gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
3.293,86.28,-6.159,-0.863,-0.064,-0.167
4.756,84.268,-5.671,-0.9,-0.082,-0.179
6.159,81.829,-5.427,-0.93,-0.095,-0.194
6.829,79.207,-5.427,-0.954,-0.101,-0.2
7.805,75.854,-5.427,-0.987,-0.104,-0.208
9.329,71.159,-5.366,-1.029,-0.097,-0.208
9.451,65.061,-5.793,-1.074,-0.085,-0.208
8.902,59.329,-6.707,-1.133,-0.074,-0.215
6.951,53.354,-7.683,-1.202,-0.053,-0.204
4.878,46.829,-8.963,-1.266,-0.041,-0.172
1.829,39.695,-11.646,-1.314,-0.038,-0.161
-2.317,31.89,-14.939,-1.353,0.003,-0.14
-6.646,24.878,-18.963,-1.4,0.009,-0.083
-11.524,17.683,-23.78,-1.428,0.023,-0.078
-16.829,9.268,-28.963,-1.433,0.042,-0.073
-21.646,-1.341,-34.207,-1.438,0.04,-0.042
-25.61,-16.829,-39.939,-1.424,0.042,0.016
-32.378,-25.244,-49.512,-1.423,0.06,0.069
-36.22,-37.317,-58.293,-1.429,0.063,0.123
-38.659,-49.817,-68.11,-1.448,0.071,0.189
-38.537,-59.451,-78.78,-1.527,0.087,0.267
-33.415,-67.805,-87.988,-1.499,0.036,0.381
-25.366,-79.085,-96.463,-1.573,0.03,0.448
-13.902,-87.378,-107.62,-1.605,0.001,0.529
1.402,-79.451,-119.33,-1.637,-0.04,0.634
22.256,-79.878,-128.23,-1.725,-0.087,0.747
46.341,-98.11,-135.73,-1.843,-0.128,0.884
70.976,-105.49,-143.11,-1.861,-0.159,0.982
96.768,-98.598,-150.06,-1.77,-0.211,1.08
122.62,-101.4,-156.16,-1.812,-0.274,1.132
147.68,-107.81,-162.13,-2.043,-0.288,1.077
172.38,-113.48,-167.74,-2.127,-0.31,1.066
194.33,-119.33,-172.99,-2.032,-0.353,1.104
210.55,-125.79,-176.71,-2.174,-0.378,1.07
221.95,-133.17,-177.99,-2.288,-0.399,1.039
229.51,-142.26,-177.62,-2.37,-0.394,0.985
234.69,-153.66,-175.31,-2.425,-0.349,0.897
237.68,-166.71,-170.18,-2.473,-0.301,0.806
239.09,-180.61,-164.09,-2.54,-0.274,0.72
239.94,-196.34,-157.56,-2.583,-0.247,0.641
240.37,-212.87,-151.04,-2.64,-0.179,0.543
241.46,-228.11,-144.45,-2.724,-0.14,0.404
243.72,-243.84,-138.11,-2.81,-0.116,0.252
247.5,-261.28,-131.65,-2.907,-0.148,0.088
251.71,-277.26,-126.22,-2.991,-0.251,-0.056
259.15,-292.32,-121.16,-3.054,-0.337,-0.193
268.17,-305.73,-115.18,-3.132,-0.398,-0.345
278.54,-317.07,-108.9,-3.225,-0.483,-0.525
290.61,-326.89,-100.37,-3.288,-0.593,-0.69
302.38,-336.95,-89.207,-3.278,-0.716,-0.866
311.28,-346.52,-75.244,-3.221,-0.896,-1.027
319.08,-355.67,-58.415,-3.142,-1.041,-1.204
327.07,-365.24,-40.915,-3.017,-1.16,-1.341
335.06,-374.88,-23.232,-2.885,-1.282,-1.45
339.88,-385.06,-7.866,-2.749,-1.345,-1.524
343.84,-395.79,4.573,-2.588,-1.419,-1.549
347.44,-405.24,15.305,-2.481,-1.439,-1.587
351.34,-412.56,26.402,-2.38,-1.523,-1.551
355.73,-419.15,37.683,-2.302,-1.693,-1.538
359.57,-424.33,48.415,-2.176,-1.874,-1.5
364.94,-428.11,58.049,-2.023,-2.005,-1.453
369.69,-430.79,67.683,-1.841,-2.083,-1.427
371.89,-434.51,76.89,-1.656,-2.133,-1.415
370.43,-438.6,82.805,-1.463,-2.151,-1.394
370.06,-444.45,82.622,-1.257,-2.127,-1.332
375.73,-439.21,81.646,-1.032,-2.071,-1.248
368.84,-440.55,81.037,-0.841,-2.001,-1.22
361.28,-457.19,73.232,-0.67,-1.853,-1.167
361.83,-448.23,64.146,-0.554,-1.561,-1.125
349.08,-446.77,61.585,-0.243,-1.873,-0.995
343.35,-462.99,50.671,0.047,-1.73,-0.986
344.39,-425.55,34.39,0.014,-1.037,-1.117
338.17,-407.44,29.085,0.52,-1.396,-0.991
328.29,-416.04,17.256,0.842,-1.334,-0.966
326.4,-394.21,9.573,0.564,-0.5,-1.106
320.98,-368.54,4.634,1.313,-1.285,-0.761
312.74,-345.49,-4.207,1.554,-1.069,-0.669
301.71,-317.74,-12.622,1.16,-0.283,-0.714
282.68,-290.49,-18.537,1.597,-0.54,-0.551
262.81,-260.06,-20.854,1.911,-0.588,-0.505
244.88,-218.6,-22.134,1.948,-0.333,-0.479
216.22,-181.22,-26.768,2.179,-0.305,-0.364
177.26,-152.07,-29.817,2.242,-0.076,-0.252
138.9,-116.34,-30.915,2.253,0.094,-0.208
103.66,-72.317,-28.171,2.45,0.003,-0.141
63.11,-36.402,-24.695,2.511,0.092,-0.049
22.012,-10.366,-22.683,2.449,0.278,-0.016
-15.671,8.841,-17.927,2.486,0.32,-0.023
