gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
2.073,3.232,-0.488,0.878,-0.1,0.232
3.841,4.268,-1.402,0.905,-0.121,0.231
6.585,5.488,-2.317,0.911,-0.193,0.216
9.329,6.89,-3.232,0.924,-0.181,0.236
12.195,8.232,-4.817,0.959,-0.148,0.245
14.329,9.512,-6.524,1.006,-0.19,0.234
16.585,10.976,-8.902,1.046,-0.214,0.222
18.537,12.805,-12.134,1.085,-0.209,0.218
20.244,15.122,-15.183,1.132,-0.252,0.212
20.793,17.012,-18.415,1.158,-0.249,0.206
21.341,18.171,-21.707,1.197,-0.225,0.187
21.829,19.207,-24.939,1.252,-0.229,0.164
22.378,20.976,-28.232,1.29,-0.205,0.136
22.805,22.683,-31.28,1.32,-0.193,0.105
23.354,23.659,-34.512,1.358,-0.195,0.076
24.39,24.756,-37.744,1.39,-0.166,0.07
25.61,27.073,-40.854,1.413,-0.119,0.1
27.744,29.085,-43.415,1.435,-0.051,0.107
28.232,29.756,-46.341,1.496,0.011,0.103
28.476,31.341,-50.61,1.574,0.066,0.086
30.183,33.598,-55,1.649,0.146,0.053
31.341,35.671,-59.085,1.717,0.229,0.021
31.707,38.354,-63.841,1.774,0.311,0.003
33.902,41.524,-67.988,1.807,0.401,-0.014
34.207,44.939,-71.707,1.829,0.515,-0.028
35.732,48.232,-75.976,1.867,0.591,-0.052
38.171,52.012,-79.695,1.878,0.734,-0.109
39.329,57.012,-82.622,1.877,0.942,-0.132
42.317,62.134,-85.366,1.906,1.186,-0.148
46.28,67.5,-87.317,1.892,1.437,-0.177
49.39,73.171,-88.232,1.844,1.632,-0.188
50.854,79.085,-88.049,1.832,1.768,-0.194
53.293,85.183,-88.171,1.865,1.917,-0.237
54.268,88.78,-88.415,1.888,2.096,-0.256
55.549,92.378,-88.415,1.899,2.281,-0.292
56.951,96.037,-88.537,1.894,2.494,-0.354
56.646,99.573,-88.049,1.904,2.66,-0.467
56.402,104.02,-86.646,1.967,2.822,-0.612
52.439,109.08,-84.756,1.973,2.997,-0.69
48.354,114.51,-82.5,1.884,3.122,-0.752
44.573,118.66,-81.22,1.81,3.209,-0.834
36.341,122.56,-78.537,1.766,3.372,-0.873
23.902,123.9,-76.22,1.638,3.619,-0.827
15.427,127.62,-72.134,1.42,3.877,-0.772
5.122,136.1,-66.646,1.242,4.043,-0.75
0.61,146.04,-59.085,1.151,4.159,-0.689
-5.244,151.95,-52.134,1.055,4.301,-0.609
-10.854,156.83,-44.329,0.905,4.462,-0.551
-18.598,160.79,-33.537,0.765,4.551,-0.492
-23.841,166.52,-21.037,0.667,4.59,-0.462
-27.439,171.4,-6.768,0.592,4.635,-0.442
-33.841,175.43,4.817,0.542,4.642,-0.431
-38.232,177.19,19.024,0.46,4.58,-0.374
-42.5,183.72,35.61,0.338,4.477,-0.324
-44.451,193.66,54.939,0.236,4.324,-0.311
-47.378,199.69,73.72,0.156,4.121,-0.292
-51.829,202.93,93.171,0.059,3.872,-0.283
-56.28,210.91,115.06,-0.086,3.651,-0.266
-58.171,220.79,138.11,-0.237,3.496,-0.253
-56.829,227.01,159.27,-0.357,3.351,-0.229
-55.854,229.39,180.61,-0.458,3.175,-0.181
-56.463,234.09,204.09,-0.606,2.998,-0.1
-56.585,239.27,229.51,-0.855,2.863,-0.023
-57.561,241.95,253.17,-1.002,2.789,0.03
-60.732,242.26,276.46,-1.122,2.821,0.054
-67.988,240.06,300,-1.306,2.783,0.024
-78.78,237.32,322.26,-1.502,2.671,0.032
-91.402,236.52,343.54,-1.71,2.567,0.03
-107.5,236.59,363.23,-1.893,2.438,0.006
-125.85,234.76,380.06,-2.243,2.349,-0.054
-142.99,232.32,394.94,-2.605,2.298,-0.08
-159.63,231.71,408.78,-2.779,1.987,-0.035
-176.22,231.95,422.19,-3.162,1.669,0.01
-195.06,230.67,434.02,-3.387,1.455,-0.083
-213.9,226.95,442.87,-3.605,1.309,-0.25
-230.55,223.78,449.27,-3.695,1.049,-0.398
-247.32,224.27,454.39,-3.575,0.821,-0.477
-266.46,224.09,457.62,-3.472,0.596,-0.69
-290.92,218.23,457.19,-3.321,0.456,-0.879
-322.44,216.1,455.61,-3.112,0.147,-0.947
-356.4,216.1,453.11,-3.032,-0.124,-1.005
-392.81,216.28,449.63,-3.028,-0.454,-1.047
-438.05,218.29,444.39,-3.007,-1.014,-1.079
-489.51,220.91,438.42,-2.928,-1.302,-1.217
-546.46,223.48,431.58,-2.851,-1.523,-1.3
-612.38,215.37,420.98,-2.724,-1.811,-1.292
-671.77,204.02,407.87,-2.62,-1.922,-1.131
-727.62,193.84,393.9,-2.62,-1.945,-1.004
-784.27,176.89,375.55,-2.531,-1.779,-0.874
-830.37,156.16,355.24,-2.51,-1.526,-0.816
-862.44,126.28,332.32,-2.458,-1.344,-0.794
-881.89,93.537,308.78,-2.447,-1.229,-0.82
-886.59,62.134,288.35,-2.572,-1.265,-0.847
-875.06,27.683,267.62,-2.544,-1.319,-0.827
-837.56,-0.305,248.9,-2.429,-1.296,-0.749
-781.59,-12.988,235.98,-2.382,-1.34,-0.672
-707.38,-22.805,223.9,-2.26,-1.359,-0.573
-606.89,-23.902,213.41,-2.167,-1.414,-0.505
-505.43,-15.244,198.84,-2.051,-1.423,-0.443
-394.57,-8.049,181.77,-1.973,-1.454,-0.405
-277.74,-4.085,168.72,-1.883,-1.49,-0.347
-169.76,0.488,155.43,-1.894,-1.531,-0.313
-68.415,3.72,140.98,-1.886,-1.56,-0.277
15.854,0.671,127.56,-1.833,-1.574,-0.242
79.695,-1.341,112.38,-1.781,-1.549,-0.211
127.13,-1.341,95.061,-1.709,-1.554,-0.118
156.1,4.146,76.89,-1.731,-1.477,-0.04
170.55,4.695,59.512,-1.721,-1.437,0.093
173.96,-4.146,46.098,-1.604,-1.454,0.268
168.9,-13.537,34.756,-1.71,-1.225,0.329
160.31,-20.671,23.232,-1.735,-1.026,0.438
148.84,-27.134,12.744,-1.626,-0.924,0.607
137.62,-30,2.195,-1.64,-0.77,0.724
126.89,-29.329,-8.78,-1.629,-0.611,0.82
119.02,-25.244,-20.366,-1.616,-0.53,0.92
115.92,-20,-31.951,-1.68,-0.267,1.004
119.33,-14.207,-44.024,-1.598,-0.187,1.102
128.35,-12.622,-54.756,-1.628,-0.088,1.15
143.23,-11.22,-65.122,-1.615,0.066,1.186
160.91,-7.805,-74.39,-1.521,0.145,1.26
183.17,-2.5,-82.622,-1.58,0.402,1.267
208.29,3.659,-90.549,-1.46,0.421,1.332
230.79,3.476,-98.963,-1.458,0.514,1.336
258.42,8.415,-105.55,-1.369,0.723,1.39
283.6,17.622,-111.83,-1.253,0.718,1.399
304.15,15.244,-118.11,-1.189,0.743,1.355
320.37,12.256,-125.92,-1.106,0.914,1.333
334.15,15.61,-135.55,-1.071,1.031,1.319
347.19,13.415,-143.72,-1.009,1.235,1.264
362.07,8.415,-151.65,-0.923,1.294,1.183
367.07,2.866,-160.31,-0.841,1.248,1.103
371.16,-6.037,-168.84,-0.776,1.473,1.035
374.88,-11.402,-174.94,-0.711,1.609,0.965
374.82,-22.134,-180.55,-0.58,1.595,0.909
376.4,-32.927,-185,-0.471,1.564,0.791
370.49,-41.768,-190.24,-0.429,1.639,0.749
374.39,-56.951,-192.07,-0.373,1.756,0.731
372.56,-68.354,-194.33,-0.296,1.807,0.678
372.38,-83.659,-194.51,-0.191,1.774,0.648
372.62,-95.854,-195.61,-0.098,1.743,0.579
373.6,-105.37,-195.91,-0.028,1.789,0.459
373.72,-118.48,-193.48,0.087,1.829,0.376
377.07,-127.74,-193.96,0.211,1.859,0.236
378.29,-137.68,-194.39,0.297,1.889,0.115
382.87,-148.05,-193.48,0.422,1.956,0.059
389.57,-157.74,-191.95,0.531,1.975,-0.065
389.88,-165.85,-190.24,0.637,1.94,-0.122
391.65,-174.82,-188.72,0.699,1.965,-0.187
392.87,-182.99,-188.17,0.801,1.979,-0.216
389.88,-188.72,-185.06,0.886,1.948,-0.293
386.65,-197.68,-177.62,0.905,1.922,-0.349
382.99,-203.78,-171.77,0.945,1.879,-0.345
377.13,-209.45,-167.26,0.959,1.846,-0.433
366.65,-215.67,-161.04,1.01,1.746,-0.422
