gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
11.89,38.476,-1.037,-0.65,-0.348,0.018
11.707,39.085,-2.622,-0.625,-0.327,0.02
11.89,39.512,-4.634,-0.612,-0.322,0.023
12.378,39.817,-7.378,-0.594,-0.313,0.036
13.171,40.183,-10.366,-0.566,-0.299,0.043
14.695,40.732,-13.659,-0.541,-0.287,0.051
16.646,40.915,-17.5,-0.52,-0.264,0.054
19.207,41.28,-21.463,-0.508,-0.235,0.059
22.439,42.073,-25.61,-0.493,-0.208,0.077
25.854,43.476,-30.122,-0.476,-0.186,0.088
30.122,45.244,-34.756,-0.468,-0.156,0.098
35.549,47.012,-39.878,-0.463,-0.116,0.106
42.073,49.329,-45.793,-0.45,-0.079,0.119
48.902,51.646,-52.378,-0.434,-0.048,0.145
56.829,54.146,-59.573,-0.426,-0.02,0.172
65.854,56.89,-67.805,-0.423,0.01,0.199
75.61,59.146,-76.829,-0.426,0.04,0.239
84.268,60.915,-86.524,-0.433,0.051,0.278
92.195,63.415,-96.585,-0.447,0.05,0.305
100.06,65.61,-107.13,-0.454,0.054,0.343
105.73,67.073,-117.87,-0.451,0.062,0.396
109.69,68.232,-128.9,-0.439,0.074,0.441
112.13,69.146,-140.67,-0.427,0.111,0.474
113.17,69.634,-152.81,-0.46,0.137,0.497
112.62,69.39,-165.79,-0.504,0.127,0.507
109.27,67.5,-179.02,-0.546,0.137,0.525
104.27,65.305,-191.65,-0.573,0.136,0.573
98.78,63.171,-204.45,-0.591,0.117,0.614
92.561,60.61,-217.01,-0.607,0.108,0.658
85.732,57.683,-228.72,-0.623,0.101,0.696
78.537,54.451,-240,-0.655,0.079,0.728
69.329,50.061,-250.37,-0.695,0.053,0.776
59.268,44.878,-259.69,-0.75,-0.019,0.81
47.927,39.024,-267.68,-0.819,-0.103,0.828
33.78,32.744,-273.54,-0.882,-0.197,0.854
17.317,26.098,-277.5,-0.934,-0.313,0.875
-0.488,19.451,-280.12,-1.002,-0.425,0.896
-19.817,13.415,-280.12,-1.084,-0.531,0.93
-39.512,8.293,-278.23,-1.166,-0.667,0.957
-58.232,3.415,-274.57,-1.259,-0.795,0.99
-77.5,-1.829,-269.39,-1.364,-0.911,1.003
-94.451,-7.439,-263.11,-1.471,-1.044,1.011
-109.27,-13.293,-254.76,-1.589,-1.192,0.969
-120.92,-19.451,-244.33,-1.7,-1.364,0.905
-128.48,-25.671,-232.01,-1.798,-1.584,0.832
-132.62,-32.927,-218.66,-1.906,-1.749,0.743
-132.26,-42.073,-205.43,-2.057,-1.921,0.642
-129.76,-53.049,-191.89,-2.213,-2.059,0.528
-124.51,-65.915,-177.87,-2.363,-2.188,0.408
-116.65,-80,-163.6,-2.496,-2.367,0.231
-107.13,-95.61,-149.45,-2.619,-2.514,0.054
-97.927,-112.74,-134.27,-2.728,-2.638,-0.116
-87.5,-130.73,-118.05,-2.815,-2.731,-0.271
-71.768,-150.37,-101.1,-2.908,-2.766,-0.437
-48.902,-172.07,-82.134,-2.998,-2.763,-0.656
-15.854,-194.69,-61.707,-3.079,-2.801,-0.893
25.061,-219.94,-40.549,-3.131,-2.819,-1.083
73.72,-250.43,-18.78,-3.167,-2.78,-1.219
129.33,-284.02,3.476,-3.201,-2.751,-1.361
188.11,-319.82,27.378,-3.238,-2.757,-1.504
245,-357.26,53.963,-3.271,-2.862,-1.674
295.06,-395.37,83.963,-3.28,-3.019,-1.879
337.07,-433.35,117.13,-3.251,-3.13,-2.074
369.21,-469.94,153.48,-3.187,-3.205,-2.284
390.61,-504.82,192.01,-3.125,-3.243,-2.483
404.21,-537.44,231.34,-3.021,-3.168,-2.662
412.44,-567.56,271.28,-2.859,-3.046,-2.835
415.85,-595.12,311.16,-2.666,-2.957,-2.998
416.58,-619.76,349.88,-2.428,-2.877,-3.131
417.13,-640.49,387.81,-2.171,-2.794,-3.263
417.13,-657.74,424.08,-1.891,-2.724,-3.381
417.26,-671.77,457.87,-1.583,-2.679,-3.497
417.93,-682.5,489.88,-1.271,-2.627,-3.586
419.94,-690.85,519.09,-0.94,-2.596,-3.611
425.37,-695.79,545.06,-0.634,-2.666,-3.591
434.94,-697.01,568.9,-0.348,-2.712,-3.519
447.56,-694.63,588.84,-0.078,-2.73,-3.387
462.81,-689.57,605.3,0.174,-2.756,-3.276
481.77,-681.28,618.84,0.405,-2.815,-3.21
503.78,-669.45,626.89,0.671,-2.852,-3.103
529.27,-655.43,628.41,0.931,-2.93,-2.959
556.28,-639.39,622.26,1.152,-3.016,-2.82
581.4,-623.23,606.16,1.313,-3.063,-2.688
603.6,-607.2,577.93,1.435,-3.081,-2.569
627.07,-587.01,533.78,1.489,-3.114,-2.492
642.8,-559.21,470.43,1.464,-3.147,-2.459
648.6,-523.05,393.6,1.357,-3.167,-2.453
650.24,-479.27,316.46,1.238,-3.144,-2.481
646.65,-430.37,249.51,1.229,-3.001,-2.465
632.01,-370.85,197.87,1.387,-2.811,-2.081
600.61,-295.67,161.4,1.483,-2.847,-1.691
552.2,-209.69,138.29,1.483,-2.909,-1.375
481.1,-123.66,123.9,1.497,-2.623,-1.42
390.18,-44.512,114.94,1.892,-1.916,-1.76
279.39,18.963,105.31,2.801,-1.111,-2.047
158.96,57.561,92.744,3.784,-0.479,-2.151
38.11,76.037,79.939,4.423,0.03,-2.239
-76.524,85.793,69.146,4.637,0.563,-2.275
-173.48,86.524,61.22,4.463,1.011,-2.111
-238.78,77.866,55.915,4.076,1.243,-1.754
-265.24,66.037,51.098,3.825,1.223,-1.174
-257.99,57.378,44.39,3.744,1.05,-0.457
-225.49,56.037,32.683,3.664,0.792,0.071
-174.51,61.28,16.22,3.442,0.468,0.303
-114.02,67.5,-3.72,3.267,0.153,0.345
-53.293,70.183,-25.488,3.294,-0.239,0.221
0,67.683,-46.585,3.435,-0.675,0.034
40.305,61.28,-65.915,3.48,-0.954,-0.086
64.024,52.988,-84.024,3.315,-1.027,-0.1
72.622,45.061,-101.22,3.013,-0.945,-0.017
67.5,38.78,-117.01,2.689,-0.75,0.103
49.695,34.207,-131.04,2.405,-0.476,0.245
22.073,31.585,-143.41,2.163,-0.211,0.324
-11.707,30.549,-155.37,1.949,0.075,0.333
-48.354,31.098,-167.38,1.785,0.371,0.33
-85.366,32.439,-180.24,1.656,0.596,0.326
-117.68,36.707,-193.96,1.552,0.723,0.333
-145.18,42.073,-207.44,1.464,0.769,0.348
-167.62,48.354,-220.12,1.379,0.717,0.414
-183.54,55.122,-231.1,1.314,0.676,0.448
-192.81,62.988,-239.76,1.232,0.525,0.521
-196.46,72.439,-246.52,1.188,0.391,0.613
-194.63,83.902,-251.22,1.089,0.183,0.701
-188.6,97.5,-254.33,1.004,-0.042,0.795
-179.39,112.32,-255.91,0.902,-0.269,0.888
-167.32,127.99,-255.43,0.855,-0.474,0.955
-155.24,143.84,-253.35,0.803,-0.709,0.993
-144.63,160,-249.69,0.766,-0.931,1.051
-135.91,175.85,-244.51,0.72,-1.114,1.09
-130.49,191.65,-237.62,0.651,-1.343,1.121
-128.66,207.93,-229.51,0.579,-1.439,1.166
-131.34,224.45,-219.94,0.504,-1.561,1.179
-138.29,241.1,-209.27,0.451,-1.626,1.199
-148.96,257.38,-197.87,0.379,-1.668,1.211
-162.56,273.11,-186.52,0.331,-1.652,1.206
-177.99,288.6,-175.91,0.268,-1.637,1.183
-193.66,303.78,-165.49,0.227,-1.606,1.153
-208.17,318.11,-155.91,0.16,-1.572,1.109
-221.28,331.4,-146.46,0.067,-1.514,1.031
-232.19,343.23,-136.59,-0.03,-1.461,0.938
-239.51,354.15,-125.85,-0.138,-1.426,0.851
-243.48,363.84,-114.82,-0.232,-1.407,0.767
-242.56,372.26,-103.42,-0.316,-1.411,0.683
-237.07,378.48,-92.256,-0.386,-1.406,0.6
-228.72,382.62,-81.402,-0.458,-1.387,0.514
-218.66,384.39,-70.915,-0.54,-1.388,0.422
-207.44,384.33,-60.732,-0.614,-1.397,0.352
-196.1,382.62,-51.341,-0.682,-1.401,0.292
-184.21,381.04,-42.439,-0.753,-1.391,0.25
-171.52,380.18,-34.634,-0.825,-1.375,0.219
-158.96,379.69,-27.744,-0.875,-1.328,0.197
-147.44,378.54,-21.585,-0.895,-1.251,0.18
-137.44,376.77,-16.28,-0.903,-1.15,0.169
-129.69,375.06,-11.707,-0.907,-1.057,0.162
-123.48,373.48,-7.439,-0.901,-1.003,0.167
-118.48,372.19,-3.902,-0.899,-0.966,0.169
-114.08,371.52,-1.402,-0.889,-0.896,0.176
-110.49,370.61,0.549,-0.888,-0.801,0.155
-108.11,369.57,1.707,-0.886,-0.688,0.108
-106.04,368.35,1.463,-0.894,-0.59,0.07
-102.56,367.81,-0.183,-0.914,-0.516,0.022
-98.415,366.65,-2.5,-0.935,-0.454,-0.032
-91.402,364.76,-5.122,-0.958,-0.405,-0.078
-81.402,362.13,-7.988,-0.979,-0.347,-0.117
-70.976,357.07,-10.671,-1.004,-0.297,-0.139
-60,350.43,-12.195,-1.012,-0.29,-0.157
-48.598,342.32,-13.049,-1.035,-0.282,-0.15
-36.098,333.11,-13.049,-1.074,-0.24,-0.101
-24.146,322.99,-11.89,-1.114,-0.191,-0.073
-12.378,312.38,-10.488,-1.155,-0.144,-0.032
-0.793,301.52,-9.207,-1.173,-0.089,0.011
9.817,290.12,-8.11,-1.179,-0.038,0.051
19.573,279.27,-7.866,-1.169,-0.004,0.089
27.866,269.02,-8.78,-1.171,0.042,0.091
34.146,259.63,-10.366,-1.192,0.08,0.064
38.049,249.88,-12.5,-1.241,0.114,0.002
38.963,239.27,-15.183,-1.292,0.142,-0.038
37.927,227.56,-18.171,-1.302,0.16,-0.063
35.732,215,-20.61,-1.327,0.219,-0.081
32.195,201.46,-22.805,-1.385,0.248,-0.08
27.134,186.83,-24.634,-1.457,0.246,-0.063
21.098,171.28,-25.427,-1.533,0.259,-0.04
14.207,155.31,-25.915,-1.613,0.284,-0.014
7.805,139.63,-26.463,-1.674,0.31,0.02
2.866,124.08,-27.012,-1.715,0.31,0.048
-0.854,108.54,-28.293,-1.735,0.323,0.085
-4.268,93.11,-30,-1.715,0.335,0.149
-5.061,78.049,-32.439,-1.691,0.322,0.188
-3.171,63.841,-35.244,-1.674,0.31,0.206
1.951,50.549,-38.171,-1.647,0.267,0.203
8.963,37.805,-41.463,-1.626,0.157,0.196
17.561,25.427,-44.268,-1.601,0.048,0.203
28.232,14.329,-46.341,-1.591,-0.05,0.225
