gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
-17.195,13.354,-20.305,-0.958,-0.363,0.114
-15.061,12.134,-18.232,-0.952,-0.392,0.104
-12.256,11.037,-16.159,-0.938,-0.428,0.093
-9.573,10.122,-14.39,-0.913,-0.449,0.096
-7.561,8.963,-12.866,-0.906,-0.438,0.114
-6.098,8.232,-11.463,-0.903,-0.44,0.125
-5,7.744,-10.427,-0.897,-0.434,0.138
-4.146,7.195,-9.817,-0.887,-0.423,0.15
-3.598,6.707,-9.451,-0.867,-0.434,0.155
-3.78,6.159,-9.512,-0.843,-0.423,0.167
-4.634,5.122,-9.634,-0.821,-0.39,0.179
-5.671,3.659,-10,-0.804,-0.367,0.18
-6.037,1.829,-10.732,-0.794,-0.359,0.177
-6.159,-0.122,-11.585,-0.774,-0.35,0.169
-5.671,-2.561,-12.683,-0.757,-0.361,0.167
-4.695,-5.549,-13.841,-0.746,-0.367,0.169
-2.927,-8.78,-15.427,-0.74,-0.371,0.168
-0.061,-12.317,-17.561,-0.73,-0.38,0.165
4.207,-15.549,-20.061,-0.721,-0.387,0.157
10.061,-18.354,-22.561,-0.71,-0.391,0.157
18.963,-21.098,-25.488,-0.696,-0.391,0.157
28.841,-23.902,-28.537,-0.675,-0.391,0.166
39.451,-27.073,-31.829,-0.652,-0.388,0.187
52.805,-30.61,-35.427,-0.625,-0.39,0.235
69.695,-33.963,-40.183,-0.6,-0.376,0.292
91.22,-36.646,-47.256,-0.59,-0.366,0.346
112.19,-39.695,-55.061,-0.576,-0.362,0.392
130.49,-41.829,-62.622,-0.567,-0.352,0.426
149.21,-43.171,-71.829,-0.563,-0.361,0.456
167.44,-44.634,-82.622,-0.567,-0.355,0.478
182.81,-46.585,-94.39,-0.585,-0.318,0.49
195.18,-48.537,-106.83,-0.589,-0.312,0.523
203.11,-51.098,-120.18,-0.581,-0.276,0.56
206.4,-54.39,-134.15,-0.59,-0.256,0.606
204.51,-57.866,-148.35,-0.625,-0.218,0.635
196.95,-61.463,-162.32,-0.666,-0.142,0.671
183.54,-64.817,-176.16,-0.691,-0.063,0.721
164.88,-67.744,-189.94,-0.713,0.006,0.768
140.85,-71.22,-203.78,-0.762,0.072,0.8
112.38,-74.573,-217.81,-0.824,0.14,0.801
80.793,-77.378,-231.04,-0.883,0.214,0.806
46.524,-79.756,-243.35,-0.957,0.289,0.795
10.061,-81.707,-255.12,-1.054,0.347,0.764
-26.098,-83.049,-266.34,-1.171,0.393,0.737
-60.427,-84.329,-276.95,-1.305,0.396,0.728
-92.256,-85.61,-286.83,-1.449,0.374,0.742
-120.79,-86.463,-295.37,-1.601,0.331,0.779
-146.71,-87.622,-302.07,-1.735,0.227,0.826
-169.27,-88.354,-306.1,-1.837,0.076,0.878
-185.73,-87.805,-307.13,-1.938,-0.083,0.889
-196.59,-86.341,-305.37,-2.052,-0.237,0.882
-199.57,-82.927,-299.69,-2.176,-0.402,0.815
-191.83,-78.598,-290.12,-2.319,-0.593,0.71
-175.06,-76.829,-276.89,-2.476,-0.764,0.563
-149.27,-81.098,-260.43,-2.634,-0.962,0.387
-113.84,-92.012,-239.82,-2.801,-1.212,0.202
-71.28,-110.85,-214.88,-2.971,-1.55,0.032
-21.646,-134.88,-184.21,-3.162,-1.94,-0.176
32.561,-163.41,-148.05,-3.389,-2.346,-0.425
88.049,-195.61,-106.28,-3.608,-2.815,-0.704
141.65,-231.46,-59.329,-3.753,-3.251,-1.01
188.78,-270.37,-7.927,-3.845,-3.634,-1.333
227.62,-308.66,48.415,-3.904,-3.911,-1.656
262.87,-346.52,107.93,-3.977,-4.085,-1.98
289.82,-382.13,169.51,-4.027,-4.194,-2.23
307.62,-413.54,231.71,-4.031,-4.281,-2.386
319.02,-439.69,292.5,-3.959,-4.37,-2.496
326.28,-459.88,351.58,-3.808,-4.353,-2.603
329.45,-475.49,408.96,-3.598,-4.285,-2.758
330.31,-487.26,464.57,-3.338,-4.23,-2.88
331.28,-495.55,516.77,-3.033,-4.195,-2.977
330.98,-501.71,564.45,-2.667,-4.145,-3
329.63,-506.71,607.07,-2.24,-4.069,-2.993
327.38,-510.24,644.7,-1.806,-3.979,-2.982
326.04,-513.35,677.8,-1.393,-3.885,-2.96
325.67,-516.83,706.34,-1.001,-3.811,-2.955
326.71,-520.43,730.98,-0.615,-3.762,-2.912
328.72,-524.27,750.3,-0.235,-3.679,-2.833
332.5,-527.38,764.76,0.111,-3.59,-2.755
339.69,-528.66,773.78,0.411,-3.516,-2.652
351.52,-527.62,776.16,0.677,-3.413,-2.52
366.77,-524.94,770.98,0.909,-3.285,-2.404
385.67,-522.07,757.26,1.108,-3.182,-2.28
406.28,-521.83,732.87,1.279,-3.079,-2.171
428.66,-528.6,693.35,1.4,-2.973,-2.107
456.89,-542.87,633.35,1.451,-2.875,-2.044
477.62,-560.49,547.5,1.41,-2.828,-1.988
492.13,-565.24,444.69,1.311,-2.925,-1.96
501.89,-550.24,338.05,1.248,-3.011,-1.951
508.78,-526.59,231.52,1.291,-2.884,-1.788
515.06,-496.71,134.09,1.477,-2.672,-1.516
515.98,-452.81,51.037,1.772,-2.716,-0.854
505.24,-376.52,-9.756,2.019,-3.34,-0.325
483.05,-283.72,-41.89,2.197,-3.959,-0.239
455.24,-197.87,-53.232,2.325,-3.786,-0.682
407.68,-121.1,-40.061,2.742,-3.012,-1.526
335.67,-58.171,1.22,3.709,-2.171,-2.313
239.88,-13.72,47.134,4.646,-1.269,-2.972
129.88,11.707,76.707,5.114,-0.223,-3.373
15.915,22.134,91.22,5.257,0.61,-3.284
-97.439,24.939,98.049,5.048,0.978,-2.881
-197.99,21.89,97.012,4.647,1.27,-2.309
-275.92,16.585,86.646,4.334,1.552,-1.563
-321.46,11.341,63.11,4.128,1.593,-0.792
-333.48,11.402,32.622,3.806,1.401,-0.104
-318.35,20.732,4.085,3.412,1.1,0.342
-281.04,37.988,-17.988,3.188,0.698,0.553
-228.6,57.927,-33.598,3.206,0.277,0.581
-172.13,75.488,-44.634,3.317,-0.047,0.433
-119.63,87.561,-54.024,3.348,-0.268,0.241
-76.098,95.122,-64.207,3.264,-0.415,0.123
-43.232,98.659,-75.915,3.055,-0.534,0.074
-24.085,100.24,-89.39,2.792,-0.561,0.098
-17.561,100.73,-104.39,2.535,-0.469,0.199
-21.28,99.329,-121.04,2.298,-0.313,0.335
-33.476,96.524,-137.87,2.06,-0.122,0.45
-53.78,93.354,-154.15,1.865,0.075,0.54
-78.415,90.854,-168.78,1.691,0.248,0.636
-104.57,89.573,-181.22,1.521,0.386,0.722
-130.24,90.488,-191.65,1.366,0.466,0.784
-154.15,93.171,-199.51,1.228,0.473,0.825
-176.59,97.5,-204.15,1.136,0.436,0.856
-194.76,103.72,-206.4,1.073,0.359,0.877
-208.54,111.95,-207.74,1.044,0.236,0.905
-217.74,122.26,-208.6,1.037,0.103,0.951
-221.89,135.18,-209.51,1.021,-0.051,1.001
-220.67,149.69,-211.04,0.984,-0.215,1.058
-216.1,165.12,-212.19,0.939,-0.385,1.114
-210.12,180.98,-212.26,0.91,-0.551,1.161
-203.05,196.04,-210.67,0.871,-0.729,1.17
-195.91,210.55,-207.62,0.819,-0.914,1.141
-190.12,224.63,-203.41,0.757,-1.094,1.12
-185.85,238.35,-198.23,0.688,-1.258,1.109
-183.72,252.07,-192.38,0.628,-1.386,1.1
-184.39,265.24,-185.98,0.56,-1.474,1.07
-186.89,277.19,-179.51,0.491,-1.514,1.034
-191.16,288.6,-173.05,0.414,-1.535,1.002
-197.81,299.76,-165.43,0.33,-1.537,0.962
-205.79,310,-156.34,0.228,-1.545,0.912
-213.11,319.63,-146.65,0.111,-1.541,0.843
-217.19,329.76,-136.89,-0.005,-1.516,0.779
-218.9,340.31,-127.26,-0.098,-1.482,0.726
-219.39,350.67,-116.58,-0.178,-1.474,0.647
-218.17,359.02,-106.28,-0.246,-1.476,0.55
-214.63,365.67,-95.854,-0.294,-1.462,0.46
-207.81,370.31,-84.756,-0.335,-1.442,0.37
-199.33,372.56,-73.537,-0.39,-1.46,0.307
-189.51,371.89,-62.988,-0.461,-1.497,0.268
-179.76,369.82,-52.805,-0.551,-1.511,0.245
-170.31,366.89,-43.11,-0.656,-1.5,0.22
-160.91,362.87,-33.963,-0.766,-1.513,0.165
-152.38,358.23,-25.122,-0.839,-1.509,0.112
-145.37,353.17,-16.585,-0.887,-1.455,0.09
-139.88,348.05,-8.293,-0.934,-1.384,0.035
-136.34,343.42,-0.732,-0.971,-1.322,-0.032
-133.17,339.27,6.159,-1.001,-1.25,-0.1
-129.63,335.18,12.561,-1.022,-1.158,-0.14
-125.31,330.85,18.841,-1.028,-1.055,-0.121
-121.04,325.79,25.061,-1.059,-0.929,-0.119
-115.67,319.51,31.037,-1.107,-0.803,-0.121
-108.96,312.32,36.768,-1.16,-0.693,-0.118
-100.12,304.08,41.89,-1.198,-0.59,-0.088
-89.451,294.39,46.585,-1.229,-0.502,-0.051
-77.744,283.96,50.61,-1.233,-0.422,-0.013
-64.634,273.84,53.72,-1.22,-0.337,0.032
-52.012,264.45,55.854,-1.185,-0.26,0.086
-38.963,256.16,57.317,-1.16,-0.205,0.126
-24.207,249.51,57.805,-1.147,-0.159,0.141
-7.988,243.23,57.073,-1.147,-0.109,0.154
9.939,237.07,55.427,-1.167,-0.073,0.147
28.78,231.28,53.171,-1.226,-0.06,0.111
46.402,225.18,50.488,-1.309,-0.038,0.071
63.78,218.35,47.988,-1.4,-0.007,0.033
81.159,210.91,45.244,-1.495,0.013,-0.026
99.146,203.29,41.768,-1.572,0.037,-0.065
116.71,194.63,37.134,-1.622,0.042,-0.071
132.93,184.69,32.012,-1.642,0.026,-0.016
147.13,174.09,26.829,-1.659,0.012,0.055
158.48,162.87,21.585,-1.679,0.01,0.137
166.46,151.77,16.646,-1.691,-0.027,0.186
170.12,140.49,12.317,-1.704,-0.065,0.185
168.6,129.15,9.085,-1.692,-0.068,0.184
162.56,118.23,6.646,-1.681,-0.037,0.167
152.44,107.87,4.817,-1.679,0.017,0.148
140.18,98.476,3.659,-1.672,0.067,0.115
128.35,89.512,1.402,-1.661,0.101,0.068
117.38,81.28,-3.171,-1.639,0.172,0.027
108.48,76.646,-12.012,-1.624,0.261,-0.015
102.5,75.244,-24.573,-1.595,0.299,-0.043
96.646,74.817,-37.073,-1.536,0.32,-0.027
90,72.378,-47.073,-1.444,0.375,0.022
82.134,68.049,-53.11,-1.297,0.463,0.104
72.073,62.5,-56.28,-1.133,0.656,0.271
63.963,56.159,-58.902,-1.036,0.772,0.497
58.232,49.329,-61.098,-1.048,0.849,0.654
