gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
-2.439,-8.537,-8.598,0.773,0.373,-0.292
0.305,-9.268,-7.439,0.795,0.413,-0.293
2.805,-8.598,-5.671,0.815,0.461,-0.293
5.305,-8.841,-3.78,0.817,0.475,-0.301
6.402,-11.098,-1.951,0.817,0.492,-0.299
7.195,-13.476,-0.244,0.829,0.556,-0.3
7.683,-14.024,1.341,0.847,0.614,-0.292
7.866,-12.5,3.841,0.84,0.638,-0.29
10,-11.402,6.707,0.833,0.617,-0.288
9.085,-11.402,9.695,0.837,0.633,-0.275
8.171,-10,12.378,0.841,0.669,-0.275
8.902,-7.988,15.854,0.866,0.719,-0.254
8.902,-6.22,19.939,0.862,0.745,-0.246
8.11,-3.476,23.72,0.852,0.681,-0.25
7.378,0.244,27.073,0.875,0.675,-0.218
5.915,4.512,30.061,0.907,0.681,-0.206
3.902,10.061,32.744,0.957,0.637,-0.201
2.073,16.463,35.366,1.022,0.601,-0.186
0.183,23.659,37.439,1.096,0.572,-0.164
-2.134,31.037,38.963,1.182,0.526,-0.147
-5.61,37.134,39.695,1.27,0.476,-0.136
-11.341,39.817,38.72,1.354,0.42,-0.118
-20.244,44.024,37.073,1.442,0.367,-0.086
-28.293,48.232,35.061,1.526,0.299,-0.054
-41.159,58.049,30.488,1.613,0.224,-0.021
-56.646,77.561,27.317,1.69,0.12,0.026
-75.305,103.54,21.524,1.814,0.018,0.085
-94.573,128.84,14.512,2.013,-0.079,0.135
-109.76,151.65,12.317,2.235,-0.204,0.23
-126.22,175.37,12.195,2.549,-0.33,0.317
-142.13,187.19,26.524,2.787,-0.491,0.389
-153.29,211.59,29.085,2.967,-0.692,0.485
-168.41,248.23,16.646,3.226,-1,0.41
-173.72,268.66,22.317,3.563,-1.237,0.414
-185.55,289.94,26.646,3.878,-1.54,0.254
-205.06,309.21,26.037,4.246,-1.77,0.106
-215.43,329.39,25.793,4.527,-1.797,-0.085
-219.51,345.67,24.512,4.598,-1.913,-0.313
-238.54,351.65,23.72,4.663,-2.213,-0.483
-273.17,352.01,20.244,4.593,-2.271,-0.56
-305.61,360.92,22.012,4.467,-2.006,-0.667
-337.5,372.87,22.134,4.261,-1.923,-0.687
-374.08,383.48,14.695,4.039,-2.03,-0.749
-406.58,393.05,7.195,3.834,-1.808,-0.713
-444.63,387.5,7.012,3.76,-1.495,-0.773
-472.5,383.05,5.793,3.738,-1.242,-0.827
-512.07,380.55,-15.488,3.529,-1.106,-0.927
-555.91,363.48,-40.549,3.407,-0.793,-0.931
-574.21,352.74,-61.402,3.253,-0.669,-1.021
-603.66,339.39,-73.72,3.068,-0.355,-0.938
