gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
22.744,35,22.317,0.632,0.2,-0.214
27.561,34.695,25.915,0.645,0.203,-0.237
31.463,34.756,28.72,0.653,0.226,-0.26
34.939,34.268,32.073,0.668,0.261,-0.283
38.537,32.866,36.463,0.682,0.304,-0.288
42.073,32.439,40.183,0.696,0.333,-0.297
45,32.134,44.634,0.715,0.328,-0.314
47.195,31.951,45.61,0.744,0.349,-0.324
47.744,31.341,44.451,0.778,0.381,-0.329
48.293,31.768,44.451,0.827,0.374,-0.343
48.659,32.805,43.841,0.871,0.372,-0.331
48.659,33.902,42.378,0.926,0.372,-0.346
48.171,37.622,41.585,0.977,0.363,-0.348
43.659,41.951,36.951,1.028,0.363,-0.324
39.268,46.341,33.293,1.079,0.363,-0.305
39.939,52.622,29.512,1.146,0.354,-0.285
22.988,59.024,23.293,1.21,0.348,-0.241
13.049,67.317,17.805,1.301,0.316,-0.209
3.171,77.988,11.951,1.396,0.282,-0.156
-9.756,89.512,4.756,1.476,0.244,-0.065
-26.646,103.05,-5.122,1.6,0.117,-0.013
-46.159,117.62,-13.841,1.73,0.071,0.054
-64.695,132.93,-22.744,1.881,-0.021,0.158
-79.695,148.72,-30.122,2.056,-0.113,0.256
-93.415,165.91,-35.488,2.244,-0.259,0.325
-111.65,187.19,-41.829,2.415,-0.38,0.422
-125.31,204.09,-46.159,2.586,-0.545,0.501
-132.81,220.67,-47.195,2.766,-0.733,0.518
-140.06,237.44,-48.354,2.995,-0.936,0.452
-149.63,254.57,-51.89,3.211,-1.135,0.379
-160.55,270,-54.512,3.399,-1.305,0.353
-172.44,284.39,-54.817,3.601,-1.474,0.217
-186.1,298.11,-53.902,3.736,-1.559,0.138
-201.22,310.31,-51.768,3.794,-1.588,0.058
-217.68,319.27,-49.634,3.805,-1.609,0.001
-238.54,324.45,-49.634,3.743,-1.539,-0.063
-263.54,326.65,-51.037,3.657,-1.439,-0.077
-281.71,326.04,-53.659,3.592,-1.316,-0.069
-296.52,323.78,-59.634,3.509,-1.16,-0.062
-314.02,316.46,-62.195,3.412,-1.015,-0.108
-330.73,309.33,-66.22,3.365,-0.89,-0.239
-349.15,302.01,-71.707,3.267,-0.721,-0.342
-372.01,295.18,-76.707,3.142,-0.538,-0.443
-399.94,289.69,-85.366,3.034,-0.345,-0.533
-431.65,285.24,-95.122,2.907,-0.167,-0.665
-465.37,283.35,-105.61,2.707,0.039,-0.761
-505.67,282.01,-117.74,2.515,0.195,-0.814
-549.45,282.13,-132.38,2.306,0.301,-0.838
-597.87,285.49,-148.29,2.128,0.399,-0.888
-645.24,294.33,-166.28,1.96,0.492,-0.944
-692.2,305.06,-183.9,1.769,0.588,-0.956
-745.24,317.13,-198.6,1.548,0.702,-0.927
-812.2,335.31,-213.54,1.306,0.799,-0.911
-883.9,357.19,-223.35,1.043,0.816,-0.922
-946.59,379.63,-220,0.796,0.781,-1.011
-1007.7,405.55,-216.28,0.531,0.781,-1.047
-1067,437.74,-207.93,0.236,0.802,-0.973
-1108.8,493.6,-190.37,-0.058,0.775,-0.901
-1105.7,654.63,-166.83,-0.365,0.778,-0.829
-1067.7,788.72,-112.56,-1.056,0.669,-0.664
-1054,800.12,-85.854,-1.889,0.49,-0.498
-1021.6,650.49,-95.305,-2.731,0.326,-0.245
-956.52,470.18,-117.32,-2.687,0.253,0.254
-853.78,393.78,-130.18,-3.093,-0.021,0.57
-730.79,334.76,-116.52,-6.454,-0.745,0.679
-598.78,280,-99.39,-9.709,-0.742,1.271
-456.52,207.87,-98.659,-10.846,-0.009,1.913
-306.65,130.37,-80.305,-7.565,0.083,2.827
-151.77,48.537,-58.659,-5.807,0.347,2.182
4.268,-39.695,-25.061,-4.875,0.189,1.263
146.28,-122.81,4.451,-4.528,-0.564,0.354
281.83,-181.28,34.573,-4.144,-0.929,-0.188
390.18,-220.24,72.927,-3.934,-1.446,-0.517
467.62,-213.96,97.317,-3.852,-1.885,-0.827
536.52,-171.89,82.561,-3.611,-2.123,-1.152
592.99,-145.73,105.98,-3.269,-2.182,-1.245
601.4,-111.4,117.13,-2.865,-2.077,-1.215
578.11,-91.829,86.28,-2.138,-2.043,-0.778
562.87,-80.366,37.866,-1.135,-2.176,0.055
533.11,-72.378,-0.366,-1.104,-2.128,0.836
501.22,-61.037,-21.463,-0.688,-1.815,1.179
464.39,-46.402,-25.305,-0.408,-0.557,1.006
420.49,-36.159,-18.72,0.006,-0.061,0.569
373.29,-19.146,-5.244,-0.129,-1.257,0.112
318.66,-1.524,6.463,-0.261,-1.369,-0.326
265.12,11.28,14.939,-0.305,-1.248,-0.568
215.55,17.927,19.512,-0.27,-1.258,-0.519
169.76,18.415,23.049,-0.191,-1.273,-0.28
130.12,13.537,25.976,-0.091,-1.086,0.026
96.89,4.329,30.122,-0.09,-0.77,0.4
71.341,-8.598,35.488,-0.239,-0.449,0.734
58.049,-24.451,42.195,-0.481,-0.255,0.957
58.598,-41.159,49.39,-0.786,-0.193,1.061
69.207,-56.463,54.451,-1.02,-0.209,1.071
88.171,-70.671,56.463,-1.224,-0.258,1.055
116.22,-83.841,54.878,-1.381,-0.33,1.036
153.11,-95.915,51.524,-1.469,-0.428,1.042
195.73,-105.92,47.866,-1.536,-0.534,1.059
241.16,-114.27,44.451,-1.567,-0.607,1.1
287.44,-121.52,41.646,-1.573,-0.646,1.186
334.27,-128.84,39.878,-1.546,-0.669,1.292
379.08,-136.34,39.39,-1.496,-0.678,1.395
419.57,-143.48,40.183,-1.442,-0.672,1.449
456.83,-149.15,42.439,-1.408,-0.643,1.467
490.06,-153.6,45.244,-1.379,-0.565,1.435
518.23,-158.17,49.756,-1.368,-0.445,1.381
542.26,-164.02,55.366,-1.354,-0.311,1.306
560.49,-170.18,60.671,-1.333,-0.164,1.224
576.46,-175.43,65.122,-1.32,-0.003,1.117
588.6,-180.06,69.085,-1.302,0.171,0.987
597.93,-184.51,74.329,-1.273,0.363,0.893
605.3,-188.35,80.183,-1.222,0.519,0.807
608.66,-193.17,84.695,-1.158,0.634,0.729
611.04,-197.19,87.256,-1.07,0.737,0.619
613.54,-201.46,91.22,-0.924,0.826,0.507
616.65,-204.94,93.232,-0.901,0.951,0.479
614.63,-209.33,97.073,-0.772,0.95,0.342
608.23,-211.16,97.012,-0.678,1,0.219
607.32,-213.6,99.451,-0.563,1.078,0.116
606.28,-216.16,103.35,-0.473,1.098,0.01
602.93,-217.68,106.58,-0.321,1.094,-0.105
598.17,-217.93,110.06,-0.237,1.065,-0.21
591.46,-217.81,115.49,-0.11,1.057,-0.331
585.98,-218.54,123.23,0.02,1.046,-0.472
575.73,-217.62,131.77,0.132,1.044,-0.577
560,-215.98,141.22,0.259,1.024,-0.66
541.71,-213.17,151.77,0.389,0.988,-0.711
519.15,-211.65,163.11,0.499,0.949,-0.759
494.82,-205.06,177.56,0.609,0.901,-0.798
469.82,-201.28,189.76,0.696,0.855,-0.81
444.57,-201.4,195.24,0.772,0.802,-0.823
420.85,-198.72,199.76,0.854,0.709,-0.816
388.11,-196.89,204.82,0.947,0.605,-0.733
351.58,-199.82,212.44,1.034,0.447,-0.656
316.71,-204.33,211.28,1.153,0.486,-0.657
278.6,-205.73,205.43,1.241,0.532,-0.664
227.26,-237.68,212.38,1.321,0.491,-0.735
191.22,-255.91,209.39,1.338,0.451,-0.76
178.72,-229.76,197.93,1.459,0.294,-0.808
148.54,-192.07,195.73,1.582,0.313,-0.543
109.02,-159.15,205.43,1.433,0.264,-0.661
73.72,-148.29,209.45,1.372,0.137,-0.488
43.171,-146.65,206.28,1.992,0.082,-0.168
13.415,-142.62,204.15,2.266,-0.048,-0.013
-10.183,-134.94,199.15,2.352,-0.103,0.081
-31.159,-124.08,192.26,2.219,-0.207,0.077
-52.927,-109.15,185.24,2.093,-0.343,0.08
-70.671,-100.92,177.81,2.191,-0.449,0.116
-88.598,-100.12,168.6,2.311,-0.528,0.175
-107.13,-93.598,155.61,2.42,-0.601,0.258
-122.87,-82.134,144.69,2.506,-0.65,0.338
-136.28,-71.768,132.68,2.479,-0.686,0.37
-147.93,-60.61,121.1,2.299,-0.749,0.356
-153.96,-47.195,112.19,2.234,-0.745,0.352
-155.43,-35.366,102.5,2.245,-0.644,0.366
-157.68,-20.366,92.744,2.156,-0.614,0.373
-156.83,-5.793,82.378,2.149,-0.671,0.406
-151.83,1.22,70.366,2.154,-0.662,0.405
-142.74,6.707,58.476,2.132,-0.693,0.382
-131.89,13.902,48.476,2.083,-0.658,0.346
-119.33,18.598,39.817,1.986,-0.549,0.255
-104.45,19.695,31.768,1.792,-0.399,0.201
-92.744,17.866,25.305,1.659,-0.263,0.146
-80.366,16.28,20,1.624,-0.196,0.038
-69.695,20.732,16.159,1.587,-0.19,-0.051
-58.293,20,14.695,1.556,-0.203,-0.13
-52.012,12.5,11.646,1.558,-0.206,-0.169
-47.805,5.671,6.098,1.565,-0.077,-0.137
-43.293,-0.671,1.524,1.616,0.044,-0.072
-42.5,-3.354,-1.341,1.607,0.13,-0.088
-41.098,-7.195,-4.207,1.506,0.167,-0.128
-42.683,-12.988,-6.22,1.43,0.296,-0.209
-45.366,-18.659,-6.524,1.375,0.424,-0.306
-48.232,-23.902,-6.28,1.387,0.518,-0.389
-52.744,-28.963,-5.793,1.376,0.594,-0.451
-59.329,-32.866,-5.122,1.34,0.587,-0.509
-64.512,-35,-4.146,1.332,0.61,-0.534
-64.268,-37.073,-3.537,1.311,0.646,-0.539
-63.72,-38.171,-3.354,1.268,0.661,-0.542
-62.012,-38.171,-3.659,1.224,0.674,-0.528
-57.988,-35.671,-4.207,1.204,0.612,-0.54
-52.378,-32.317,-4.268,1.164,0.563,-0.505
-45.427,-30.915,-5.122,1.145,0.519,-0.465
-38.537,-30.244,-6.524,1.131,0.473,-0.446
-31.463,-27.561,-7.378,1.1,0.431,-0.394
-24.268,-23.11,-7.622,1.077,0.387,-0.368
-16.646,-18.415,-8.11,1.013,0.354,-0.343
-8.72,-13.72,-8.354,0.947,0.305,-0.317
-2.012,-8.659,-8.293,0.924,0.25,-0.29
2.927,-3.476,-8.415,0.909,0.22,-0.271
7.134,2.5,-7.805,0.874,0.204,-0.251
10.671,8.598,-7.317,0.83,0.18,-0.226
12.378,14.207,-6.585,0.8,0.149,-0.202
12.683,19.085,-5.671,0.77,0.118,-0.187
12.012,23.476,-4.634,0.766,0.108,-0.17
10.61,26.951,-3.415,0.761,0.104,-0.156
8.78,29.329,-1.89,0.753,0.093,-0.138
6.159,31.098,-1.585,0.738,0.086,-0.133
2.5,31.159,-1.037,0.713,0.09,-0.125
-0.549,30.427,0.122,0.686,0.093,-0.122
-2.805,29.573,1.524,0.677,0.091,-0.103
-5.305,28.354,2.317,0.659,0.068,-0.089
-7.195,27.866,3.476,0.642,0.039,-0.058
-8.232,27.134,5.488,0.638,0.036,0
-8.537,25.549,7.5,0.633,0.018,0.049
-8.78,25.793,9.573,0.622,-0.005,0.116
-8.415,26.402,11.22,0.617,-0.006,0.173
-7.805,26.037,12.378,0.606,0,0.191
-7.073,24.817,13.476,0.573,-0.008,0.17
-6.707,23.11,14.268,0.568,0.006,0.125
-5.183,20.976,15.427,0.566,0.042,0.078
-4.512,20.061,15.915,0.546,0.06,0.022
-4.146,18.232,17.012,0.545,0.077,-0.028
-2.927,16.402,18.537,0.559,0.092,-0.062
-1.951,14.756,19.878,0.57,0.115,-0.092
-1.341,13.171,21.159,0.574,0.116,-0.134
-1.28,11.951,21.829,0.564,0.128,-0.155
-2.073,11.159,22.073,0.551,0.16,-0.176
-4.512,10.366,21.89,0.548,0.175,-0.19
-8.537,9.695,21.159,0.555,0.185,-0.196
-10.915,9.329,20.915,0.563,0.203,-0.202
-11.037,9.024,21.22,0.567,0.227,-0.208
-12.378,8.72,21.159,0.568,0.265,-0.218
-12.439,8.415,20.427,0.576,0.284,-0.235
-10.549,7.927,19.634,0.587,0.266,-0.246
-7.866,7.561,18.841,0.607,0.258,-0.25
-4.695,7.134,17.561,0.64,0.255,-0.265
-0.549,6.89,16.524,0.673,0.266,-0.291
4.573,6.585,15.488,0.704,0.281,-0.308
10.183,6.524,14.512,0.734,0.295,-0.316
15.793,6.28,13.476,0.771,0.29,-0.327
21.22,6.037,12.439,0.8,0.284,-0.332
26.402,5.61,11.28,0.823,0.292,-0.332
30.732,5.061,10.183,0.85,0.306,-0.332
35,3.963,9.329,0.873,0.32,-0.322
38.537,2.561,8.476,0.889,0.327,-0.314
40.549,1.524,7.439,0.9,0.338,-0.298
42.073,0.061,6.28,0.907,0.358,-0.297
43.11,-1.28,5.488,0.913,0.376,-0.299
43.232,-2.256,5.122,0.917,0.381,-0.295
42.195,-3.11,5.427,0.929,0.376,-0.296
40.793,-3.354,6.159,0.942,0.387,-0.298
38.78,-2.683,6.524,0.958,0.397,-0.293
35.915,-1.28,6.768,0.986,0.39,-0.288
