gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
-50.732,-29.146,18.049,0.812,-0.069,0.23
-59.695,-27.5,13.963,0.817,-0.054,0.218
-65.976,-25.61,10.732,0.821,-0.044,0.192
-70.549,-25.305,8.598,0.833,-0.042,0.167
-72.927,-25.305,6.951,0.853,-0.032,0.14
-72.866,-25.244,6.22,0.858,-0.025,0.108
-71.037,-25.183,6.037,0.864,-0.017,0.077
-67.622,-25.183,5.732,0.875,-0.004,0.044
-62.988,-24.939,5.549,0.883,0.003,0.023
-57.256,-24.756,5.488,0.887,0.017,0.007
-50.61,-24.939,5.488,0.888,0.031,0
-43.963,-24.939,5.488,0.891,0.042,-0.004
-37.134,-24.939,5.549,0.909,0.055,-0.006
-30.366,-24.695,5.427,0.928,0.064,-0.009
-24.085,-24.207,5.427,0.948,0.076,0.003
-18.11,-23.11,5.854,0.983,0.091,0.005
-12.622,-21.22,6.768,1.024,0.098,0.003
-7.683,-19.024,7.866,1.058,0.107,-0.002
-2.988,-16.707,9.207,1.088,0.114,0.001
1.585,-14.329,10.61,1.117,0.117,0.001
6.22,-12.195,11.829,1.146,0.122,0.003
11.037,-10.549,12.805,1.189,0.13,0.013
15.549,-9.024,13.72,1.235,0.142,0.03
19.512,-7.805,14.207,1.286,0.153,0.056
23.354,-6.768,14.512,1.36,0.163,0.076
26.707,-6.098,14.756,1.444,0.164,0.087
29.085,-5.061,14.695,1.536,0.179,0.101
30.61,-3.659,14.634,1.614,0.202,0.117
31.524,-2.317,14.146,1.681,0.237,0.144
31.829,-0.915,13.415,1.795,0.241,0.19
31.341,0.61,12.744,1.89,0.242,0.276
30.61,2.317,11.829,2.008,0.243,0.401
29.817,3.841,10.671,2.126,0.213,0.522
28.841,6.22,9.573,2.277,0.178,0.673
27.195,8.72,8.171,2.471,0.096,0.811
25.122,11.646,6.768,2.746,-0.013,0.971
22.683,15.244,5.427,3.021,-0.083,1.144
19.756,19.146,4.39,3.244,-0.195,1.303
16.037,23.963,3.598,3.45,-0.335,1.431
12.256,29.512,2.927,3.677,-0.542,1.51
