gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
117.62,58.537,-12.317,0.889,0.55,0.042
118.9,60.122,-14.268,0.879,0.562,0.043
119.82,61.707,-16.524,0.866,0.556,0.046
120.61,63.293,-18.415,0.858,0.557,0.046
120.98,64.39,-20.183,0.857,0.557,0.042
120.67,65.854,-21.585,0.856,0.548,0.032
120.12,67.439,-23.11,0.849,0.534,0.02
119.45,68.902,-24.939,0.841,0.533,-0.004
118.42,70.488,-26.585,0.841,0.532,-0.008
116.83,72.073,-28.415,0.834,0.532,-0.008
114.76,73.72,-30.244,0.836,0.526,-0.012
112.56,75.488,-31.89,0.836,0.524,-0.012
110.24,77.561,-33.293,0.84,0.523,-0.009
107.87,79.939,-34.817,0.834,0.522,-0.002
105.43,82.683,-36.341,0.842,0.522,0.009
102.93,85.549,-37.744,0.854,0.517,0.024
100.73,88.598,-38.841,0.871,0.518,0.037
99.024,90.793,-39.939,0.878,0.517,0.03
98.11,92.866,-40.793,0.879,0.519,0.027
97.134,95.549,-41.22,0.87,0.531,0.02
96.22,98.598,-41.768,0.854,0.537,0.012
96.28,100.73,-42.378,0.834,0.541,-0.003
96.646,102.56,-43.293,0.813,0.541,-0.002
96.585,104.76,-43.902,0.781,0.548,-0.003
96.89,106.58,-44.329,0.745,0.565,0.002
97.5,108.42,-44.817,0.713,0.596,0.007
97.744,110,-45.549,0.681,0.626,0.017
98.171,111.58,-46.585,0.655,0.638,0.028
97.805,113.05,-47.622,0.637,0.646,0.049
97.073,114.51,-48.476,0.616,0.661,0.076
96.341,116.04,-49.146,0.609,0.675,0.096
95.305,117.62,-49.939,0.624,0.672,0.138
93.963,118.66,-50.976,0.634,0.667,0.16
92.5,119.63,-52.134,0.641,0.677,0.175
90.061,120.37,-53.537,0.651,0.647,0.184
87.5,120.92,-55.366,0.662,0.642,0.19
85.122,121.52,-56.89,0.655,0.623,0.181
81.646,122.5,-58.537,0.661,0.603,0.18
77.317,122.81,-59.695,0.646,0.59,0.175
72.683,123.66,-60.61,0.639,0.565,0.155
67.866,124.69,-61.22,0.607,0.569,0.158
62.256,125.79,-62.134,0.579,0.569,0.168
56.707,127.19,-62.622,0.562,0.592,0.194
51.159,128.84,-62.866,0.542,0.719,0.154
46.28,130.43,-63.049,0.555,0.458,0.349
41.89,131.89,-62.378,0.542,0.693,0.275
36.707,134.88,-61.524,0.533,0.682,0.332
32.5,136.22,-60.549,0.524,0.672,0.36
30.305,136.46,-58.476,0.544,0.692,0.377
27.988,138.05,-56.768,0.559,1.053,0.247
27.927,139.82,-54.451,0.6,0.286,0.55
28.537,140.31,-53.11,0.62,0.69,0.364
30,140.91,-51.341,0.643,0.72,0.353
32.073,141.28,-49.146,0.615,0.676,0.35
33.963,140.43,-47.134,0.617,0.693,0.314
35.976,139.21,-45,0.605,0.938,0.208
37.561,137.99,-42.378,0.601,0.555,0.324
17.012,135.91,-41.402,0.601,0.586,0.32
22.683,134.09,-37.622,0.635,0.759,0.2
42.683,137.44,-34.085,-0.306,0.699,-0.087
38.72,139.09,-32.012,-2.751,-0.829,-0.251
36.037,140.79,-29.634,-2.346,0.616,-0.365
32.866,142.07,-27.927,0.332,1.713,0.475
14.512,143.54,-27.073,1.134,1.157,1.293
-17.439,143.17,-24.695,0.358,1.163,1.99
23.232,146.83,-22.927,0.015,1.687,1.798
21.341,146.59,-22.256,0.181,1.842,1.316
13.232,148.35,-21.707,0.547,1.414,1.21
9.39,148.48,-21.402,0.799,1.056,1.103
2.622,149.09,-21.28,0.886,0.801,0.853
-42.378,148.54,-22.195,0.796,0.656,0.677
-22.256,144.51,-19.268,0.629,0.402,0.58
-12.744,146.34,-18.659,0.521,0.136,0.509
-31.402,142.99,-20.61,0.456,-0.065,0.476
-71.829,94.878,-24.878,0.35,0.186,0.218
-1.098,-21.524,21.341,0.412,-0.118,0.557
-12.256,-33.11,99.39,0.336,0.498,0.19
-69.817,24.329,100,0.392,0.722,0.052
-69.268,17.927,32.439,0.383,0.805,0.15
-21.098,14.695,-6.22,0.474,0.96,0.013
-33.537,39.512,-10.61,0.434,0.98,0.075
-73.415,61.951,-16.402,0.442,1.2,-0.029
-87.195,63.659,-28.476,0.455,0.813,0.433
-83.171,57.073,-32.073,0.365,1.249,0.121
-74.878,51.159,-31.28,0.377,0.67,0.581
-66.402,44.573,-30.671,0.308,1.055,0.428
-49.512,36.951,-26.524,0.395,0.7,0.771
-19.329,28.293,-18.963,0.417,1.225,0.454
-8.78,15.061,-10.122,0.389,1.006,0.741
-4.39,15.366,0.671,0.405,1.299,0.28
49.329,38.902,15.061,0.49,0.916,0.622
-5.732,42.134,11.28,0.47,1.219,0.267
-18.049,48.659,12.988,0.467,0.6,0.523
-14.329,58.72,9.085,0.47,0.76,0.26
-31.524,60.793,4.756,0.449,0.899,0.117
-64.268,59.451,1.768,0.457,0.382,0.452
-82.805,57.317,2.317,0.466,0.76,0.325
-38.537,65.366,4.939,0.406,0.87,0.167
-100.61,56.829,1.098,0.397,0.639,0.458
-54.695,60.732,10.061,0.375,0.87,0.367
-78.659,60.854,11.463,0.322,1.138,0.178
-51.463,71.707,14.939,0.399,0.654,0.584
-65.183,73.598,15.976,0.406,1.09,0.574
-69.451,77.317,15.976,0.25,0.915,0.346
-92.866,80.732,15.793,0.286,0.71,0.348
-74.268,89.024,20.366,0.349,0.825,0.484
-119.33,89.329,17.012,0.273,0.853,0.405
-59.695,94.512,25.244,0.27,0.943,0.278
-72.256,94.512,28.232,0.313,0.558,0.735
-110.31,81.22,26.159,0.294,0.93,0.612
-26.951,85.732,38.293,0.3,0.974,0.578
-54.329,80.122,34.939,0.281,0.931,0.602
-45.244,73.171,37.622,0.276,0.875,0.593
-3.049,77.5,43.11,0.281,0.821,0.592
-9.756,75.671,40.854,0.266,0.765,0.57
-68.598,67.378,33.415,0.283,0.799,0.571
-16.098,72.317,40.366,0.336,0.896,0.632
-16.402,76.463,40.244,0.305,0.871,0.583
-26.89,68.841,37.744,0.216,0.583,0.431
-11.524,67.866,42.683,0.277,0.396,0.405
-2.805,66.402,43.232,0.27,0.451,0.458
-9.939,60.366,40.183,0.273,0.572,0.487
-40.915,51.768,40.549,0.287,0.628,0.51
24.024,55.793,50.427,0.246,0.663,0.501
24.085,56.646,50.915,0.25,0.665,0.519
13.659,56.159,50.854,0.265,0.655,0.527
10.793,57.073,51.951,0.245,0.646,0.53
7.744,57.622,51.646,0.242,0.652,0.529
8.902,57.988,54.085,0.251,0.624,0.502
9.024,58.171,56.585,0.256,0.616,0.545
4.146,59.756,58.232,0.273,0.634,0.528
-10.549,63.415,58.049,0.328,0.721,0.599
-25.549,63.293,56.22,0.434,0.878,0.647
-21.402,59.573,59.024,0.208,0.75,0.453
-1.402,55.549,64.39,0.354,0.661,0.462
11.22,52.195,67.988,0.278,0.518,0.547
15.122,51.585,69.39,0.271,0.484,0.546
17.439,51.22,70.976,0.288,0.597,0.655
17.561,49.939,71.585,0.284,0.626,0.668
16.524,51.037,72.134,0.292,0.652,0.631
15.366,50.854,73.598,0.298,0.641,0.608
15.061,50.427,74.207,0.314,0.643,0.584
15.427,49.573,74.634,0.329,0.652,0.52
17.073,47.988,75.915,0.333,0.621,0.485
19.512,45.732,76.768,0.344,0.595,0.469
19.695,43.659,78.171,0.346,0.573,0.426
15.549,47.561,77.683,0.351,0.57,0.354
2.378,53.232,74.817,0.292,0.747,0.405
-7.927,49.39,71.829,0.375,0.469,0.128
-2.073,47.012,74.268,0.349,0.651,0.286
13.963,40,74.634,0.385,0.562,0.398
31.463,34.39,76.28,0.285,0.92,0.335
42.988,34.207,76.28,0.362,0.622,0.493
48.232,33.476,75.061,0.297,0.89,0.361
49.634,32.927,73.963,0.333,0.707,0.563
51.402,32.439,73.598,0.368,0.603,0.599
52.866,32.073,72.744,0.32,0.895,0.545
54.573,31.707,71.159,0.362,0.592,0.752
59.512,29.756,70.183,0.379,0.827,0.636
67.195,28.049,68.841,0.388,0.573,0.908
78.232,25.427,68.537,0.445,0.833,0.697
99.878,24.939,67.073,0.471,0.483,1.015
128.84,29.146,65,0.516,0.821,0.722
103.17,13.293,62.988,0.604,0.688,0.766
111.95,10.244,62.927,0.817,0.5,0.783
152.62,18.72,65.488,0.474,0.491,0.5
