gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
-51.341,10.549,22.805,0.564,0.204,-0.049
-49.878,9.268,27.439,0.542,0.191,-0.073
-47.012,7.012,30.915,0.525,0.166,-0.096
-42.317,7.378,34.695,0.504,0.149,-0.126
-35.732,8.232,38.232,0.484,0.13,-0.143
-28.902,8.598,41.585,0.466,0.113,-0.159
-21.341,8.659,44.756,0.437,0.085,-0.187
-15.183,8.902,47.195,0.468,0.087,-0.196
-8.841,10.061,48.537,0.497,0.097,-0.213
-3.171,9.39,50.183,0.514,0.096,-0.231
3.78,9.39,50.549,0.53,0.114,-0.254
8.659,9.207,50.366,0.543,0.138,-0.264
15.244,10.488,48.902,0.566,0.148,-0.282
18.78,11.646,45.61,0.583,0.165,-0.279
22.622,14.207,42.744,0.641,0.224,-0.284
27.256,20.366,41.159,0.729,0.242,-0.308
29.207,25.976,37.805,0.84,0.273,-0.327
31.28,31.159,33.78,0.941,0.262,-0.363
34.451,38.72,29.573,1.055,0.287,-0.349
33.049,40.854,23.11,1.199,0.243,-0.364
35.366,43.232,15.183,1.294,0.249,-0.324
27.195,52.378,4.878,1.417,0.262,-0.313
18.659,83.659,-0.976,1.584,0.207,-0.308
9.695,114.21,-4.39,1.715,0.177,-0.294
-2.012,135.67,-11.829,1.85,0.102,-0.279
-15.427,155,-18.963,2.01,0.043,-0.202
-36.159,175.67,-21.341,2.386,-0.05,-0.094
-56.707,201.71,-21.951,2.607,-0.157,0.069
-84.329,225,-20.61,2.653,-0.299,0.174
-117.87,247.99,-20.488,2.826,-0.444,0.258
-135.12,276.58,-21.768,3.13,-0.647,0.265
-150.55,301.58,-18.049,3.406,-0.824,0.301
-171.1,322.19,-15.427,3.605,-1.03,0.309
-189.82,340.31,-13.171,3.979,-1.328,0.136
-209.69,355.55,-11.037,4.113,-1.465,0.119
-230.85,368.54,-9.573,4.197,-1.657,-0.016
-255.55,381.58,-12.256,4.21,-1.834,-0.12
-274.51,387.99,-14.329,4.14,-1.924,-0.229
-293.78,386.71,-12.012,4.059,-1.951,-0.263
-317.56,384.39,-15,4.004,-1.875,-0.293
-342.07,379.82,-15,3.963,-1.762,-0.32
-366.83,373.11,-18.659,3.931,-1.637,-0.386
-395.31,367.5,-26.646,3.924,-1.473,-0.544
-429.76,362.07,-31.402,3.751,-1.268,-0.566
-470.43,358.05,-38.537,3.634,-1.056,-0.689
-506.34,353.96,-45.488,3.472,-0.832,-0.79
-552.68,352.5,-59.573,3.284,-0.641,-0.823
-600.55,354.51,-75.305,3.189,-0.421,-0.905
-646.1,359.51,-95.244,3.006,-0.178,-0.969
-696.52,367.62,-119.33,2.88,-0.03,-1.104
-744.21,381.71,-145.49,2.631,0.095,-1.204
-794.21,400.24,-173.05,2.41,0.238,-1.303
-846.22,422.01,-200.61,2.185,0.332,-1.384
-906.34,449.63,-228.84,1.896,0.455,-1.444
-977.56,485.31,-257.07,1.613,0.55,-1.519
-1051,525.24,-278.42,1.253,0.576,-1.534
-1097.8,564.21,-283.35,0.804,0.573,-1.526
-1106.2,606.71,-276.89,0.368,0.493,-1.492
-1068.1,661.1,-266.16,-0.065,0.339,-1.433
-985.67,769.88,-284.08,-0.56,0.121,-1.361
-903.78,975.73,-290.49,-1.195,-0.073,-1.28
-846.71,860,-169.33,-2.199,-0.267,-1.175
-739.76,468.66,-165,-3.96,-0.508,-0.716
-628.35,359.08,-173.72,-6.625,-0.873,0.216
-502.19,305.85,-161.04,-7.126,-2.237,2.314
-319.57,240.06,-162.44,-10.691,-3.519,3.681
-192.93,168.17,-143.17,-15.758,1.188,3.429
-111.1,29.817,-84.695,-9.727,0.509,4.699
-17.866,-123.05,12.561,-6.004,1.733,3.369
