gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
16.951,-11.341,12.439,0.679,0.361,-0.303
19.024,-10.305,9.451,0.686,0.396,-0.31
16.585,-10.549,7.561,0.702,0.404,-0.314
14.024,-10.305,5.305,0.716,0.417,-0.319
11.037,-10.488,3.476,0.741,0.436,-0.311
8.537,-10.427,2.134,0.738,0.446,-0.387
5.427,-9.756,0.122,0.764,0.449,-0.36
0.061,-9.939,-1.402,0.78,0.462,-0.402
-3.11,-8.902,-2.195,0.806,0.496,-0.42
-5.854,-7.256,-3.049,0.844,0.535,-0.443
-8.902,-3.78,-3.293,0.912,0.521,-0.455
-10.732,1.585,-4.329,0.965,0.487,-0.46
-11.89,6.829,-5.671,1.051,0.522,-0.458
-13.293,14.512,-7.256,1.117,0.567,-0.398
-15.793,24.878,-10.244,1.224,0.535,-0.38
-21.28,37.073,-14.695,1.332,0.504,-0.34
-25,51.829,-18.598,1.473,0.525,-0.326
-29.146,67.256,-20.549,1.622,0.489,-0.304
-34.39,84.512,-20.244,1.775,0.425,-0.275
-48.841,105.18,-19.817,1.91,0.377,-0.226
-61.341,126.77,-17.927,2.054,0.339,-0.174
-67.073,149.57,-13.11,2.187,0.314,-0.078
-67.439,169.76,-1.768,2.315,0.289,0.015
-78.232,188.17,3.171,2.423,0.212,0.123
-93.293,211.46,4.207,2.548,0.092,0.228
-94.695,231.65,14.39,2.674,-0.062,0.273
-100.98,249.33,19.878,2.844,-0.19,0.276
-104.15,270.92,17.866,3.011,-0.329,0.235
-108.6,294.45,17.866,3.083,-0.502,0.325
-106.83,309.94,23.415,3.248,-0.646,0.277
-102.62,324.57,31.098,3.402,-0.814,0.216
-95.793,341.04,34.939,3.433,-1.018,0.191
-94.268,358.66,29.512,3.47,-1.233,0.173
-87.561,360.49,32.561,3.501,-1.336,0.135
-92.439,372.99,23.659,3.484,-1.417,0.133
-95.854,379.33,17.073,3.491,-1.45,0.078
-103.05,381.04,12.744,3.447,-1.508,-0.005
-112.56,382.81,2.744,3.47,-1.503,-0.072
-127.07,379.51,-7.134,3.441,-1.402,-0.107
-144.82,374.76,-18.11,3.451,-1.345,-0.16
-169.02,367.19,-30.671,3.441,-1.258,-0.23
-200.06,358.84,-44.024,3.366,-1.17,-0.363
-236.71,345.24,-55.671,3.29,-0.98,-0.451
-281.71,332.32,-71.341,3.233,-0.779,-0.538
-338.84,318.35,-85.183,3.064,-0.628,-0.618
-396.83,298.84,-93.11,2.964,-0.427,-0.668
-457.56,287.44,-110,2.813,-0.21,-0.678
-529.51,275.92,-127.93,2.649,-0.066,-0.708
-596.28,265.61,-143.23,2.531,0.203,-0.656
-667.87,263.66,-160.37,2.388,0.47,-0.744
-736.4,269.51,-179.88,2.235,0.61,-0.767
-806.4,283.17,-203.72,1.974,0.775,-0.726
-880.06,297.32,-226.16,1.813,0.894,-0.775
-959.94,311.65,-245.98,1.621,0.88,-0.789
-1053.7,336.34,-270.79,1.406,0.971,-0.865
-1151.7,368.54,-295.31,1.158,0.912,-1.01
-1230.5,403.05,-304.88,0.831,0.849,-1.184
-1279.7,443.05,-306.65,0.426,0.827,-1.3
-1294.3,541.04,-317.87,-0.012,0.774,-1.256
-1271.3,780.55,-326.1,-0.485,0.719,-1.153
-1200.9,904.45,-299.76,-1.05,0.698,-1.081
-1145.9,810,-302.81,-2.087,0.678,-0.975
-1019,560.43,-324.15,-3.368,0.348,-0.583
-786.1,452.62,-335.55,-2.76,0.134,0.149
-667.99,437.81,-325.06,-3.938,-0.479,0.128
-565.55,317.68,-302.99,-8.364,-1.672,0.233
-351.71,241.59,-239.51,-11.754,-2.179,1.002
-126.46,219.39,-186.16,-10.226,-1.393,2.038
77.439,199.21,-113.72,-6.806,-0.371,2.57
258.72,147.19,-29.573,-6.44,0.524,1.898
403.66,58.354,60.488,-5.054,-1.889,1.383
510.06,-30.366,147.81,-3.127,-2.445,0.719
567.74,-140.24,228.66,-2.645,-2.375,0.155
572.8,-213.9,284.57,-3.04,-2.408,-0.69
544.21,-218.96,294.63,-3.16,-2.297,-1.711
488.29,-204.02,255.73,-3.472,-1.904,-2.28
442.07,-167.87,182.19,-3.768,-1.38,-2.51
384.15,-128.78,94.634,-3.665,-1.131,-2.244
295.73,-97.439,25.122,-2.586,-0.903,-1.026
189.69,-60.732,-8.841,-1.893,-0.343,0.18
86.646,-43.232,-29.146,-1.073,0.252,1.407
-13.354,-44.39,-28.415,-0.686,0.784,1.866
-91.22,-41.402,-2.683,-0.347,1.155,1.503
-140.49,-34.268,25.244,-0.031,0.848,0.795
-170.43,-26.951,42.683,0.2,-0.093,0.223
-181.04,-20.854,51.28,0.151,-0.609,-0.097
-171.1,-19.512,54.878,-0.003,-0.67,-0.17
-149.76,-24.817,55.793,-0.103,-0.821,-0.052
-118.42,-35,57.317,-0.152,-1.051,0.209
-77.927,-47.683,61.159,-0.331,-1.063,0.498
-29.573,-61.829,66.768,-0.592,-1.045,0.729
20.976,-75.488,71.768,-0.843,-1.198,0.881
70.427,-88.232,74.207,-1.049,-1.396,0.955
122.07,-99.268,72.378,-1.215,-1.542,0.986
172.19,-109.63,68.963,-1.326,-1.643,1.007
220.79,-118.84,64.634,-1.383,-1.712,0.994
268.6,-126.95,60.244,-1.423,-1.702,0.984
309.57,-136.04,56.159,-1.472,-1.596,0.976
343.84,-146.52,52.317,-1.496,-1.45,0.992
374.45,-154.09,50.122,-1.517,-1.284,1.025
406.1,-153.29,49.451,-1.528,-1.137,1.034
432.32,-151.52,51.646,-1.542,-1.006,1.035
455.85,-150.98,54.817,-1.562,-0.895,1.021
478.48,-152.26,57.744,-1.533,-0.808,1.011
