gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
83.049,-2.744,54.024,0.875,-0.025,0.335
71.28,-3.11,54.329,0.892,-0.031,0.34
57.561,-3.354,54.085,0.915,-0.037,0.334
42.744,-3.476,53.293,0.929,-0.041,0.329
27.378,-4.085,52.012,0.94,-0.051,0.315
12.744,-4.878,49.878,0.95,-0.053,0.303
-0.854,-6.037,47.134,0.953,-0.055,0.301
-13.476,-7.622,44.085,0.956,-0.054,0.307
-24.634,-8.902,41.098,0.96,-0.057,0.303
-34.207,-9.451,38.171,0.964,-0.063,0.295
-42.561,-9.695,35.793,0.966,-0.062,0.279
-49.695,-9.878,34.085,0.971,-0.062,0.261
-55.488,-9.024,33.415,0.975,-0.06,0.246
-59.878,-7.134,33.902,0.988,-0.045,0.229
-62.5,-5.061,34.817,1.001,-0.029,0.216
-63.049,-3.171,36.159,1.014,-0.015,0.202
-61.402,-1.768,37.439,1.022,0.007,0.166
-57.805,-0.793,38.72,1.031,0.04,0.134
-52.744,-0.549,39.939,1.039,0.072,0.11
-45.854,-1.037,40.854,1.06,0.097,0.079
-38.11,-1.89,41.098,1.094,0.115,0.042
-29.695,-2.683,41.159,1.144,0.128,0.021
-20.915,-3.171,40.854,1.202,0.142,0.009
-11.89,-3.049,40.244,1.255,0.155,-0.002
-2.683,-2.5,39.329,1.312,0.158,-0.005
6.098,-1.585,38.415,1.357,0.17,0.004
14.695,-0.183,36.829,1.396,0.188,0.019
22.866,1.463,34.878,1.422,0.195,0.052
30.427,3.354,32.744,1.458,0.194,0.089
37.378,5.976,30.244,1.501,0.186,0.14
43.354,8.598,27.195,1.566,0.183,0.201
48.72,10.915,23.841,1.65,0.14,0.271
53.354,13.293,20.244,1.748,0.096,0.372
57.073,15.915,17.195,1.85,0.048,0.471
60.122,19.207,14.268,2.026,-0.042,0.569
61.89,22.378,11.28,2.222,-0.074,0.685
63.049,25.732,9.024,2.482,-0.154,0.871
63.78,29.451,7.195,2.849,-0.277,1.033
64.024,33.232,5.305,3.127,-0.372,1.192
63.841,37.927,3.354,3.3,-0.533,1.332
63.78,43.841,1.037,3.398,-0.697,1.449
61.829,49.573,-1.707,3.492,-0.866,1.523
61.829,57.012,-4.878,3.616,-0.995,1.587
60,65.793,-8.476,3.613,-1.092,1.531
55.549,75.732,-12.378,3.687,-1.162,1.438
52.256,87.073,-16.585,3.614,-1.189,1.307
43.963,99.39,-21.22,3.708,-1.246,1.196
33.293,111.89,-26.585,3.597,-1.277,1.039
24.939,124.33,-32.317,3.483,-1.29,0.879
11.707,136.71,-38.902,3.414,-1.292,0.698
-7.317,146.34,-48.476,3.311,-1.278,0.478
-26.28,153.9,-56.037,3.185,-1.255,0.207
-51.585,164.51,-58.72,3.04,-1.217,-0.056
-84.024,178.41,-65.61,2.873,-1.172,-0.266
-116.83,191.28,-67.866,2.7,-1.072,-0.44
-156.52,203.72,-72.866,2.49,-1,-0.563
-195.06,215.24,-74.878,2.206,-0.884,-0.609
-236.77,224.63,-76.89,1.847,-0.705,-0.583
-277.74,231.83,-81.037,1.429,-0.524,-0.56
-322.74,234.69,-88.72,0.901,-0.425,-0.492
-367.74,236.34,-102.13,0.232,-0.34,-0.375
-411.28,237.01,-115.61,-0.51,-0.387,-0.344
-455.31,234.27,-134.57,-1.257,-0.522,-0.321
-497.07,229.33,-156.59,-1.962,-0.617,-0.254
-536.77,222.93,-180.98,-2.747,-0.684,-0.083
-572.13,217.74,-209.27,-3.577,-0.779,0.147
-601.34,212.74,-240.24,-4.405,-0.831,0.366
-624.02,207.93,-272.99,-5.274,-0.804,0.729
-640.49,205.98,-306.71,-6.507,-0.91,0.608
-651.71,206.59,-341.77,-9.625,0.049,-0.035
-654.88,210.85,-375.79,-9.46,0.176,0.269
-651.83,219.88,-407.93,-7.592,-0.677,0.488
-642.32,236.1,-438.35,-7.417,-0.264,0.533
-628.05,259.39,-465.92,-6.813,0.053,0.377
-611.1,284.63,-488.54,-6.095,0.641,-0.8
-590.61,307.56,-506.89,-5.336,1.248,-1.811
-561.95,325.06,-522.01,-3.889,0.728,-1.755
-520.79,333.72,-529.82,-2.317,0.332,-1.359
-468.72,334.57,-532.44,-1.167,0.594,-0.702
-405.31,330,-531.52,-0.473,1.239,0.157
-340.31,339.08,-533.17,-0.395,1.463,1.145
-267.62,408.66,-577.38,-0.705,1.353,1.878
-155.85,551.83,-675.43,-0.985,1.28,2.097
-71.707,570.91,-701.59,-1.215,0.921,1.585
-54.817,432.13,-661.71,-1.42,0.132,0.811
-16.707,362.62,-621.16,-1.593,-0.558,0.277
38.72,310.24,-562.62,-1.651,-0.974,0.112
93.476,226.04,-476.89,-1.602,-1.472,0.084
182.99,131.52,-372.26,-1.557,-1.53,0.13
220.98,16.22,-238.9,-1.491,-1.336,0.319
161.46,-81.098,-85.061,-1.461,-1.228,0.563
92.195,-123.9,12.5,-1.486,-1.167,0.744
29.634,-135.79,102.07,-1.551,-1.061,0.846
-51.768,-144.57,192.07,-1.67,-0.878,0.888
-123.78,-151.1,254.33,-1.79,-0.722,0.872
-164.33,-135.18,272.5,-1.889,-0.566,0.816
-179.27,-91.585,262.74,-1.977,-0.427,0.793
-193.05,-42.012,241.52,-2.065,-0.319,0.783
-224.94,-10.061,221.34,-2.135,-0.231,0.757
-241.34,-0.305,200.61,-2.208,-0.133,0.702
-237.13,-7.195,182.87,-2.283,-0.042,0.622
-232.87,-10.976,170.24,-2.33,0.053,0.546
-204.27,-20.549,163.17,-2.343,0.154,0.499
-166.95,-31.89,157.5,-2.315,0.25,0.451
-131.34,-40.061,153.9,-2.232,0.344,0.38
-90.305,-44.573,154.27,-2.127,0.453,0.306
-45.732,-45.732,159.82,-2.006,0.56,0.204
-1.951,-43.598,170.73,-1.894,0.677,0.151
39.207,-40.183,184.51,-1.757,0.773,0.13
82.134,-35.976,201.28,-1.596,0.828,0.087
126.34,-33.293,221.4,-1.431,0.893,0.026
171.28,-32.195,242.44,-1.238,0.964,-0.026
217.62,-32.134,263.23,-1.024,0.983,-0.131
267.07,-33.659,284.57,-0.831,1.035,-0.153
317.74,-37.134,305.79,-0.648,1.057,-0.239
367.62,-41.951,325.98,-0.482,1.062,-0.269
415.98,-47.317,345.49,-0.32,1.027,-0.3
463.23,-52.073,363.84,-0.163,1.02,-0.301
508.96,-56.098,381.28,0.072,0.91,-0.237
550.55,-58.72,398.17,0.309,0.76,-0.217
591.52,-63.171,412.19,0.553,0.724,-0.146
630.49,-66.89,425.18,0.742,0.56,-0.147
663.11,-69.634,437.01,0.82,0.411,0.063
690.61,-70.732,448.35,1.011,0.198,0.09
714.94,-70.244,458.11,1.479,-0.018,0.243
734.57,-69.878,465.73,1.779,-0.044,0.469
751.52,-68.354,471.71,1.672,0.15,0.749
760.98,-68.902,476.52,1.972,0.135,0.972
760.43,-69.878,478.78,2.205,0.134,1.117
759.7,-71.22,477.87,2.178,0.117,1.214
754.09,-74.573,473.84,2.263,-0.002,1.287
746.65,-78.476,467.38,2.33,-0.132,1.27
732.32,-85.976,459.08,2.563,-0.133,1.217
701.83,-97.744,447.32,2.711,-0.219,1.24
670.73,-106.95,431.16,2.703,-0.319,1.277
