gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
26.402,33.415,12.195,1.342,0.127,0.521
26.585,34.268,11.951,1.407,0.116,0.563
28.537,35.915,12.134,1.464,0.087,0.6
31.829,37.439,12.5,1.538,0.064,0.653
35.549,39.085,13.049,1.597,0.072,0.706
39.817,40.854,13.841,1.67,0.063,0.753
44.634,42.439,14.878,1.744,0.032,0.813
49.573,44.512,15.549,1.831,0.024,0.838
53.963,46.463,15.671,1.924,-0.084,0.869
56.829,48.415,15,2.043,-0.095,0.926
58.171,49.939,13.415,2.182,-0.13,0.946
59.268,51.22,12.012,2.307,-0.148,0.966
58.72,53.476,10.549,2.401,-0.092,0.971
56.341,56.159,8.659,2.462,-0.104,1.022
54.329,57.317,6.89,2.558,-0.314,1.115
52.866,58.659,5.427,2.598,-0.001,1.058
51.463,60.488,3.354,2.646,-0.219,1.102
49.085,61.646,0.366,2.672,-0.184,1.149
47.683,64.085,-3.537,2.691,-0.027,1.146
46.585,66.098,-7.622,2.651,-0.124,1.126
46.951,68.841,-11.768,2.664,-0.017,1.107
47.927,71.707,-16.646,2.666,0.016,1.044
46.829,73.11,-23.171,2.675,0.134,1.019
50.549,75.183,-28.415,2.601,0.24,0.943
45.854,76.89,-34.939,2.524,0.193,0.884
44.085,79.39,-41.951,2.485,0.313,0.878
46.341,82.317,-49.268,2.364,0.082,0.828
43.171,81.402,-57.378,2.34,0.577,0.746
50.488,83.476,-64.329,2.18,0.445,0.666
60.488,90.183,-71.098,2.104,0.414,0.554
43.354,87.561,-79.451,1.969,0.498,0.483
51.341,88.902,-85.976,1.82,0.565,0.412
45.427,94.329,-93.72,1.677,0.594,0.372
37.012,98.232,-101.22,1.492,0.625,0.313
33.963,97.744,-108.29,1.318,0.628,0.241
27.683,98.293,-116.83,1.141,0.653,0.179
25.61,96.829,-125.55,0.926,0.736,0.115
10.854,97.866,-136.04,0.711,0.816,0.066
-3.293,90.915,-145.79,0.513,0.866,0.025
-15.488,82.317,-155.37,0.284,0.96,-0.021
-29.268,77.988,-165.55,0.032,1.14,0.046
-32.5,70.061,-174.51,-0.25,1.738,-0.039
-69.878,55.854,-186.04,-0.37,1.835,-0.077
-93.049,42.5,-196.59,-0.63,1.847,-0.185
-110.85,28.963,-208.17,-0.993,1.685,-0.243
-131.83,13.415,-218.17,-1.226,2.311,-0.62
-151.4,-2.622,-227.56,-1.429,1.876,-0.738
-172.26,-18.049,-237.19,-1.599,1.902,-0.81
-193.11,-35.427,-244.94,-1.804,2.012,-1.108
-214.88,-53.537,-252.74,-2.029,1.845,-1.509
-238.6,-71.159,-262.26,-2.219,1.49,-1.856
-265.92,-89.939,-272.13,-2.435,0.951,-2.232
-303.72,-105.73,-284.39,-2.744,0.092,-2.212
-356.34,-118.48,-300.24,-2.874,0.535,-2.253
-427.68,-128.78,-320,-3.135,0.146,-1.651
-524.63,-135.49,-344.39,-3.525,-0.285,-0.743
-694.39,-151.59,-381.89,-3.836,-0.626,0.11
-820.61,-145.67,-421.4,-3.818,-0.818,0.41
-918.23,-135.79,-460.61,-3.566,-1.854,0.413
-1022.5,-135.91,-501.34,-2.943,-2.979,0.663
-1153.9,-136.95,-540.91,-2.218,-3.567,0.204
-1238.3,-128.84,-577.5,-2.166,-3.659,-1.427
-1314.1,-100.24,-608.23,-1.687,-4.074,-2.523
-1399.1,-59.939,-634.88,-0.764,-3.8,-2.558
-1479.1,-16.037,-653.84,-0.708,-3.047,-2.937
-1535,27.439,-662.01,-0.463,-2.16,-3.224
-1508.8,43.049,-656.59,0.237,-1.388,-2.751
-1442.3,53.78,-638.84,0.751,-0.631,-1.997
-1443.8,81.524,-610.73,1.001,-0.091,-0.908
-1441.7,142.32,-575.61,1.169,0.318,0.207
-1407.4,195.61,-537.07,1.078,1.515,1.018
-1296.6,229.76,-472.62,0.413,0.953,1.553
-1089,261.28,-404.21,-0.365,0.416,2.12
-765.85,270.43,-354.08,-0.805,1.445,1.958
-455.85,276.71,-313.05,-0.938,0.79,1.719
-190.85,262.74,-236.52,-0.628,0.59,1.312
72.683,169.27,-154.15,-0.282,0.185,0.918
299.08,81.463,-94.878,-0.207,-0.316,0.678
464.82,76.28,-50.549,-0.302,-0.635,0.54
584.63,45.976,8.902,-0.522,-1.067,0.357
666.89,-5.488,69.329,-0.502,-1.204,0.476
695.3,-32.561,124.51,-0.595,-1.083,0.471
666.1,-50.976,178.66,-0.727,-1.419,0.562
593.54,-46.037,211.89,-0.728,-1.063,0.569
460.92,-3.049,224.45,-0.714,-1.526,0.666
337.38,22.317,226.89,-0.665,-1.863,0.807
316.71,30.61,230.85,-0.757,-1.288,0.797
304.21,37.073,205.98,-0.804,-1.22,0.976
195.12,36.768,152.81,-0.843,-1.277,1.147
124.94,21.098,92.744,-0.923,-1.008,1.227
44.756,22.317,37.073,-0.975,-0.819,1.289
-30.061,22.073,-0.854,-1.053,-0.586,1.283
-88.476,18.963,-23.963,-1.118,-0.343,1.257
-125.79,1.89,-31.28,-1.149,0.229,1.07
-137.62,-14.451,-29.817,-1.344,-0.037,0.954
-121.04,-14.817,-21.159,-1.421,0.18,0.798
-92.622,-9.756,-6.524,-1.541,0.452,0.59
-71.098,-12.317,7.683,-1.583,0.339,0.595
-37.317,-21.037,25.976,-1.627,0.831,0.466
37.256,-25.061,48.049,-1.707,0.596,0.592
153.35,-10.976,75.793,-1.69,0.79,0.587
193.66,-21.22,103.54,-1.678,0.994,0.608
251.89,-17.439,133.78,-1.67,1.01,0.661
320.67,-3.963,165.43,-1.627,1.043,0.663
374.76,8.354,196.52,-1.59,1.083,0.646
418.11,19.085,224.45,-1.571,1.082,0.628
452.38,26.707,247.93,-1.526,1.052,0.588
470.79,36.646,267.32,-1.424,0.989,0.55
435.79,49.39,282.99,-1.288,0.949,0.516
461.22,46.037,293.54,-1.191,0.915,0.451
486.16,47.744,299.82,-1.061,0.8,0.398
468.9,43.476,303.72,-0.912,0.986,0.207
480.61,28.354,311.71,-0.809,0.808,0.184
444.82,21.524,314.33,-0.658,1.035,0.04
448.54,5.671,318.29,-0.508,0.654,0.09
435.73,-3.415,318.78,-0.371,1.05,-0.064
410.06,-9.024,318.05,-0.237,0.87,-0.048
389.21,-14.329,316.28,-0.112,0.885,-0.045
371.4,-18.232,312.68,-0.007,0.949,-0.024
359.21,-21.829,309.51,0.1,0.962,-0.011
352.68,-28.11,307.5,0.198,0.96,-0.02
353.78,-35.488,306.4,0.317,0.927,-0.051
358.48,-39.024,307.26,0.4,0.895,-0.131
367.5,-37.927,309.33,0.504,0.879,-0.228
402.87,-35.366,314.15,0.6,0.899,-0.292
416.28,-31.402,317.32,0.688,0.898,-0.324
448.11,-25.61,323.96,0.794,0.86,-0.342
460.98,-23.537,329.76,0.893,0.793,-0.338
475.92,-20.305,337.44,0.987,0.734,-0.335
510.79,-8.537,344.45,1.114,0.65,-0.315
512.56,-3.598,352.5,1.254,0.602,-0.235
525.37,4.39,359.63,1.386,0.62,-0.108
534.94,12.134,365.37,1.463,0.689,0.119
538.54,18.293,370.55,1.541,0.69,0.436
537.2,24.512,374.15,1.562,0.83,0.663
530.3,31.037,376.83,1.56,0.627,0.848
517.13,36.28,378.23,1.565,0.539,0.92
502.93,36.22,376.95,1.559,0.418,0.979
488.05,34.268,373.35,1.563,0.273,1.021
469.76,29.756,367.68,1.587,0.116,1.053
448.84,23.049,358.35,1.646,-0.089,0.995
428.29,16.22,348.48,1.766,-0.077,0.935
407.13,10.122,338.17,1.82,-0.224,0.875
384.27,4.207,326.46,1.901,-0.267,0.923
359.27,-1.524,310.98,1.966,-0.261,1.061
334.88,-7.134,293.9,2,-0.248,1.209
303.35,-13.659,277.13,2.029,-0.247,1.305
291.1,-18.963,259.94,2.02,-0.267,1.378
245.12,-17.195,241.52,2.007,-0.278,1.418
196.83,-14.451,225.98,2,-0.292,1.467
162.38,-12.134,210.43,2.014,-0.309,1.473
124.82,-11.159,194.76,2.02,-0.337,1.448
86.402,-13.232,179.57,1.992,-0.353,1.395
50.732,-17.866,165.12,1.948,-0.354,1.313
23.415,-25.488,151.46,1.897,-0.359,1.25
-2.439,-28.902,138.41,1.835,-0.332,1.203
-26.951,-29.512,125.73,1.771,-0.356,1.172
-41.402,-36.89,111.4,1.748,-0.381,1.137
-53.11,-43.11,96.28,1.714,-0.413,1.103
-62.073,-46.829,81.524,1.64,-0.396,1.093
-68.841,-49.268,68.476,1.53,-0.352,1.051
-76.829,-51.28,57.012,1.419,-0.276,1.007
-85.671,-52.256,46.829,1.368,-0.187,0.981
-93.537,-52.439,38.841,1.36,-0.079,0.952
-101.16,-52.256,32.744,1.337,-0.008,0.865
-107.5,-50.854,27.744,1.305,0.03,0.777
-110.79,-48.963,23.963,1.244,0.073,0.666
-110.98,-47.195,20.854,1.2,0.107,0.553
-107.38,-44.695,17.805,1.171,0.137,0.443
-101.28,-41.951,14.695,1.151,0.172,0.347
-92.256,-39.573,12.073,1.134,0.187,0.272
-83.598,-38.537,8.659,1.114,0.188,0.231
-71.951,-39.207,5.488,1.087,0.186,0.212
-59.817,-40.732,3.72,1.06,0.175,0.199
