gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
-48.963,9.695,9.329,0.612,-0.06,-0.136
-50.061,9.512,10.244,0.595,-0.058,-0.143
-50.976,8.841,11.22,0.568,-0.035,-0.133
-51.524,8.049,12.439,0.572,-0.021,-0.15
-51.402,7.134,14.085,0.573,-0.002,-0.159
-50.793,5.671,16.159,0.57,0.036,-0.168
-48.537,4.207,18.11,0.568,0.072,-0.187
-45.854,2.683,19.756,0.565,0.096,-0.204
-42.439,0.976,21.768,0.566,0.126,-0.232
-37.927,-0.427,24.207,0.577,0.16,-0.251
-32.378,-1.707,26.585,0.586,0.208,-0.268
-26.402,-3.11,28.902,0.595,0.253,-0.286
-19.756,-4.39,31.341,0.606,0.297,-0.297
-12.866,-5.488,33.537,0.62,0.344,-0.307
-4.939,-6.098,35.549,0.629,0.395,-0.315
2.988,-6.037,37.378,0.647,0.438,-0.322
10.854,-5.915,39.329,0.677,0.478,-0.332
19.451,-5.793,41.22,0.711,0.529,-0.341
26.707,-4.939,42.378,0.762,0.568,-0.361
33.659,-2.805,42.805,0.817,0.592,-0.373
41.402,-0.244,42.683,0.889,0.601,-0.382
46.585,4.146,41.402,0.97,0.599,-0.391
51.098,10.671,39.024,1.061,0.585,-0.395
54.695,17.012,36.646,1.141,0.554,-0.398
57.134,25.793,33.537,1.222,0.536,-0.406
51.037,39.939,29.146,1.308,0.497,-0.395
44.085,51.829,25.854,1.403,0.452,-0.384
30.549,66.89,21.159,1.522,0.395,-0.362
12.805,86.098,15.854,1.651,0.324,-0.364
-8.963,107.13,11.098,1.87,0.19,-0.271
-37.5,133.35,6.463,2.041,0.068,-0.244
-70.122,160.85,5,2.241,-0.047,-0.15
-105.12,190.61,3.598,2.445,-0.197,-0.041
-136.1,209.27,3.476,2.644,-0.359,0.056
-163.78,225.18,5.122,2.878,-0.544,0.17
-204.82,252.87,11.28,3.119,-0.764,0.26
-237.07,279.45,19.268,3.425,-0.979,0.326
-256.52,300.92,26.28,3.715,-1.238,0.296
-286.4,319.69,31.098,4.02,-1.527,0.144
-317.81,338.29,36.646,4.321,-1.872,0.012
-327.44,354.27,42.195,4.572,-2.112,-0.243
-348.9,368.9,47.866,4.697,-2.305,-0.43
-368.35,382.07,52.012,4.77,-2.454,-0.681
-386.4,391.46,54.573,4.835,-2.437,-0.793
-402.74,397.26,56.159,4.708,-2.255,-0.879
-420.98,398.66,55.915,4.548,-2.123,-0.994
-440,402.93,54.39,4.382,-1.939,-1.082
-462.19,404.82,48.476,4.196,-1.715,-1.149
-481.22,402.13,42.805,4.08,-1.538,-1.224
-504.27,398.29,34.39,3.891,-1.26,-1.263
-535.85,400,15.488,3.761,-1.001,-1.321
-565.12,403.29,-5.976,3.555,-0.742,-1.302
-592.68,409.39,-30.366,3.382,-0.542,-1.276
-615.37,420.61,-59.207,3.25,-0.393,-1.291
-633.41,441.46,-96.341,3.014,-0.28,-1.218
-647.01,460.37,-134.76,2.84,-0.18,-1.301
-669.09,475.67,-172.68,2.633,-0.137,-1.325
-705.67,494.21,-221.46,2.359,-0.139,-1.363
-764.02,519.33,-277.38,1.994,-0.28,-1.487
-821.65,549.15,-326.95,1.533,-0.458,-1.772
-869.94,581.04,-358.54,0.934,-0.34,-1.946
-903.72,618.54,-372.81,0.248,-0.238,-1.979
-874.27,704.82,-377.62,-0.334,-0.222,-1.832
-786.28,954.09,-367.32,-0.928,-0.186,-1.487
-778.9,1144.3,-313.96,-1.442,-0.21,-1.099
-793.17,888.11,-293.96,-2.565,-0.166,-0.471
-686.83,463.05,-288.9,-4.44,-0.212,0.373
-598.23,385.18,-265.43,-4.225,-0.584,1.299
-500.12,325.12,-231.22,-5.737,-1.494,2.236
-398.11,275.67,-222.99,-13.774,-1.869,2.708
-314.15,226.71,-167.74,-16,0.753,2.871
-231.89,82.988,-55,-10.535,1.345,4.284
-131.71,-92.317,87.134,-7.868,2.943,3.172
-20.976,-219.33,198.41,-6.148,2.841,0.826
81.098,-326.4,268.17,-4.502,1.653,-0.938
172.01,-384.45,289.21,-5.237,0.568,-1.971
264.21,-375.43,238.29,-5.852,-0.714,-2.646
326.83,-292.87,169.15,-5.376,-1.906,-2.625
