gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
19.451,42.073,-149.02,0.745,0.556,0.596
16.28,38.659,-146.22,0.722,0.493,0.578
13.232,34.939,-143.66,0.694,0.443,0.549
9.451,31.037,-139.51,0.66,0.397,0.529
6.585,26.707,-131.65,0.619,0.356,0.502
3.354,21.707,-124.88,0.584,0.309,0.476
0.61,16.768,-117.81,0.553,0.26,0.445
-1.402,11.585,-109.02,0.524,0.193,0.417
-2.927,6.037,-99.878,0.497,0.148,0.39
-3.78,0.488,-91.28,0.469,0.099,0.368
-4.695,-5.183,-83.354,0.44,0.046,0.347
-5.305,-10.793,-75.915,0.419,-0.01,0.315
-5.305,-15.793,-68.841,0.403,-0.057,0.28
-5.427,-20.915,-62.195,0.387,-0.128,0.259
-5.854,-25.549,-55.915,0.375,-0.205,0.227
-6.463,-30.244,-49.756,0.374,-0.275,0.195
-7.561,-34.878,-43.902,0.428,-0.375,0.165
-9.695,-39.573,-38.415,0.494,-0.403,0.115
-12.439,-44.268,-33.171,0.533,-0.498,0.133
-15.244,-48.963,-28.049,0.466,-0.671,0.137
-18.415,-53.537,-23.171,0.338,-0.719,0.131
-22.012,-58.049,-18.72,0.259,-0.737,0.124
-25.427,-62.5,-14.878,0.263,-0.677,0.091
-28.72,-66.463,-11.524,0.253,-0.688,0.105
-31.341,-70,-8.841,0.251,-0.679,0.08
-34.024,-73.476,-7.317,0.305,-0.547,0.02
-35.488,-76.098,-6.768,0.327,-0.486,-0.024
-36.22,-78.11,-6.829,0.309,-0.422,-0.067
-37.805,-79.085,-7.378,0.288,-0.378,-0.109
-39.695,-80.244,-9.085,0.25,-0.363,-0.124
-41.402,-81.341,-12.988,0.234,-0.387,-0.111
-46.585,-81.524,-20.793,0.27,-0.403,-0.094
-50.976,-80.122,-32.5,0.331,-0.391,-0.076
-52.073,-80.305,-47.195,0.396,-0.371,-0.047
-51.098,-82.622,-63.659,0.444,-0.342,-0.014
-48.841,-84.512,-79.207,0.479,-0.317,0.005
-50.671,-85.488,-93.963,0.513,-0.289,0.027
-53.049,-85.549,-106.77,0.563,-0.25,0.032
-49.268,-85.61,-116.95,0.622,-0.207,0.018
-44.634,-84.39,-126.89,0.657,-0.2,0.02
-39.146,-81.402,-138.05,0.694,-0.193,0.011
-32.5,-77.927,-150.06,0.769,-0.163,0.004
-25.854,-73.902,-163.41,0.859,-0.136,-0.009
-19.573,-69.268,-178.66,0.98,-0.1,-0.091
-12.073,-63.78,-194.88,1.039,-0.086,-0.129
-4.024,-57.561,-211.1,1.044,-0.068,-0.146
4.329,-50.427,-226.59,1.027,0.004,-0.167
13.659,-41.585,-241.65,0.972,0.107,-0.166
23.537,-31.646,-256.46,0.87,0.356,-0.129
34.756,-20.61,-271.4,0.664,0.736,-0.068
46.768,-8.415,-286.65,0.385,1.199,-0.118
59.939,5.244,-302.07,0.101,1.63,-0.447
74.878,19.695,-317.44,-0.196,2.201,-0.928
91.341,35.244,-333.23,-0.547,2.964,-1.354
109.82,50.732,-348.9,-0.866,4.123,-1.707
131.77,66.402,-363.05,-1.07,5.403,-2.162
157.87,82.561,-376.71,-1.202,6.267,-2.521
189.76,98.72,-390.79,-1.085,6.631,-2.766
224.63,115.31,-404.27,-0.774,6.857,-2.991
263.72,132.13,-417.07,-0.22,7.22,-3.213
309.27,147.07,-429.57,0.36,7.514,-3.528
358.78,162.68,-440.73,0.822,7.289,-3.825
409.82,177.93,-450.92,1.308,6.438,-4.06
470.85,191.89,-460.37,1.657,5.456,-4.177
541.28,202.93,-466.1,1.831,4.675,-4.191
617.2,210.31,-464.39,2.017,4.039,-4.209
684.94,215.31,-452.81,2.033,3.87,-4.165
753.84,217.07,-432.87,2.016,3.337,-4.084
824.33,213.72,-406.28,1.917,2.773,-3.92
877.87,202.56,-365.24,1.787,2.285,-3.707
913.84,188.96,-315.43,1.608,1.762,-3.464
924.15,182.99,-273.48,1.419,1.403,-3.231
908.54,185.85,-243.72,1.22,1.228,-3.054
854.51,199.15,-210.67,1.015,1.154,-2.916
769.33,223.9,-180.43,0.811,1.118,-2.819
643.35,256.83,-148.11,0.598,1.124,-2.777
492.68,293.9,-111.52,0.388,1.104,-2.77
340.73,328.72,-73.232,0.147,1.181,-2.778
190.61,362.19,-32.439,-0.078,1.271,-2.79
60.793,399.57,7.988,-0.294,1.354,-2.754
-23.72,440,47.256,-0.433,1.297,-2.715
-103.35,478.05,89.756,-0.495,1.282,-2.681
-135.37,517.38,129.63,-0.56,1.3,-2.647
-136.22,553.66,168.84,-0.625,1.356,-2.63
-115.06,582.74,209.02,-0.72,1.458,-2.733
-67.561,610.73,244.63,-0.878,1.582,-2.939
-10.122,636.4,277.62,-1.055,1.655,-3.155
49.146,659.57,308.42,-1.382,1.6,-3.313
103.66,679.33,335.85,-1.713,1.508,-3.228
148.17,697.38,357.5,-1.983,1.476,-3.168
181.71,712.93,374.76,-2.165,1.579,-3.059
208.17,729.63,391.65,-2.257,1.715,-3.181
221.59,738.72,405.67,-2.503,1.873,-3.122
222.74,744.09,408.9,-2.912,2.046,-2.784
218.05,746.52,410.06,-3.419,2.106,-2.362
208.05,742.87,410.43,-3.876,1.926,-2.087
193.84,732.62,409.57,-4.203,1.523,-2.011
177.99,717.62,406.58,-4.335,1.113,-1.793
163.11,700.18,400.49,-4.102,0.842,-1.429
149.51,673.9,391.95,-3.587,0.578,-1.227
139.33,644.88,380.24,-3.075,0.374,-1.117
133.17,614.57,364.08,-2.75,0.36,-1.04
131.71,576.34,347.26,-2.55,0.427,-0.994
132.56,533.6,330.31,-2.346,0.458,-0.863
129.82,486.1,312.19,-2.113,0.396,-0.673
125.12,434.63,292.32,-1.83,0.379,-0.47
115.67,383.35,270.31,-1.595,0.404,-0.284
104.63,334.21,250.31,-1.461,0.424,-0.104
92.317,287.38,233.23,-1.402,0.497,0.077
80.244,244.88,218.29,-1.394,0.561,0.238
71.585,205.18,208.9,-1.388,0.587,0.295
66.829,167.13,206.65,-1.375,0.58,0.282
69.878,131.59,210.24,-1.358,0.57,0.241
82.927,101.52,217.01,-1.317,0.573,0.151
102.38,80.305,222.87,-1.234,0.529,-0.003
125.24,64.39,224.09,-1.15,0.455,-0.11
151.83,50.366,218.11,-1.049,0.387,-0.147
177.62,39.451,204.15,-0.921,0.348,-0.139
198.96,31.646,185.85,-0.77,0.343,-0.128
215.73,25.305,166.52,-0.64,0.354,-0.109
224.02,22.378,147.81,-0.539,0.379,-0.07
223.84,20.793,130.43,-0.461,0.421,-0.011
213.72,20.427,113.35,-0.396,0.48,0.042
194.82,19.573,95.793,-0.332,0.558,0.049
168.78,16.646,77.988,-0.273,0.654,0.014
137.26,12.195,59.451,-0.247,0.761,-0.046
102.13,5.854,40.976,-0.235,0.861,-0.121
67.073,-2.622,22.927,-0.235,0.988,-0.203
33.841,-12.134,4.695,-0.223,1.053,-0.304
3.415,-22.744,-12.256,-0.189,1.181,-0.409
-21.951,-33.232,-27.744,-0.171,1.269,-0.486
-40.915,-43.537,-41.829,-0.145,1.375,-0.536
-54.085,-52.317,-54.939,-0.111,1.448,-0.588
-62.744,-59.146,-67.744,-0.063,1.483,-0.641
-68.293,-64.573,-80.122,-0.006,1.469,-0.703
-71.646,-69.695,-91.707,0.068,1.452,-0.737
-73.963,-74.512,-103.05,0.141,1.355,-0.741
-76.768,-79.39,-114.33,0.234,1.346,-0.741
-81.341,-84.512,-125.49,0.329,1.371,-0.773
-88.78,-90.732,-136.52,0.414,1.377,-0.836
-100.43,-97.927,-147.56,0.489,1.467,-0.881
-116.71,-106.71,-159.21,0.523,1.466,-0.898
-136.52,-116.28,-170.49,0.59,1.507,-0.956
-162.5,-125.85,-181.89,0.645,1.545,-0.987
-192.81,-136.1,-193.23,0.708,1.576,-1.029
-227.5,-146.59,-203.54,0.765,1.575,-1.033
-265.31,-156.52,-212.5,0.809,1.596,-0.976
-305.18,-166.1,-220.31,0.875,1.669,-0.899
-345.79,-174.45,-226.89,0.956,1.72,-0.829
-385.61,-180.85,-231.4,1.051,1.718,-0.753
-422.07,-185.12,-235.31,1.148,1.705,-0.671
-456.71,-186.65,-238.9,1.224,1.696,-0.549
-489.21,-185.73,-242.32,1.288,1.768,-0.407
-516.22,-182.81,-246.95,1.345,1.742,-0.254
-539.33,-177.87,-252.81,1.387,1.696,-0.124
-557.5,-171.04,-258.78,1.432,1.703,-0.013
-572.5,-163.72,-265.61,1.45,1.712,0.067
-583.23,-155.98,-273.23,1.463,1.728,0.14
-590.79,-147.01,-280.85,1.474,1.756,0.241
-596.1,-137.13,-286.95,1.496,1.769,0.321
-596.46,-127.26,-293.29,1.522,1.78,0.406
-594.51,-117.74,-297.74,1.551,1.766,0.462
-587.62,-107.99,-299.63,1.585,1.771,0.5
-578.11,-98.049,-300,1.604,1.727,0.523
-564.88,-87.561,-298.35,1.62,1.652,0.52
-546.22,-77.317,-295,1.63,1.547,0.53
-527.56,-67.134,-290.98,1.633,1.43,0.558
-506.83,-58.171,-284.57,1.645,1.358,0.601
-483.35,-50.488,-276.83,1.641,1.324,0.689
-457.19,-43.537,-267.93,1.624,1.258,0.807
-430.92,-37.561,-256.1,1.591,1.178,0.9
-406.65,-32.866,-243.41,1.557,1.114,0.938
-379.08,-29.329,-229.94,1.514,1.076,0.922
-352.74,-26.89,-217.32,1.471,1.045,0.887
-328.29,-25.122,-204.63,1.427,0.956,0.82
-304.08,-24.268,-192.44,1.369,0.895,0.746
-280.98,-23.72,-180.55,1.31,0.856,0.668
-257.5,-23.72,-169.02,1.247,0.772,0.604
-236.28,-24.39,-156.77,1.19,0.689,0.558
-215.91,-25.305,-143.6,1.126,0.605,0.555
-197.32,-26.463,-128.72,1.049,0.518,0.588
-182.01,-27.805,-112.56,0.971,0.418,0.604
-168.11,-29.512,-96.524,0.911,0.332,0.596
-153.41,-31.341,-80.244,0.857,0.256,0.574
-140.37,-33.11,-62.439,0.796,0.215,0.556
-130.98,-35.244,-45.793,0.755,0.184,0.522
-125.37,-37.683,-30.122,0.724,0.139,0.478
-121.34,-40.244,-15.915,0.684,0.118,0.434
-119.63,-43.598,-2.073,0.665,0.133,0.41
-120.92,-47.561,11.159,0.658,0.131,0.4
-123.78,-51.707,22.012,0.661,0.145,0.385
-127.74,-56.646,32.195,0.669,0.136,0.371
-131.89,-61.707,41.829,0.68,0.105,0.379
-135,-66.951,50.61,0.706,0.103,0.376
-138.66,-71.585,58.293,0.736,0.117,0.367
-142.56,-75.488,64.39,0.752,0.149,0.376
-146.71,-79.512,71.098,0.767,0.183,0.359
-149.09,-82.927,77.561,0.779,0.186,0.349
-150.37,-86.22,81.89,0.789,0.186,0.347
-152.68,-89.146,85.427,0.81,0.196,0.329
-155.79,-92.256,88.171,0.835,0.207,0.323
-158.11,-95.305,89.756,0.852,0.221,0.315
