gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
-109.15,-8.78,-26.707,0.659,0.72,0.059
-104.88,-11.098,-22.805,0.625,0.654,0.029
-99.39,-13.476,-18.476,0.583,0.596,-0.001
-93.537,-16.402,-13.78,0.542,0.558,-0.028
-87.5,-19.451,-8.72,0.486,0.51,-0.036
-80.854,-22.683,-3.415,0.426,0.47,-0.055
-74.024,-25.976,1.89,0.371,0.417,-0.062
-66.829,-29.329,7.805,0.305,0.367,-0.071
-59.573,-32.805,13.476,0.249,0.298,-0.074
-51.951,-36.159,19.146,0.183,0.217,-0.085
-44.207,-39.451,24.573,0.135,0.132,-0.084
-36.646,-42.744,29.39,0.097,0.049,-0.092
-29.512,-45.488,33.659,0.05,-0.04,-0.098
-22.927,-48.232,37.012,-0.004,-0.124,-0.124
-17.622,-50.61,39.512,-0.066,-0.212,-0.172
-13.293,-52.378,41.28,-0.131,-0.301,-0.211
-11.768,-53.537,42.073,-0.196,-0.379,-0.243
-11.463,-54.878,42.439,-0.259,-0.471,-0.256
-12.988,-55.793,42.622,-0.32,-0.558,-0.292
-16.707,-57.988,40.61,-0.374,-0.621,-0.297
-23.049,-59.512,37.927,-0.445,-0.709,-0.303
-31.098,-61.524,33.963,-0.489,-0.794,-0.313
-41.646,-63.049,29.39,-0.457,-0.851,-0.287
-53.049,-64.329,23.963,-0.545,-0.943,-0.317
-66.951,-64.329,17.927,-0.557,-0.971,-0.303
-79.146,-66.098,10.793,-0.545,-1.008,-0.299
-91.341,-68.049,2.683,-0.539,-1.031,-0.294
-104.21,-69.329,-6.463,-0.571,-1.025,-0.301
-117.26,-70.122,-17.561,-0.581,-1.009,-0.318
-129.51,-70.488,-30.732,-0.537,-0.991,-0.311
-141.1,-70.976,-45.549,-0.516,-0.983,-0.302
-150.18,-71.098,-62.317,-0.489,-0.953,-0.303
-152.62,-71.829,-79.512,-0.446,-0.928,-0.299
-157.5,-73.476,-98.963,-0.415,-0.9,-0.291
-159.63,-74.817,-118.72,-0.379,-0.866,-0.285
-154.33,-76.951,-143.54,-0.33,-0.811,-0.287
-149.09,-79.39,-166.4,-0.271,-0.752,-0.296
-145.18,-80.305,-182.81,-0.199,-0.69,-0.315
-135.85,-84.085,-209.88,-0.1,-0.631,-0.362
-129.88,-83.171,-232.07,0.03,-0.564,-0.412
-124.21,-80.549,-244.39,0.189,-0.508,-0.462
-116.89,-77.744,-256.4,0.377,-0.444,-0.517
-108.78,-75.976,-277.19,0.577,-0.369,-0.562
-98.476,-74.695,-300.31,0.783,-0.273,-0.572
-88.476,-71.768,-319.08,1.032,-0.131,-0.555
-78.476,-68.841,-339.82,1.318,0.095,-0.54
-66.951,-65.122,-359.51,1.653,0.388,-0.541
-57.012,-61.28,-377.81,1.965,0.634,-0.544
-47.683,-57.378,-395.92,2.228,0.873,-0.691
-38.598,-52.378,-413.23,2.359,1.252,-0.849
-29.878,-46.341,-430.12,2.291,1.783,-0.99
-21.341,-39.878,-446.58,2.163,2.331,-1.179
-12.622,-31.89,-462.56,1.949,3.058,-1.442
-3.232,-22.256,-477.81,1.684,3.884,-1.799
6.524,-11.159,-493.05,1.38,4.698,-2.146
16.585,2.012,-507.74,0.996,5.449,-2.53
26.402,19.024,-521.71,0.768,6.322,-2.904
36.951,36.037,-534.15,0.417,7.105,-3.267
49.451,50.366,-545.37,0.376,8.068,-3.596
62.744,62.5,-554.76,-0.186,8.097,-4.135
75.366,75.427,-560.37,-0.579,8.296,-4.684
109.88,85.183,-565.85,-0.495,8.576,-5.191
156.71,100.24,-573.41,-0.433,8.036,-5.752
183.48,110.12,-579.94,-0.271,7.494,-6.131
197.56,121.4,-577.62,0.195,6.92,-6.125
228.05,132.13,-568.84,0.494,6.47,-6.019
252.99,139.27,-552.56,0.808,6.016,-5.905
271.89,157.93,-527.74,0.983,5.797,-6.036
286.58,186.1,-496.22,0.958,5.275,-6.029
302.56,211.77,-457.81,0.928,4.613,-6.062
