gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
-15.61,-3.537,-33.537,0.329,0.042,0.429
-14.085,-3.537,-35.061,0.307,0.021,0.421
-12.622,-3.598,-36.646,0.282,-0.003,0.42
-11.646,-3.598,-38.415,0.26,-0.029,0.415
-10.488,-3.841,-40.122,0.246,-0.048,0.405
-9.451,-4.024,-41.707,0.237,-0.066,0.395
-8.049,-4.085,-43.11,0.231,-0.079,0.377
-6.159,-4.329,-44.39,0.218,-0.099,0.365
-3.841,-4.817,-45.366,0.212,-0.114,0.349
-1.585,-5.183,-46.341,0.207,-0.129,0.333
0.427,-5.671,-47.439,0.203,-0.146,0.317
2.378,-6.098,-48.232,0.203,-0.159,0.303
4.451,-6.463,-49.207,0.2,-0.171,0.289
5.732,-6.951,-50.305,0.203,-0.178,0.27
5.976,-7.378,-51.463,0.203,-0.191,0.263
6.341,-7.5,-52.988,0.204,-0.198,0.255
6.707,-7.5,-54.817,0.206,-0.198,0.253
6.463,-7.256,-56.524,0.21,-0.211,0.249
6.341,-6.951,-58.659,0.214,-0.217,0.225
5.61,-6.707,-61.098,0.216,-0.218,0.211
4.573,-6.159,-63.902,0.221,-0.221,0.197
3.72,-5.366,-67.317,0.227,-0.23,0.179
2.561,-4.573,-71.22,0.229,-0.238,0.168
1.402,-3.72,-75.549,0.235,-0.242,0.155
0.61,-2.439,-80.366,0.243,-0.241,0.144
-0.305,-1.098,-85.61,0.258,-0.244,0.125
-1.098,0.488,-91.098,0.281,-0.253,0.093
-2.256,2.134,-96.951,0.296,-0.27,0.069
-3.232,3.841,-103.35,0.298,-0.284,0.044
-3.598,5.854,-110.06,0.311,-0.262,0.006
-3.963,8.11,-117.13,0.32,-0.239,-0.021
-4.39,10.793,-124.45,0.333,-0.232,-0.051
-5.183,13.78,-131.89,0.343,-0.229,-0.073
-4.634,16.829,-139.69,0.362,-0.203,-0.068
-3.476,20.427,-147.68,0.392,-0.169,-0.051
-1.768,24.146,-155.79,0.465,-0.128,-0.123
0.122,27.927,-163.96,0.521,-0.108,-0.169
2.988,32.073,-172.5,0.563,-0.07,-0.197
7.195,36.402,-181.65,0.584,0.015,-0.25
12.927,40.854,-191.22,0.618,0.105,-0.311
20,46.28,-200.79,0.653,0.187,-0.379
28.78,52.317,-210.55,0.681,0.282,-0.453
37.439,58.171,-220.98,0.704,0.473,-0.513
46.402,63.476,-231.71,0.706,0.704,-0.544
