gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
-53.659,-22.988,-39.146,0.447,0.333,0.252
-53.598,-24.207,-39.146,0.43,0.319,0.263
-53.415,-25.671,-38.841,0.422,0.307,0.263
-52.378,-27.073,-38.659,0.417,0.297,0.261
-51.22,-28.537,-38.171,0.405,0.296,0.269
-50.854,-29.939,-37.317,0.389,0.313,0.286
-50.549,-31.22,-36.524,0.378,0.322,0.294
-51.159,-31.951,-35.427,0.37,0.336,0.296
-52.439,-32.5,-34.39,0.363,0.356,0.285
-54.085,-32.744,-33.293,0.355,0.378,0.277
-56.768,-33.232,-32.439,0.336,0.381,0.273
-60.061,-33.902,-31.585,0.323,0.369,0.27
-62.988,-34.39,-30.427,0.312,0.358,0.262
-65.183,-34.878,-29.268,0.297,0.325,0.262
-67.561,-35.488,-28.049,0.27,0.28,0.274
-69.695,-36.28,-26.89,0.238,0.243,0.31
-71.707,-36.707,-26.037,0.189,0.173,0.341
-73.841,-37.012,-25.244,0.134,0.124,0.374
-76.646,-37.439,-24.939,0.132,0.053,0.369
-79.939,-37.622,-24.939,0.138,0,0.407
-82.805,-37.5,-25.183,0.169,-0.034,0.429
-86.585,-37.073,-25.854,0.178,-0.068,0.403
-91.89,-36.585,-26.951,0.161,-0.135,0.399
-97.561,-35.854,-28.72,0.182,-0.197,0.392
-103.23,-34.634,-30.671,0.204,-0.275,0.36
-108.78,-33.78,-32.5,0.237,-0.362,0.323
-113.54,-32.561,-35.061,0.271,-0.42,0.298
-116.83,-30.854,-37.378,0.283,-0.493,0.283
-118.6,-28.902,-39.573,0.306,-0.542,0.27
-119.69,-26.402,-41.28,0.334,-0.589,0.263
-121.83,-24.146,-43.11,0.348,-0.635,0.275
-119.27,-23.476,-49.695,0.347,-0.687,0.295
-107.07,-24.268,-57.683,0.339,-0.697,0.319
-91.829,-21.463,-55.915,0.34,-0.684,0.322
-80.61,-15.976,-58.476,0.337,-0.692,0.304
-69.146,-13.415,-70.488,0.333,-0.658,0.249
-57.439,-11.89,-81.585,0.316,-0.609,0.166
-47.744,-9.573,-92.866,0.278,-0.573,0.07
-38.232,-6.646,-107.99,0.233,-0.53,-0.022
-28.841,-3.476,-126.83,0.245,-0.443,-0.139
-21.037,-0.671,-148.17,0.336,-0.341,-0.292
-14.146,2.073,-171.28,0.513,-0.227,-0.418
-7.866,6.22,-196.28,0.715,-0.114,-0.422
-1.585,10.854,-222.26,0.873,-0.022,-0.417
3.537,15.366,-248.66,1.11,0.138,-0.661
9.634,21.402,-276.1,1.117,0.372,-0.76
17.134,29.207,-304.51,0.827,0.703,-0.759
25.183,37.012,-331.58,0.45,1.137,-0.915
35.854,46.341,-357.93,0.085,1.442,-1.237
47.561,56.646,-384.57,-0.222,1.679,-1.654
60.549,68.049,-410.37,-0.438,2.036,-2.133
75.793,80.793,-436.04,-0.55,2.742,-2.798
94.573,93.78,-461.71,-0.687,3.805,-3.508
118.11,106.34,-486.65,-1,4.919,-4.112
147.62,118.54,-511.16,-1.375,5.774,-4.833
182.87,130.85,-536.4,-1.626,6.461,-5.704
223.05,142.44,-562.07,-1.76,6.644,-6.445
269.15,151.46,-588.35,-1.699,6.267,-6.904
323.35,160,-612.99,-1.451,5.58,-7.011
380.92,167.99,-632.62,-0.891,4.917,-6.828
443.66,172.56,-648.41,-0.081,4.647,-6.586
514.63,176.16,-659.45,0.595,4.404,-6.326
594.45,180.49,-665.67,0.954,4.012,-6.034
675.18,185.31,-667.01,1.245,3.469,-5.725
752.68,185.55,-657.56,1.696,2.805,-5.518
827.2,177.74,-635.67,2.137,2.169,-5.46
894.02,168.35,-604.94,2.174,1.739,-5.36
953.96,157.13,-571.59,1.985,1.33,-5.194
998.6,148.54,-535.91,1.618,0.996,-4.927
1013.2,155.31,-494.57,1.303,0.79,-4.693
1002.3,177.74,-458.96,0.99,0.673,-4.547
964.39,207.01,-426.89,0.57,0.681,-4.508
901.95,240.49,-382.38,0.159,0.826,-4.561
808.23,269.39,-335.24,-0.266,0.93,-4.697
664.7,309.51,-296.34,-0.712,1.178,-4.907
495.43,358.6,-268.17,-1.197,1.447,-5.174
317.01,419.76,-242.38,-1.641,1.768,-5.42
145.49,482.81,-215.79,-2.045,1.972,-5.585
-4.573,543.72,-183.72,-2.354,2.111,-5.68
-121.77,606.34,-144.21,-2.596,2.088,-5.495
-201.89,670.24,-101.34,-2.734,1.875,-5.003
-237.87,730.98,-54.268,-2.686,1.763,-4.556
-224.39,786.22,-2.012,-2.621,1.882,-4.29
-176.4,833.54,50.671,-2.761,1.964,-4.064
-102.38,875.55,105.06,-3.068,1.875,-3.755
-20.305,910.91,157.32,-3.335,1.734,-3.469
59.207,939.94,205.61,-3.493,1.785,-3.389
129.09,964.39,250.61,-3.603,1.906,-3.551
179.33,982.8,283.96,-4.193,2,-3.576
214.33,996.46,308.48,-5.227,1.859,-3.446
231.59,1002.5,330,-6.35,1.576,-3.203
234.02,1002.3,343.05,-6.863,1.308,-3.175
227.13,995.06,351.52,-6.689,1.112,-2.923
217.87,981.83,357.56,-5.879,0.62,-2.644
208.35,964.15,361.4,-4.778,-0.015,-2.502
197.81,942.99,363.72,-3.894,-0.292,-2.095
186.16,919.63,362.68,-3.403,-0.26,-1.492
174.57,893.29,356.04,-3.115,-0.162,-0.93
163.84,861.34,342.38,-2.854,-0.029,-0.435
153.41,822.93,320.18,-2.601,0.131,0.042
139.15,776.22,291.71,-2.363,0.379,0.45
118.6,722.01,262.93,-2.224,0.752,0.708
92.5,667.13,235.67,-2.251,1.107,0.876
64.268,611.65,209.57,-2.352,1.361,0.923
34.207,542.38,180.91,-2.414,1.459,0.837
5.671,451.83,151.04,-2.428,1.458,0.707
-16.22,342.74,130.98,-2.354,1.437,0.481
-22.866,239.51,114.82,-2.244,1.336,0.203
-12.866,156.1,105.31,-2.168,1.181,-0.054
14.512,100.55,101.77,-2.063,1.012,-0.258
57.805,63.841,97.805,-1.892,0.765,-0.374
109.27,39.756,88.902,-1.646,0.52,-0.45
161.65,26.159,76.159,-1.376,0.326,-0.483
207.32,20.366,62.866,-1.125,0.196,-0.5
237.74,22.256,48.415,-0.891,0.13,-0.537
245.43,28.841,34.756,-0.666,0.129,-0.596
227.19,35.549,21.951,-0.491,0.215,-0.676
185.98,38.78,8.72,-0.357,0.34,-0.795
126.65,34.268,-2.317,-0.26,0.457,-0.948
58.902,22.866,-9.756,-0.21,0.632,-1.1
-9.085,7.927,-15.305,-0.198,0.825,-1.209
-73.476,-9.695,-21.585,-0.17,1.025,-1.25
-129.39,-30.671,-27.439,-0.112,1.23,-1.243
-171.65,-55.366,-33.598,-0.002,1.395,-1.237
-197.81,-82.134,-41.341,0.135,1.523,-1.273
-207.68,-109.02,-48.963,0.233,1.638,-1.356
-203.17,-134.27,-55.183,0.304,1.709,-1.461
-187.38,-157.01,-60.793,0.359,1.729,-1.584
-162.93,-176.1,-65.732,0.41,1.67,-1.685
-134.09,-192.01,-70,0.468,1.611,-1.786
-104.82,-205.85,-74.451,0.556,1.62,-1.945
-79.207,-217.5,-79.512,0.651,1.636,-2.111
-60.183,-227.87,-84.634,0.742,1.621,-2.225
-50.61,-237.81,-90.671,0.854,1.597,-2.302
-50.976,-247.32,-96.89,0.941,1.598,-2.281
-62.805,-255.73,-103.05,1.028,1.648,-2.188
-85.305,-262.19,-109.45,1.147,1.705,-2.079
-117.87,-265.49,-115.79,1.251,1.737,-1.973
-159.94,-264.57,-121.89,1.356,1.773,-1.788
-210.37,-261.16,-127.38,1.486,1.807,-1.688
-267.56,-256.34,-132.44,1.609,1.853,-1.644
-326.46,-251.83,-136.71,1.718,1.903,-1.605
-384.45,-248.23,-140.06,1.789,1.914,-1.502
-440.37,-245.73,-143.84,1.857,1.848,-1.379
-492.81,-242.01,-147.19,1.941,1.725,-1.32
-536.89,-239.33,-151.65,2.012,1.65,-1.229
-576.59,-234.39,-157.87,2.045,1.603,-1.067
-608.72,-228.96,-166.16,2.09,1.508,-0.86
-633.66,-223.78,-175.55,2.142,1.497,-0.635
-655.73,-217.68,-184.88,2.187,1.463,-0.438
-672.44,-208.05,-194.94,2.217,1.369,-0.282
-681.1,-198.72,-205.79,2.243,1.287,-0.16
-687.74,-187.38,-215.37,2.24,1.283,-0.048
-690.06,-179.27,-222.93,2.236,1.316,0.017
-693.72,-166.89,-227.44,2.212,1.345,0.069
-693.72,-154.45,-230.43,2.191,1.278,0.106
-682.07,-143.17,-232.44,2.143,1.188,0.13
-665.85,-129.69,-233.84,2.089,1.079,0.159
-645.98,-114.33,-233.05,2.012,1.008,0.209
-622.01,-103.54,-228.9,1.949,0.916,0.243
-595.43,-91.707,-221.46,1.901,0.806,0.278
-567.68,-80.488,-212.68,1.821,0.765,0.332
-535.06,-73.293,-203.35,1.74,0.731,0.354
-492.56,-65.122,-191.59,1.658,0.703,0.348
-447.13,-56.159,-178.23,1.55,0.673,0.338
-404.08,-48.171,-163.35,1.446,0.647,0.331
-365.24,-41.402,-147.13,1.338,0.609,0.347
-330.55,-36.585,-130.79,1.248,0.539,0.369
-295.06,-32.866,-115.55,1.197,0.466,0.353
-261.65,-30.244,-100.79,1.174,0.429,0.313
-233.23,-28.11,-86.22,1.169,0.392,0.272
-209.39,-27.805,-70.915,1.114,0.337,0.228
-187.56,-28.232,-55.122,1.076,0.249,0.172
-168.41,-29.329,-39.756,0.956,0.185,0.149
-151.59,-31.524,-23.415,0.844,0.176,0.128
-139.21,-33.78,-6.159,0.765,0.096,0.117
-129.88,-35.671,9.146,0.699,0.039,0.123
-122.5,-38.049,23.293,0.628,0.029,0.131
-118.48,-40.61,37.195,0.564,0.004,0.155
-117.56,-43.171,49.878,0.517,-0.028,0.175
