gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
-31.707,-7.744,-32.805,0.366,0.367,0.412
-33.354,-8.659,-33.659,0.339,0.353,0.411
-35.122,-9.512,-34.329,0.31,0.333,0.414
-37.378,-10.61,-35.061,0.289,0.321,0.407
-40.183,-11.89,-35.854,0.27,0.305,0.399
-43.232,-13.293,-37.012,0.244,0.285,0.383
-46.524,-14.39,-38.171,0.222,0.269,0.365
-50.427,-15.488,-39.268,0.206,0.247,0.338
-54.146,-16.585,-40.488,0.188,0.197,0.311
-57.866,-17.5,-41.646,0.167,0.149,0.292
-61.402,-18.659,-42.5,0.127,0.116,0.313
-64.695,-20.183,-43.232,0.133,0.094,0.324
-68.232,-21.585,-44.146,0.106,0.075,0.307
-72.195,-22.927,-45.244,0.101,0.065,0.308
-76.707,-24.451,-46.159,0.093,0.049,0.295
-81.951,-25.915,-47.073,0.073,0.014,0.298
-87.439,-27.134,-48.049,0.063,-0.024,0.294
-93.171,-28.11,-49.146,0.058,-0.059,0.289
-98.171,-28.902,-50.305,0.053,-0.083,0.271
-103.29,-29.756,-51.646,0.052,-0.108,0.245
-107.81,-30.305,-53.11,0.058,-0.131,0.22
-111.22,-30.671,-54.573,0.055,-0.157,0.193
-113.54,-31.22,-56.646,0.064,-0.19,0.173
-112.74,-32.134,-59.451,0.076,-0.222,0.151
-104.94,-32.439,-61.402,0.087,-0.265,0.133
-96.646,-32.927,-63.232,0.108,-0.327,0.122
-89.146,-33.902,-65.854,0.124,-0.364,0.114
-80.061,-34.268,-68.293,0.129,-0.429,0.104
-70.61,-34.207,-71.22,0.15,-0.505,0.11
-60.976,-34.512,-75.427,0.167,-0.525,0.1
-52.439,-34.817,-80.488,0.181,-0.559,0.09
-45.427,-35.122,-86.585,0.173,-0.597,0.067
-39.878,-35.366,-93.72,0.157,-0.617,0.043
-36.22,-35.488,-102.19,0.145,-0.639,0.021
-34.817,-35.732,-111.95,0.132,-0.627,-0.022
-34.268,-36.037,-123.05,0.121,-0.628,-0.066
-34.512,-35.793,-134.69,0.11,-0.625,-0.104
-35.854,-35.549,-147.13,0.109,-0.623,-0.133
-37.805,-35.427,-160.37,0.132,-0.599,-0.191
-39.268,-34.451,-174.09,0.17,-0.555,-0.258
-41.341,-33.171,-187.62,0.221,-0.531,-0.3
-43.293,-32.439,-200.43,0.272,-0.519,-0.347
-43.354,-29.39,-215.91,0.321,-0.477,-0.393
-43.049,-25.488,-230.31,0.362,-0.413,-0.459
-41.22,-22.012,-243.72,0.415,-0.321,-0.537
-37.805,-18.11,-257.26,0.479,-0.234,-0.638
-32.5,-13.72,-270.73,0.575,-0.142,-0.796
-24.634,-8.049,-284.69,0.701,-0.004,-0.98
-14.878,-1.89,-298.6,0.78,0.119,-1.131
-2.561,4.268,-312.5,0.797,0.333,-1.266
12.073,10.427,-326.65,0.695,0.709,-1.401
29.634,16.402,-340.12,0.51,1.211,-1.579
49.695,22.561,-354.45,0.303,1.673,-1.853
71.768,29.512,-370.98,0.109,2.053,-2.279
96.037,36.098,-387.19,-0.118,2.542,-2.844
123.48,42.805,-403.9,-0.373,3.386,-3.416
153.96,49.146,-422.32,-0.613,4.349,-3.909
187.68,55.244,-441.52,-0.931,5.224,-4.322
224.39,60.488,-461.83,-1.297,5.846,-4.855
264.27,63.72,-483.6,-1.739,6.247,-5.503
307.26,67.256,-508.11,-2.064,6.57,-6.235
351.52,70.183,-533.66,-2.19,6.414,-6.839
397.07,71.037,-560,-1.982,5.73,-7.046
443.72,71.89,-586.46,-1.582,5.055,-7.078
491.77,73.293,-611.28,-0.956,4.908,-7.143
542.01,73.476,-631.52,-0.366,4.718,-7.152
591.22,71.89,-646.77,0.128,4.298,-6.97
633.23,72.561,-659.15,0.628,3.7,-6.597
664.63,77.683,-663.23,1.157,3.208,-6.259
692.74,89.085,-655.91,1.627,2.661,-6.079
727.93,101.65,-637.2,1.776,2.101,-5.869
763.29,116.1,-614.15,1.652,1.602,-5.647
799.51,137.81,-585,1.455,1.201,-5.436
824.51,160.37,-547.87,1.179,0.766,-5.209
826.4,187.32,-520.67,0.862,0.627,-4.994
810.61,228.05,-497.56,0.565,0.61,-4.817
777.68,270,-465.12,0.294,0.543,-4.791
705.67,309.94,-431.83,0.009,0.683,-4.931
590.24,350.61,-403.17,-0.361,0.818,-5.2
454.33,403.48,-382.87,-0.813,1.019,-5.526
294.27,462.87,-366.95,-1.326,1.191,-5.809
133.41,524.63,-344.69,-1.755,1.361,-6.068
-14.146,585.98,-317.01,-2.12,1.495,-6.235
-137.56,647.13,-280.85,-2.446,1.482,-6.108
-223.41,706.65,-237.56,-2.663,1.353,-5.664
-268.05,762.13,-190.43,-2.689,1.372,-5.247
-269.63,810.91,-137.5,-2.726,1.625,-5.094
-231.22,851.65,-81.463,-3.018,1.772,-5.108
-164.94,887.93,-26.585,-3.543,1.661,-5.063
-85.244,918.54,30.366,-3.836,1.398,-5.015
-3.537,945.85,86.341,-3.997,1.357,-4.906
65.549,970.18,133.9,-4.126,1.507,-4.977
122.07,992.01,176.28,-4.439,1.643,-5.175
161.22,1007.3,213.05,-5.367,1.671,-4.887
182.26,1016.9,240.98,-6.5,1.699,-4.176
186.52,1020.2,263.35,-7.29,1.546,-3.722
182.56,1016.9,282.13,-7.288,1.128,-3.559
175.98,1006.8,299.76,-6.689,0.508,-3.042
166.28,992.01,313.54,-5.853,-0.382,-2.518
153.78,973.35,324.45,-5.015,-1.036,-2.361
138.48,951.65,330.31,-4.427,-1.089,-2.082
124.69,925.24,329.82,-3.944,-0.753,-1.619
111.71,891.89,321.83,-3.497,-0.456,-1.174
100.12,853.9,303.29,-3.112,-0.324,-0.636
85.61,804.33,285.98,-2.835,-0.128,0.016
65.549,747.2,270.55,-2.666,0.297,0.505
33.537,691.77,258.17,-2.634,0.832,0.81
-2.866,631.52,252.5,-2.754,1.321,0.985
-42.317,570,240.85,-2.925,1.59,1.115
-79.878,492.44,226.22,-2.97,1.731,1.13
-108.54,402.74,215.06,-2.824,1.72,1.015
-119.76,316.4,209.15,-2.717,1.588,0.788
-103.23,245.61,212.07,-2.586,1.427,0.548
-63.78,194.45,219.21,-2.458,1.129,0.362
-1.768,154.76,218.23,-2.304,0.693,0.189
79.146,125.67,201.52,-2.061,0.376,0.005
163.41,108.66,172.87,-1.769,0.211,-0.123
235.31,101.04,138.84,-1.486,0.14,-0.214
285.37,100.73,105.12,-1.236,0.139,-0.292
305,103.05,75,-1.016,0.192,-0.339
287.99,106.52,47.439,-0.806,0.267,-0.392
235.79,108.35,21.098,-0.623,0.338,-0.471
159.82,104.21,-3.537,-0.463,0.429,-0.567
73.78,90.854,-25.061,-0.322,0.559,-0.684
-13.78,73.841,-43.659,-0.222,0.735,-0.822
-95.732,55.732,-59.207,-0.173,0.926,-0.926
-166.52,35.671,-74.878,-0.15,1.141,-1.011
-219.82,11.159,-89.634,-0.115,1.375,-1.073
-253.17,-17.439,-101.83,-0.062,1.604,-1.135
-266.46,-48.171,-111.22,0.013,1.808,-1.179
-260.73,-78.171,-118.48,0.108,1.951,-1.24
-240.49,-106.65,-124.88,0.184,2.014,-1.38
-210.49,-132.74,-131.89,0.236,2.001,-1.521
-174.33,-156.95,-139.63,0.296,1.973,-1.643
-136.71,-180.24,-147.87,0.378,1.911,-1.769
-102.32,-201.34,-156.28,0.441,1.877,-1.874
-72.195,-220.12,-163.72,0.519,1.867,-1.961
-48.354,-236.77,-169.82,0.597,1.867,-1.998
-33.293,-250.79,-174.88,0.693,1.9,-2.005
-27.866,-263.17,-179.94,0.813,1.934,-1.981
-33.232,-272.93,-185.67,0.927,1.957,-1.909
-48.537,-280.55,-192.38,1.082,1.97,-1.875
-73.537,-286.22,-199.63,1.181,2.076,-1.708
-107.99,-289.57,-207.38,1.313,2.104,-1.731
