gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
-13.11,-21.341,-65.244,0.251,-0.194,0.043
-15.244,-20.854,-70.854,0.286,-0.218,0.004
-18.232,-20.488,-76.89,0.34,-0.23,-0.03
-21.098,-19.817,-83.11,0.398,-0.244,-0.058
-23.963,-18.841,-89.634,0.455,-0.271,-0.078
-28.171,-17.561,-96.28,0.539,-0.275,-0.092
-33.537,-16.22,-103.42,0.604,-0.266,-0.093
-39.634,-14.329,-110.85,0.688,-0.256,-0.08
-45.854,-12.195,-118.78,0.795,-0.242,-0.062
-51.402,-9.024,-126.58,0.929,-0.21,-0.07
-56.585,-4.817,-133.96,1.052,-0.188,-0.088
-60.732,-0.244,-141.83,1.164,-0.158,-0.092
-64.634,5.305,-150.37,1.25,-0.105,-0.063
-67.256,11.768,-159.76,1.333,-0.003,-0.099
-68.537,18.537,-169.82,1.379,0.157,-0.099
-67.683,25.732,-180.18,1.36,0.428,-0.061
-64.146,33.537,-190.61,1.256,0.758,0.021
-59.207,42.012,-201.4,1.069,1.153,0.149
-52.134,51.28,-213.05,0.855,1.584,0.24
-42.073,60.732,-226.46,0.688,2.048,0.225
-29.878,71.22,-239.69,0.533,2.649,0.074
-14.573,82.5,-253.05,0.326,3.263,-0.081
4.939,94.024,-266.4,0.142,3.924,-0.284
27.256,106.71,-279.63,0.064,4.611,-0.614
52.378,120.79,-293.42,0.016,5.326,-1.093
81.402,135.31,-307.32,0.048,6.006,-1.616
114.82,149.88,-321.4,0.142,6.42,-2.006
152.56,163.11,-335.73,0.397,6.803,-2.371
190.98,176.1,-349.63,0.772,7.008,-2.699
228.9,187.56,-364.63,1.153,6.955,-2.95
274.39,197.87,-379.88,1.514,6.72,-3.082
327.13,207.26,-392.56,1.857,6.238,-3.074
383.29,213.17,-399.94,2.148,5.641,-3.021
442.99,214.33,-400.06,2.385,5.126,-3.064
507.01,211.89,-391.34,2.532,4.801,-3.124
575.79,207.68,-373.9,2.509,4.488,-3.038
647.5,200.73,-349.69,2.366,4.181,-2.791
721.89,190.91,-318.54,2.279,3.875,-2.569
792.26,180,-281.16,2.247,3.491,-2.424
853.35,176.52,-239.88,2.158,2.959,-2.329
909.88,178.84,-198.29,2.031,2.498,-2.244
946.34,182.07,-156.65,1.896,2.044,-2.197
961.71,188.35,-117.01,1.774,1.615,-2.222
957.99,201.95,-83.841,1.606,1.363,-2.346
928.96,229.09,-54.939,1.377,1.167,-2.509
872.99,265.61,-28.476,1.032,1.055,-2.651
786.59,304.82,-6.341,0.717,1.156,-2.817
675.73,344.82,14.817,0.424,1.152,-2.961
551.04,385.24,36.707,0.165,1.16,-3.078
423.48,427.07,56.646,-0.081,1.174,-3.14
300.73,468.66,73.11,-0.269,1.161,-3.133
188.11,507.19,88.049,-0.397,1.113,-3.094
92.439,546.46,105.18,-0.533,1.143,-3.046
19.817,584.63,128.29,-0.686,1.236,-2.986
-31.646,617.8,156.16,-0.831,1.291,-2.966
-60.122,646.4,190.55,-0.985,1.352,-2.971
-63.963,670.37,229.51,-1.19,1.392,-2.849
-50.427,688.29,271.71,-1.513,1.295,-2.596
-22.134,702.07,312.87,-1.869,1.233,-2.534
19.146,713.11,356.46,-2.301,1.331,-2.653
60.366,716.71,389.15,-2.656,1.43,-3.023
104.57,720,416.83,-3.068,1.479,-3.469
146.89,723.41,441.83,-3.583,1.434,-3.549
181.52,724.15,459.88,-4.26,1.333,-3.147
207.44,721.95,471.83,-4.925,1.202,-2.684
224.88,719.51,481.04,-5.363,0.893,-2.517
233.6,714.09,486.4,-5.49,0.642,-2.425
234.27,704.27,486.83,-5.125,0.396,-2.154
230.24,692.13,481.65,-4.414,0.005,-1.946
225.49,676.1,472.62,-3.813,-0.313,-1.719
218.05,657.13,457.07,-3.405,-0.378,-1.356
209.39,632.99,436.4,-3.072,-0.272,-0.979
197.68,604.76,409.45,-2.728,-0.197,-0.683
