gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
-54.939,-14.146,-5.183,0.546,0.238,0.088
-53.232,-14.451,-5.244,0.518,0.266,0.064
-51.28,-14.817,-5.366,0.476,0.298,0.041
-49.085,-15.183,-5.671,0.442,0.342,0.024
-46.829,-15.915,-6.098,0.408,0.37,0.011
-45.122,-16.829,-7.195,0.375,0.376,-0.001
-43.902,-17.683,-9.146,0.337,0.383,-0.02
-42.866,-18.78,-11.585,0.302,0.384,-0.038
-42.5,-20.305,-14.634,0.265,0.376,-0.044
-42.866,-21.951,-17.988,0.219,0.363,-0.05
-43.963,-23.78,-21.22,0.177,0.349,-0.064
-45.61,-25.732,-24.146,0.153,0.329,-0.075
-46.646,-27.927,-26.829,0.125,0.299,-0.082
-48.293,-29.756,-29.512,0.1,0.281,-0.059
-50,-31.646,-32.012,0.055,0.238,-0.089
-51.707,-33.659,-34.695,-0.007,0.183,-0.127
-53.598,-35.427,-37.256,-0.04,0.121,-0.143
-54.817,-37.378,-40.122,-0.077,0.051,-0.16
-55.61,-39.207,-43.049,-0.117,-0.009,-0.165
-55.854,-40.732,-46.159,-0.16,-0.086,-0.172
-55.976,-42.5,-49.329,-0.205,-0.18,-0.186
-55.793,-44.085,-52.195,-0.238,-0.263,-0.207
-55.366,-45.61,-54.878,-0.277,-0.335,-0.203
-54.573,-47.073,-57.805,-0.317,-0.414,-0.196
-53.293,-48.171,-61.159,-0.354,-0.499,-0.193
-51.463,-49.268,-64.329,-0.384,-0.568,-0.201
-49.512,-50.61,-67.683,-0.398,-0.639,-0.212
-48.049,-51.463,-71.89,-0.415,-0.722,-0.217
-47.622,-51.89,-76.524,-0.414,-0.775,-0.223
-47.683,-52.439,-81.159,-0.406,-0.822,-0.23
-46.89,-52.317,-86.707,-0.388,-0.844,-0.238
-45.427,-52.622,-93.659,-0.374,-0.895,-0.243
-44.634,-53.78,-102.32,-0.321,-0.89,-0.26
-43.598,-54.512,-112.81,-0.277,-0.906,-0.273
-41.037,-54.634,-124.51,-0.216,-0.878,-0.293
-37.683,-55,-137.56,-0.125,-0.833,-0.336
-33.11,-55.61,-151.22,-0.038,-0.808,-0.417
-28.78,-56.28,-165.91,0.095,-0.734,-0.483
-23.659,-56.707,-181.46,0.245,-0.672,-0.524
-18.232,-57.256,-198.6,0.411,-0.621,-0.563
-10.671,-58.171,-215.73,0.599,-0.512,-0.618
-1.22,-60.549,-233.48,0.854,-0.427,-0.618
8.171,-63.354,-253.54,1.152,-0.236,-0.583
19.207,-64.085,-273.05,1.49,0.018,-0.579
32.195,-63.537,-291.34,1.888,0.364,-0.703
47.317,-62.439,-310.24,2.211,0.779,-0.809
60.366,-59.512,-330.98,2.418,1.248,-1.021
73.78,-51.829,-346.22,2.661,1.724,-1.297
87.378,-47.012,-366.65,2.748,2.379,-1.537
102.32,-37.256,-383.84,2.688,3.071,-1.896
118.84,-27.439,-403.23,2.487,3.716,-2.431
135.98,-18.415,-427.99,2.208,4.737,-2.924
153.96,-5.366,-450.37,1.947,5.671,-3.21
172.13,8.415,-476.4,1.695,6.262,-3.512
191.04,23.537,-503.96,1.424,6.789,-3.901
