gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
-3.476,-9.939,-63.171,0.441,-0.003,0.31
-4.207,-8.415,-66.402,0.45,-0.006,0.319
-4.878,-6.646,-69.878,0.447,-0.016,0.319
-5,-4.146,-73.537,0.456,-0.038,0.313
-3.598,-1.22,-77.5,0.469,-0.061,0.32
-1.524,1.829,-82.012,0.474,-0.072,0.328
0.427,5.244,-87.134,0.501,-0.073,0.323
2.927,9.085,-93.049,0.551,-0.067,0.325
6.524,13.598,-99.695,0.605,-0.066,0.304
10.427,18.476,-107.26,0.678,-0.047,0.281
14.146,23.72,-115.37,0.758,-0.012,0.258
18.232,29.695,-123.84,0.839,0.031,0.247
23.11,35.976,-133.11,0.9,0.121,0.268
27.866,42.927,-142.81,0.942,0.306,0.317
31.829,50.122,-152.56,0.94,0.55,0.365
36.585,57.439,-162.99,0.932,0.797,0.386
42.683,64.878,-173.78,0.932,1.04,0.388
49.573,72.317,-184.94,0.925,1.304,0.384
56.89,79.634,-196.28,0.889,1.621,0.355
64.878,87.195,-208.17,0.846,2.001,0.247
75.183,95.061,-221.59,0.823,2.483,0.035
87.378,103.29,-235.98,0.812,3.067,-0.246
101.95,111.58,-251.16,0.791,3.732,-0.585
120,120,-266.83,0.762,4.489,-0.995
141.83,128.96,-283.48,0.822,5.26,-1.532
168.05,138.11,-301.95,0.914,5.943,-2.138
198.48,146.95,-321.34,0.979,6.392,-2.669
232.93,155.61,-339.02,1.051,6.612,-3.046
274.21,163.78,-355.12,1.127,6.651,-3.27
323.72,172.62,-370.67,1.407,6.527,-3.35
379.15,181.77,-384.94,1.756,6.153,-3.3
436.65,190.37,-397.74,2.118,5.638,-3.188
497.44,196.89,-407.26,2.468,5.121,-3.091
561.04,200.12,-410.31,2.751,4.553,-3.084
625.49,199.82,-406.65,2.858,4.015,-3.035
690.18,196.77,-396.52,2.845,3.609,-2.96
753.17,192.19,-379.88,2.795,3.224,-2.901
815.37,186.46,-356.77,2.702,2.83,-2.868
878.96,181.34,-325.18,2.525,2.241,-2.84
933.17,183.11,-288.84,2.345,1.681,-2.823
973.23,191.28,-251.22,2.054,1.184,-2.837
994.82,200.61,-209.33,1.738,0.722,-2.875
999.76,209.09,-169.27,1.417,0.423,-2.949
974.27,226.83,-134.09,1.083,0.311,-3.022
913.78,258.84,-104.15,0.794,0.289,-3.087
818.41,302.87,-75.793,0.5,0.362,-3.15
688.41,350.61,-52.805,0.261,0.467,-3.174
536.1,401.95,-32.988,0.062,0.492,-3.22
377.01,449.88,-15.183,-0.13,0.554,-3.253
221.4,498.23,3.415,-0.32,0.661,-3.27
80.549,546.16,22.988,-0.558,0.851,-3.311
-37.256,590,46.707,-0.795,1.005,-3.398
-124.76,629.33,76.707,-1.023,1.063,-3.48
-181.71,663.66,111.77,-1.262,1.009,-3.429
-207.56,688.54,152.32,-1.602,0.894,-3.14
-202.5,705.18,195.31,-1.935,0.89,-2.774
-171.89,713.84,239.27,-2.198,1.065,-2.588
-124.08,715.73,281.95,-2.478,1.285,-2.885
-64.39,714.88,322.01,-2.847,1.304,-3.459
-0.854,715.79,357.26,-3.345,1.095,-3.73
58.78,716.28,380.73,-3.968,0.885,-3.42
110.06,716.34,398.05,-4.751,0.842,-2.865
151.95,711.4,408.72,-5.457,0.69,-2.594
182.19,705.49,414.21,-5.98,0.416,-2.439
201.34,695.3,416.71,-6.021,0.223,-2.251
209.88,679.88,414.02,-5.317,0.018,-2.241
211.59,663.11,407.81,-4.321,-0.463,-2.156
206.1,644.82,398.54,-3.557,-0.815,-1.859
195.49,622.2,386.04,-3.141,-0.883,-1.54
