gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
-38.902,-14.695,-33.232,0.252,-0.074,0.203
-40.976,-14.878,-36.22,0.287,-0.106,0.182
-41.585,-15.122,-38.963,0.317,-0.133,0.166
-39.512,-15.732,-40.793,0.337,-0.148,0.155
-36.098,-15.427,-42.683,0.364,-0.155,0.154
-32.134,-13.963,-45.122,0.388,-0.149,0.156
-28.415,-11.89,-48.659,0.421,-0.14,0.18
-24.329,-9.878,-53.476,0.437,-0.159,0.197
-20.427,-7.866,-59.146,0.474,-0.148,0.213
-17.134,-5.671,-66.098,0.495,-0.152,0.214
-13.659,-2.927,-74.329,0.521,-0.177,0.167
-10.915,-0.183,-83.11,0.57,-0.142,0.07
-9.756,2.378,-92.622,0.662,-0.123,-0.01
-9.573,5.366,-102.87,0.793,-0.098,-0.061
-9.085,8.902,-113.78,0.943,-0.056,-0.076
-8.415,12.866,-125.43,1.054,0.059,-0.033
-8.476,17.012,-137.5,1.115,0.188,-0.006
-8.659,21.098,-149.76,1.135,0.319,0.021
-8.476,25.915,-162.81,1.128,0.493,0.01
-6.707,31.28,-176.89,1.151,0.644,-0.071
-4.695,36.829,-190.55,1.159,0.884,-0.156
-0.305,44.329,-206.22,1.138,1.051,-0.232
5,51.646,-222.19,1.125,1.229,-0.309
11.524,58.963,-236.95,1.099,1.445,-0.419
22.805,69.512,-254.63,1.064,1.704,-0.58
36.951,79.939,-271.16,0.995,2.142,-0.807
55.183,89.207,-287.38,0.904,2.724,-1.086
75.183,98.049,-303.84,0.876,3.356,-1.39
97.683,107.32,-321.16,0.896,3.891,-1.747
122.68,115.67,-338.54,0.959,4.316,-2.187
152.19,122.93,-355.92,1.038,4.749,-2.668
185.24,130.55,-373.84,1.135,5.118,-3.172
220.43,137.19,-390.79,1.228,5.348,-3.562
262.74,144.76,-407.93,1.354,5.333,-3.753
305.24,151.89,-422.87,1.593,5.21,-3.995
352.19,157.38,-437.26,1.91,4.996,-4.308
402.01,159.82,-447.81,2.09,4.637,-4.596
453.48,157.01,-450.61,2.15,4.194,-4.664
507.01,150.49,-446.89,2.25,3.645,-4.517
560.91,142.44,-437.93,2.452,3.274,-4.316
618.05,135.06,-423.42,2.618,3.053,-4.13
679.94,132.26,-403.05,2.584,2.734,-3.95
745.12,131.59,-377.99,2.4,2.339,-3.802
810.98,132.56,-346.65,2.223,1.903,-3.68
873.84,137.56,-310.61,2.082,1.407,-3.608
930.06,147.38,-273.66,1.886,1.007,-3.558
977.07,160.67,-236.16,1.635,0.703,-3.599
1013,177.74,-202.01,1.323,0.443,-3.699
1024.8,202.74,-171.04,0.955,0.345,-3.833
1013.9,236.34,-139.45,0.571,0.327,-3.964
976.77,276.89,-113.48,0.231,0.338,-4.098
909.7,321.28,-90.732,-0.099,0.37,-4.152
820.85,363.6,-71.768,-0.352,0.377,-4.161
721.16,413.48,-62.988,-0.542,0.405,-4.157
605.37,469.33,-58.598,-0.706,0.526,-4.128
489.69,527.38,-54.024,-0.887,0.663,-4.053
378.23,579.21,-47.073,-1.055,0.851,-3.996
280.61,628.96,-37.866,-1.293,0.939,-3.956
205,676.59,-21.463,-1.578,1.067,-3.976
152.26,718.35,1.402,-2.049,1.094,-3.964
122.19,754.94,30.915,-2.48,1.158,-3.939
110.55,787.01,63.902,-2.807,1.284,-3.907
115.85,813.78,99.085,-2.949,1.466,-4.014
136.46,834.45,133.05,-3.158,1.564,-3.93
164.57,850.79,165.18,-3.569,1.712,-3.519
196.95,861.04,192.87,-4.135,1.755,-2.882
231.52,866.1,215.49,-4.746,1.528,-2.342
265.92,867.74,234.02,-5.028,1.143,-2.458
291.77,865.73,246.89,-5.11,0.857,-2.395
312.87,859.76,252.13,-4.758,0.448,-2.178
327.87,850.85,251.04,-4.203,-0.083,-2.16
335.79,838.41,244.51,-3.585,-0.382,-2.184
333.6,821.04,232.26,-3.065,-0.413,-1.914
323.9,799.51,215.43,-2.599,-0.314,-1.464
303.66,770.55,191.89,-2.272,-0.157,-0.971
271.89,730.98,168.78,-2.025,0.053,-0.524
234.15,676.28,151.1,-1.834,0.38,-0.134
186.1,622.32,139.09,-1.773,0.768,0.204
132.32,566.28,135.98,-1.815,1.175,0.436
79.512,508.54,133.48,-1.823,1.498,0.513
31.89,450.06,130.18,-1.785,1.599,0.487
-5.61,389.57,123.35,-1.687,1.583,0.396
-28.841,317.19,124.69,-1.579,1.468,0.293
-35.671,245.31,124.82,-1.501,1.308,0.174
-24.817,176.1,125,-1.441,1.154,0.002
5.671,119.08,124.69,-1.325,0.976,-0.176
54.329,74.634,124.08,-1.124,0.742,-0.325
111.1,42.805,120.43,-0.868,0.501,-0.424
166.28,22.378,113.48,-0.611,0.311,-0.502
215.12,9.39,106.58,-0.396,0.166,-0.579
249.02,3.11,99.512,-0.24,0.11,-0.669
261.65,2.012,91.22,-0.146,0.128,-0.779
250.55,1.037,81.951,-0.094,0.197,-0.86
217.99,-2.683,71.159,-0.044,0.307,-0.947
170.91,-10.244,60.915,0.039,0.449,-1.034
112.99,-21.098,53.293,0.13,0.627,-1.093
51.707,-33.78,48.354,0.235,0.791,-1.114
-6.524,-47.012,43.841,0.345,0.919,-1.125
-58.049,-62.805,38.902,0.448,1.033,-1.116
-99.451,-83.049,32.988,0.552,1.129,-1.124
-127.99,-105.61,26.22,0.625,1.188,-1.173
-143.23,-127.87,19.329,0.698,1.209,-1.252
-145.61,-148.78,13.354,0.751,1.232,-1.375
-137.13,-167.62,7.744,0.773,1.224,-1.512
-122.01,-184.82,2.134,0.787,1.21,-1.66
-102.44,-200.91,-3.963,0.828,1.188,-1.81
-81.524,-216.71,-11.524,0.869,1.17,-1.954
-63.841,-232.07,-19.939,0.903,1.177,-2.083
-52.378,-246.52,-28.78,0.949,1.192,-2.221
-48.293,-259.15,-37.5,0.993,1.244,-2.319
-53.232,-268.84,-45.671,1.054,1.298,-2.384
-67.988,-275.73,-52.866,1.169,1.33,-2.454
-91.829,-279.94,-58.354,1.278,1.389,-2.47
-123.66,-281.65,-63.293,1.438,1.407,-2.482
-163.48,-282.32,-67.927,1.576,1.433,-2.45
-210.79,-279.94,-71.707,1.696,1.558,-2.376
-261.95,-277.38,-76.098,1.852,1.607,-2.375
-316.77,-274.45,-81.768,1.974,1.58,-2.294
-371.89,-272.07,-88.598,2.042,1.567,-2.178
-427.13,-268.66,-95.915,2.083,1.564,-2.046
-481.52,-266.52,-104.39,2.078,1.554,-1.884
-536.77,-262.32,-112.74,2.037,1.534,-1.716
-591.1,-257.01,-122.44,2.006,1.409,-1.575
-645,-253.6,-134.02,1.957,1.353,-1.462
-697.68,-247.81,-146.52,1.906,1.313,-1.362
-746.71,-244.69,-161.77,1.848,1.208,-1.167
-793.96,-239.15,-176.22,1.793,1.101,-0.92
-836.95,-226.34,-189.94,1.768,1.016,-0.67
-875.43,-215.18,-204.15,1.769,0.917,-0.45
-909.39,-202.32,-215.31,1.752,0.846,-0.263
-938.48,-179.27,-225.55,1.721,0.749,-0.08
-962.32,-159.76,-236.71,1.675,0.605,0.065
-977.07,-143.72,-240.61,1.61,0.529,0.198
-984.76,-121.16,-240.98,1.53,0.44,0.288
-983.66,-101.4,-240.18,1.484,0.37,0.298
-974.33,-82.134,-235.79,1.441,0.354,0.263
-953.05,-65,-230.12,1.389,0.398,0.254
-926.1,-52.317,-223.11,1.356,0.493,0.235
-897.93,-40.854,-212.74,1.333,0.596,0.229
-859.45,-30,-200.55,1.319,0.674,0.245
-811.65,-20.244,-186.71,1.306,0.727,0.283
-756.77,-12.927,-172.56,1.266,0.771,0.348
-692.68,-8.049,-156.77,1.181,0.815,0.399
-623.29,-4.085,-138.54,1.083,0.827,0.424
-551.95,-0.854,-120.18,1.025,0.783,0.41
-477.44,1.463,-100.98,1,0.736,0.373
-403.48,2.5,-82.195,0.961,0.697,0.325
-330.18,2.195,-63.232,0.889,0.621,0.285
-259.57,-0.488,-43.902,0.816,0.528,0.241
-194.69,-4.817,-24.939,0.749,0.445,0.2
-138.66,-9.695,-9.329,0.697,0.361,0.161
-92.134,-15.549,4.268,0.676,0.265,0.118
-54.085,-21.28,15.61,0.67,0.156,0.077
-27.256,-26.89,25.244,0.669,0.059,0.053
-12.683,-32.256,33.415,0.645,-0.009,0.054
-9.268,-36.22,41.037,0.616,-0.051,0.066
-14.207,-39.329,47.866,0.613,-0.116,0.095
-24.024,-41.341,53.902,0.622,-0.184,0.121
-37.439,-43.232,59.756,0.642,-0.226,0.129
-53.659,-45.305,65.488,0.66,-0.229,0.121
-73.476,-47.378,70.244,0.678,-0.243,0.104
-94.512,-49.024,73.963,0.688,-0.241,0.1
-116.83,-51.037,76.829,0.704,-0.286,0.099
-140.12,-53.841,78.841,0.701,-0.36,0.084
