gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
-105,-11.159,-33.476,0.785,0.556,-0.064
-104.82,-15.915,-27.622,0.749,0.5,-0.07
-103.54,-20.61,-21.402,0.714,0.455,-0.075
-101.34,-25.061,-14.756,0.679,0.413,-0.083
-98.049,-29.451,-8.537,0.653,0.379,-0.097
-93.659,-33.841,-2.927,0.612,0.354,-0.099
-87.439,-38.415,2.317,0.566,0.333,-0.109
-80.305,-42.683,6.402,0.518,0.308,-0.117
-71.89,-46.463,10.183,0.46,0.281,-0.116
-61.646,-49.878,13.659,0.416,0.253,-0.114
-50.732,-52.866,16.768,0.372,0.225,-0.109
-39.756,-55.61,19.329,0.329,0.193,-0.103
-28.476,-58.232,21.402,0.279,0.169,-0.099
-17.805,-60.305,23.232,0.232,0.139,-0.105
-7.927,-62.134,24.756,0.175,0.098,-0.101
0.915,-63.72,25.915,0.129,0.066,-0.106
8.354,-64.878,26.585,0.072,0.009,-0.096
14.39,-65.793,27.012,0.016,-0.043,-0.093
18.415,-66.341,26.89,-0.047,-0.104,-0.099
20.366,-66.951,26.402,-0.118,-0.181,-0.108
20.427,-67.561,25.488,-0.181,-0.264,-0.128
18.598,-68.171,24.024,-0.256,-0.351,-0.129
15.122,-68.537,22.073,-0.335,-0.43,-0.134
10.305,-68.72,19.939,-0.396,-0.516,-0.158
3.537,-69.146,17.134,-0.462,-0.603,-0.17
-4.329,-69.329,13.78,-0.5,-0.685,-0.183
-13.11,-69.939,9.695,-0.524,-0.755,-0.186
-22.988,-70.549,5.183,-0.53,-0.818,-0.19
-34.268,-71.463,-0.671,-0.514,-0.876,-0.188
-47.317,-72.683,-7.805,-0.48,-0.909,-0.196
-58.415,-74.146,-14.634,-0.467,-0.934,-0.198
-71.159,-76.22,-22.683,-0.452,-0.951,-0.208
-83.415,-78.476,-31.037,-0.431,-0.938,-0.214
-94.878,-80.915,-39.939,-0.432,-0.936,-0.215
-105.43,-83.171,-49.756,-0.41,-0.905,-0.228
-114.94,-85.732,-60.366,-0.391,-0.871,-0.232
