gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
-0.854,11.829,-16.22,-0.58,-0.172,0.018
-2.378,12.073,-15.366,-0.568,-0.166,0.026
-4.512,11.89,-14.634,-0.563,-0.16,0.03
-7.134,11.463,-14.39,-0.567,-0.147,0.031
-9.756,10.976,-14.573,-0.574,-0.128,0.032
-12.134,10.366,-15.244,-0.583,-0.118,0.024
-13.841,9.695,-16.341,-0.594,-0.104,0.01
-14.39,9.146,-17.744,-0.594,-0.094,-0.001
-13.78,9.268,-19.817,-0.585,-0.086,-0.002
-12.256,9.39,-22.683,-0.582,-0.086,0.004
-9.207,9.268,-26.28,-0.581,-0.105,0.023
-3.598,9.512,-31.098,-0.593,-0.119,0.047
-0.305,9.878,-36.22,-0.612,-0.12,0.06
0.732,9.939,-40.976,-0.627,-0.121,0.072
2.012,9.817,-46.402,-0.641,-0.148,0.089
1.951,9.878,-51.829,-0.649,-0.169,0.099
0.549,9.573,-56.829,-0.658,-0.147,0.106
-0.976,9.329,-62.683,-0.658,-0.138,0.136
-3.232,9.024,-69.207,-0.648,-0.094,0.178
-6.524,8.354,-75.122,-0.648,-0.062,0.213
-11.22,7.744,-81.768,-0.658,-0.036,0.236
-16.341,8.11,-89.146,-0.659,0.019,0.259
-21.768,9.268,-97.561,-0.65,0.062,0.283
-27.317,10.732,-107.07,-0.641,0.077,0.323
-31.829,12.439,-117.44,-0.628,0.12,0.361
-36.341,14.146,-128.96,-0.63,0.156,0.412
-40.122,15.488,-140.79,-0.641,0.155,0.479
-43.171,16.037,-152.93,-0.67,0.121,0.526
-46.524,15.366,-164.82,-0.711,0.089,0.589
-50.061,14.146,-177.01,-0.731,0.052,0.662
-52.561,13.963,-189.39,-0.741,0,0.717
-55.671,14.695,-201.71,-0.759,-0.047,0.758
-60,16.524,-213.05,-0.781,-0.076,0.765
-63.902,18.537,-224.15,-0.812,-0.07,0.729
-69.085,19.756,-234.39,-0.861,-0.046,0.7
-75.366,20.244,-243.72,-0.934,-0.075,0.672
-80.488,20.244,-252.99,-1.027,-0.166,0.64
-84.329,19.695,-262.26,-1.11,-0.284,0.638
-87.195,19.573,-269.15,-1.19,-0.447,0.629
-89.268,18.598,-273.84,-1.257,-0.588,0.631
-89.634,16.951,-278.05,-1.346,-0.675,0.62
-87.439,15.061,-281.65,-1.437,-0.774,0.593
-83.354,12.012,-283.42,-1.484,-0.919,0.617
-76.28,9.451,-283.9,-1.512,-1.119,0.636
-65,6.89,-282.01,-1.575,-1.314,0.575
-51.89,1.22,-276.04,-1.656,-1.511,0.463
-37.439,-8.11,-267.19,-1.758,-1.723,0.333
-18.963,-19.878,-255.79,-1.885,-1.899,0.223
2.134,-34.024,-241.65,-1.994,-2.068,0.116
23.78,-50.61,-224.51,-2.083,-2.286,-0.018
47.988,-70.305,-205.79,-2.175,-2.51,-0.185
72.195,-92.866,-187.68,-2.29,-2.688,-0.337
95.427,-116.52,-170.31,-2.47,-2.855,-0.527
114.33,-142.62,-152.44,-2.642,-2.979,-0.676
127.01,-171.59,-133.48,-2.825,-3.014,-0.817
134.88,-201.46,-112.44,-2.97,-2.977,-0.945
139.09,-232.19,-89.39,-3.112,-2.896,-1.081
141.65,-263.96,-64.512,-3.302,-2.843,-1.264
145.43,-297.13,-37.561,-3.512,-2.792,-1.475
151.04,-333.84,-8.171,-3.713,-2.637,-1.663
160.31,-374.08,23.171,-3.882,-2.427,-1.867
174.76,-415.61,56.341,-4.026,-2.233,-2.068
194.45,-455.85,92.073,-4.107,-2.108,-2.251
217.01,-494.45,130.43,-4.116,-2.123,-2.429
241.89,-531.34,170.49,-4.065,-2.153,-2.572
269.69,-564.09,212.07,-3.975,-2.162,-2.7
298.23,-593.23,254.27,-3.842,-2.196,-2.814
325.61,-619.45,296.77,-3.652,-2.251,-2.867
351.71,-641.77,337.68,-3.408,-2.282,-2.922
376.65,-659.39,376.58,-3.116,-2.283,-2.922
398.66,-672.62,414.51,-2.813,-2.274,-2.955
416.46,-681.52,450.24,-2.493,-2.321,-3
430.37,-687.26,483.42,-2.17,-2.359,-3.059
441.95,-689.94,513.96,-1.838,-2.373,-3.127
451.83,-688.35,541.89,-1.469,-2.439,-3.151
462.5,-683.23,566.04,-1.086,-2.507,-3.117
472.87,-676.71,585.79,-0.704,-2.585,-3.058
485.55,-668.72,601.4,-0.358,-2.656,-2.987
501.95,-659.51,611.89,-0.04,-2.74,-2.891
522.5,-649.09,616.4,0.274,-2.858,-2.759
547.26,-638.35,614.33,0.567,-3.042,-2.624
577.07,-628.11,603.6,0.822,-3.226,-2.479
611.89,-618.35,580.37,1.046,-3.37,-2.329
648.17,-610.06,539.94,1.212,-3.456,-2.219
685.3,-599.51,475.67,1.251,-3.506,-2.176
719.7,-577.07,388.42,1.173,-3.567,-2.209
743.66,-536.46,290.61,1.034,-3.618,-2.19
750.06,-486.4,199.15,0.882,-3.606,-2.125
741.95,-429.33,119.39,0.784,-3.523,-2.004
709.76,-361.16,59.695,0.87,-3.414,-1.604
646.59,-283.6,25.915,1.086,-3.43,-1.097
554.63,-194.33,14.329,1.318,-3.477,-1.05
438.48,-104.15,19.573,1.587,-3.015,-1.595
307.38,-20.244,28.78,2.192,-1.966,-2.044
168.11,48.354,36.098,3.018,-0.754,-2.156
27.256,90.244,37.195,3.816,0.209,-2.34
-101.28,108.66,35.549,4.382,0.788,-2.719
-211.16,114.88,37.561,4.724,1.276,-3.04
-292.93,104.57,43.171,4.82,1.471,-2.835
-328.84,88.232,50.366,4.625,1.277,-2.088
-317.19,72.5,53.537,4.273,1.003,-1.071
-265.73,51.951,51.037,3.92,0.638,-0.013
-151.95,32.866,41.098,3.444,0.144,0.714
-104.27,31.037,32.378,3.008,-0.285,1.094
-34.939,32.073,16.951,2.78,-0.659,1.034
34.207,30.122,1.159,2.903,-0.997,0.527
72.988,21.037,-12.5,3.2,-1.646,-0.195
87.134,8.537,-25.854,3.492,-1.053,-0.087
78.354,-1.951,-39.146,3.391,-1.162,-0.246
50.854,-10,-52.378,3.028,-0.834,-0.21
11.402,-16.341,-65.915,2.54,-0.304,-0.029
-36.037,-20.793,-79.268,2.185,0.193,0.072
-84.573,-23.78,-92.134,1.947,0.646,0.149
-127.56,-26.463,-105.43,1.785,1.037,0.173
-162.99,-28.415,-119.88,1.646,1.29,0.18
-188.35,-29.085,-135.12,1.539,1.392,0.209
-202.32,-28.72,-150.79,1.449,1.359,0.262
-205.85,-27.561,-166.04,1.379,1.227,0.323
-202.56,-25.915,-180,1.347,1.035,0.396
-193.54,-23.049,-191.59,1.344,0.813,0.5
-179.33,-18.11,-200.98,1.323,0.575,0.62
-162.74,-11.585,-209.02,1.264,0.33,0.735
-144.51,-3.415,-215.31,1.187,0.113,0.82
-126.1,6.037,-219.76,1.108,-0.087,0.926
-109.69,16.951,-222.56,1.053,-0.27,1.039
-96.707,29.573,-223.48,1.023,-0.464,1.142
-89.024,43.049,-223.29,1.019,-0.657,1.217
-86.829,57.378,-222.93,1.01,-0.808,1.292
-91.768,73.293,-221.89,0.99,-0.902,1.336
-104.21,90.671,-219.82,0.967,-0.98,1.363
-122.74,109.02,-216.46,0.929,-1.056,1.344
-145.18,128.54,-212.01,0.878,-1.091,1.299
-170.98,148.9,-206.28,0.831,-1.085,1.266
-197.07,169.94,-200.18,0.794,-1.081,1.248
-223.29,191.28,-193.29,0.733,-1.064,1.229
-245.73,212.99,-186.16,0.662,-1.052,1.218
-262.26,235.12,-179.76,0.584,-1.065,1.195
-271.83,256.71,-173.54,0.507,-1.109,1.168
-275.24,277.19,-167.07,0.436,-1.164,1.204
-271.83,296.34,-160.43,0.382,-1.24,1.106
-263.23,313.17,-154.15,0.37,-1.283,1.036
-251.34,327.62,-148.11,0.318,-1.359,0.982
-236.77,339.63,-142.13,0.226,-1.441,0.935
-221.4,349.57,-135.18,0.128,-1.509,0.894
-205.91,358.05,-127.68,0.041,-1.576,0.85
-191.28,365.24,-120.18,-0.041,-1.628,0.797
-178.72,372.32,-112.44,-0.11,-1.655,0.755
-169.63,378.96,-103.84,-0.175,-1.666,0.701
-165.06,384.63,-94.451,-0.245,-1.649,0.633
-163.84,389.45,-85.183,-0.316,-1.604,0.541
-165.18,393.78,-76.098,-0.37,-1.521,0.458
-169.02,397.32,-66.89,-0.418,-1.451,0.405
-174.27,400.31,-57.317,-0.481,-1.392,0.349
-179.88,402.81,-47.744,-0.559,-1.305,0.307
-184.69,404.94,-38.232,-0.635,-1.211,0.263
-188.96,406.65,-29.085,-0.696,-1.129,0.215
-193.11,406.71,-20.244,-0.748,-1.052,0.153
-196.34,405.55,-11.341,-0.799,-0.954,0.076
