gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
27.378,54.207,6.585,-0.484,0.118,-0.192
24.329,54.817,5.915,-0.476,0.129,-0.188
21.768,55.244,5.183,-0.475,0.131,-0.18
19.817,55.244,4.268,-0.468,0.125,-0.158
18.537,54.695,2.927,-0.46,0.122,-0.149
18.354,53.537,0.61,-0.453,0.116,-0.137
19.573,51.768,-2.195,-0.45,0.107,-0.114
22.378,49.451,-5.854,-0.449,0.102,-0.088
27.073,46.341,-10.976,-0.437,0.094,-0.06
33.232,42.744,-16.768,-0.43,0.074,-0.016
42.073,38.537,-23.354,-0.431,0.026,0.044
54.573,31.402,-30.183,-0.429,-0.024,0.106
67.805,33.232,-37.5,-0.432,-0.055,0.184
80.976,35.244,-45.976,-0.47,-0.082,0.278
94.207,34.512,-55.976,-0.574,-0.088,0.32
107.26,32.012,-66.28,-0.718,-0.089,0.367
121.16,29.085,-76.585,-0.779,-0.112,0.465
136.4,26.037,-87.012,-0.841,-0.176,0.537
152.87,22.256,-97.744,-0.854,-0.24,0.621
170.43,18.11,-109.33,-0.876,-0.273,0.715
188.11,16.89,-120.79,-0.943,-0.281,0.785
205.18,20.183,-131.65,-1.036,-0.301,0.853
220.61,18.476,-142.5,-1.143,-0.355,0.932
233.29,14.512,-152.81,-1.241,-0.404,0.993
244.21,10.854,-162.44,-1.34,-0.44,1.04
254.39,6.341,-171.28,-1.411,-0.458,1.059
262.44,0.366,-179.51,-1.589,-0.45,1.023
268.9,-6.829,-187.38,-1.751,-0.441,0.972
273.17,-14.756,-194.51,-1.872,-0.413,0.938
275.43,-23.049,-200.91,-2.02,-0.374,0.903
277.01,-32.866,-205.61,-2.188,-0.359,0.854
278.66,-44.329,-208.35,-2.362,-0.373,0.8
280.43,-57.012,-209.15,-2.53,-0.414,0.764
282.5,-70.976,-208.35,-2.667,-0.413,0.708
284.39,-86.585,-206.04,-2.786,-0.396,0.629
286.22,-103.72,-202.13,-2.87,-0.379,0.549
288.66,-121.46,-197.19,-2.925,-0.382,0.459
294.21,-139.39,-190.43,-2.982,-0.407,0.34
302.5,-157.93,-182.13,-3.054,-0.454,0.213
312.93,-176.4,-173.54,-3.116,-0.503,0.096
326.52,-194.09,-164.21,-3.176,-0.535,0.019
342.5,-210.73,-152.99,-3.256,-0.559,-0.047
358.23,-227.01,-139.69,-3.384,-0.59,-0.145
371.71,-242.13,-125.12,-3.517,-0.647,-0.251
381.77,-254.39,-109.63,-3.586,-0.75,-0.334
388.66,-264.82,-92.988,-3.577,-0.859,-0.425
394.39,-275.12,-75.366,-3.568,-0.927,-0.55
402.81,-288.05,-58.476,-3.539,-0.955,-0.674
409.27,-299.82,-41.402,-3.471,-0.967,-0.754
410.31,-310,-25,-3.391,-1.026,-0.79
403.9,-319.94,-10.915,-3.336,-1.107,-0.788
392.81,-328.72,3.293,-3.303,-1.161,-0.829
379.33,-335.79,18.902,-3.29,-1.263,-0.901
365.37,-341.04,35.427,-3.262,-1.439,-0.985
349.63,-343.17,51.768,-3.169,-1.643,-1.035
339.69,-343.54,68.049,-3.038,-1.774,-1.059
333.66,-343.78,84.878,-2.931,-1.874,-1.068
332.68,-342.19,101.83,-2.836,-1.992,-1.106
336.65,-339.63,117.87,-2.68,-2.124,-1.096
345.98,-338.23,132.07,-2.496,-2.235,-1.104
360.18,-337.32,144.02,-2.344,-2.379,-1.117
377.01,-334.57,152.07,-2.137,-2.519,-1.079
394.33,-329.27,156.77,-1.922,-2.67,-0.983
410.06,-324.21,158.72,-1.766,-2.785,-0.912
422.13,-320.67,157.93,-1.62,-2.847,-0.881
424.51,-320.43,154.69,-1.445,-2.829,-0.853
410.73,-328.48,153.41,-1.25,-2.762,-0.801
408.96,-337.74,157.44,-1.035,-2.729,-0.792
404.76,-326.16,152.26,-0.789,-2.659,-0.773
395.79,-324.57,150.73,-0.537,-2.515,-0.756
386.22,-327.19,145.67,-0.351,-2.264,-0.71
376.52,-317.93,133.78,-0.3,-1.628,-0.681
366.58,-309.27,123.72,0.415,-2.452,-0.366
362.5,-300.06,113.54,0.604,-2.265,-0.387
356.58,-289.88,104.51,0.707,-2.062,-0.442
351.28,-286.04,94.146,0.955,-1.965,-0.459
348.54,-278.17,83.049,1.179,-1.846,-0.564
344.57,-270.37,72.012,1.205,-1.582,-0.666
339.15,-261.95,62.622,1.309,-1.476,-0.663
328.66,-245.55,56.159,1.303,-1.195,-0.676
