gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
4.451,3.415,-5.549,-0.811,-0.426,0.089
4.268,4.024,-7.073,-0.813,-0.421,0.102
3.354,4.634,-8.537,-0.821,-0.408,0.112
1.89,4.939,-9.939,-0.83,-0.392,0.113
0.488,5.061,-11.098,-0.846,-0.394,0.108
-0.915,5.366,-12.439,-0.843,-0.379,0.111
-2.256,5.732,-13.598,-0.837,-0.371,0.116
-2.378,6.22,-14.878,-0.849,-0.381,0.104
-1.768,6.585,-16.098,-0.847,-0.369,0.1
-0.854,6.829,-16.89,-0.848,-0.355,0.103
0,7.073,-17.561,-0.853,-0.358,0.1
0.854,7.134,-18.049,-0.861,-0.364,0.094
1.829,7.317,-18.598,-0.865,-0.39,0.084
2.927,7.561,-19.451,-0.856,-0.407,0.085
2.195,7.012,-19.634,-0.843,-0.394,0.093
2.134,6.951,-20.183,-0.844,-0.386,0.102
2.561,7.073,-21.037,-0.854,-0.387,0.117
2.988,7.134,-21.402,-0.873,-0.387,0.127
3.293,6.585,-21.768,-0.826,-0.405,0.136
3.659,6.037,-22.561,-0.836,-0.375,0.114
4.939,5.61,-23.72,-0.833,-0.379,0.121
6.402,5.122,-25.061,-0.833,-0.36,0.115
7.744,4.756,-26.463,-0.821,-0.365,0.124
8.537,4.451,-27.866,-0.814,-0.35,0.101
8.902,4.024,-29.268,-0.821,-0.355,0.083
8.902,3.659,-30.671,-0.835,-0.351,0.058
8.598,3.293,-31.646,-0.843,-0.358,0.045
7.805,2.805,-32.317,-0.837,-0.368,0.045
6.951,1.89,-32.622,-0.841,-0.35,0.04
6.646,0.915,-32.622,-0.848,-0.334,0.043
7.195,0.122,-32.927,-0.842,-0.3,0.042
8.841,-1.22,-33.293,-0.849,-0.292,0.055
11.646,-2.988,-33.78,-0.837,-0.277,0.076
15.61,-4.634,-34.756,-0.832,-0.26,0.087
20.488,-6.463,-36.22,-0.824,-0.259,0.11
26.646,-8.476,-38.293,-0.796,-0.257,0.127
33.232,-10.671,-41.037,-0.778,-0.246,0.156
40.61,-12.683,-44.39,-0.768,-0.232,0.178
47.805,-14.817,-48.659,-0.762,-0.234,0.188
54.695,-17.012,-53.476,-0.752,-0.235,0.207
61.037,-19.085,-58.72,-0.739,-0.233,0.226
66.89,-21.341,-64.573,-0.733,-0.222,0.251
71.463,-23.232,-70.61,-0.723,-0.204,0.282
75.244,-25.061,-77.378,-0.715,-0.164,0.309
78.841,-26.707,-85.61,-0.697,-0.132,0.341
81.22,-28.049,-94.756,-0.683,-0.102,0.383
83.049,-28.78,-104.57,-0.678,-0.067,0.418
84.024,-29.268,-115.37,-0.661,-0.047,0.48
83.963,-29.573,-126.22,-0.654,-0.06,0.526
81.829,-29.817,-137.01,-0.662,-0.06,0.548
78.293,-29.817,-147.68,-0.682,-0.047,0.582
74.512,-29.817,-157.5,-0.699,-0.03,0.62
70,-29.939,-167.07,-0.707,-0.023,0.647
65.427,-29.817,-176.83,-0.709,-0.013,0.675
60.793,-29.817,-186.22,-0.708,0.001,0.701
55.915,-30.122,-195.79,-0.71,0.017,0.725
50.488,-30.732,-205.12,-0.705,0.031,0.755
44.329,-31.646,-214.94,-0.702,0.03,0.79
37.927,-33.171,-225.43,-0.712,0.01,0.824
31.463,-35.183,-236.04,-0.739,-0.025,0.852
24.329,-37.317,-245.85,-0.78,-0.063,0.892
17.073,-39.573,-254.51,-0.852,-0.093,0.929
8.841,-41.89,-262.62,-0.948,-0.094,0.938
-0.549,-43.902,-270.18,-1.086,-0.101,0.939
-11.646,-45.549,-277.07,-1.251,-0.157,0.931
-23.598,-46.098,-282.38,-1.394,-0.218,0.917
-35.122,-45.244,-285.79,-1.518,-0.257,0.903
-45.61,-44.329,-287.19,-1.669,-0.296,0.86
-56.402,-44.512,-286.16,-1.87,-0.35,0.811
-68.171,-46.951,-282.56,-2.141,-0.413,0.732
-80.793,-51.037,-275.85,-2.428,-0.512,0.6
-91.89,-55,-265.18,-2.627,-0.629,0.463
-102.62,-64.329,-249.57,-2.723,-0.782,0.342
-112.44,-77.805,-230.73,-2.778,-0.922,0.202
-115.55,-93.902,-210.24,-2.863,-1.044,-0.013
-110.37,-115.98,-185.49,-3.126,-1.159,-0.214
-92.744,-143.17,-156.59,-3.348,-1.289,-0.443
-57.073,-173.54,-125.43,-3.551,-1.49,-0.716
-9.512,-209.02,-92.927,-3.746,-1.675,-0.986
47.378,-250.31,-57.195,-3.98,-1.943,-1.219
109.15,-294.94,-18.11,-4.255,-2.199,-1.608
170.37,-339.57,24.329,-4.443,-2.513,-1.969
227.07,-381.52,70.061,-4.483,-2.891,-2.331
274.45,-419.33,118.54,-4.482,-3.261,-2.613
308.48,-452.26,169.51,-4.461,-3.447,-2.812
329.27,-480.18,222.87,-4.419,-3.515,-2.965
339.15,-504.21,277.56,-4.313,-3.559,-3.142
341.04,-525.06,331.46,-4.086,-3.537,-3.346
338.84,-541.52,382.87,-3.756,-3.505,-3.545
334.88,-554.09,430.73,-3.381,-3.472,-3.637
332.38,-564.45,473.6,-2.994,-3.369,-3.642
335.06,-572.38,511.52,-2.595,-3.276,-3.62
342.5,-578.48,545.06,-2.201,-3.219,-3.574
355.43,-583.6,573.84,-1.792,-3.249,-3.493
376.46,-586.4,597.68,-1.382,-3.302,-3.346
404.94,-587.44,616.28,-1.03,-3.318,-3.148
438.66,-585.98,628.48,-0.716,-3.353,-2.914
475.67,-581.28,634.82,-0.418,-3.381,-2.665
516.83,-572.5,634.7,-0.159,-3.358,-2.427
560.3,-561.1,627.38,0.083,-3.347,-2.28
601.77,-550.37,611.83,0.412,-3.357,-2.22
642.44,-543.48,585.18,0.774,-3.366,-2.151
685.06,-539.7,541.83,1.063,-3.396,-2.096
721.4,-536.1,477.62,1.301,-3.457,-2.021
