gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
-0.671,6.951,-14.573,-0.915,-0.292,0.054
1.159,4.939,-14.573,-0.903,-0.282,0.062
2.866,2.927,-14.451,-0.899,-0.275,0.08
4.756,1.341,-14.451,-0.896,-0.284,0.088
6.768,0,-14.512,-0.892,-0.292,0.083
7.805,-1.585,-14.695,-0.886,-0.292,0.072
7.866,-3.171,-14.878,-0.881,-0.293,0.075
7.622,-4.146,-14.878,-0.878,-0.289,0.081
7.317,-4.634,-14.878,-0.866,-0.283,0.086
6.524,-5,-14.939,-0.853,-0.304,0.081
5.366,-5.549,-14.756,-0.832,-0.332,0.08
3.963,-6.22,-14.39,-0.81,-0.332,0.081
3.232,-6.402,-14.573,-0.792,-0.33,0.083
3.049,-6.768,-14.756,-0.777,-0.344,0.084
3.354,-6.768,-14.756,-0.771,-0.365,0.085
3.841,-7.073,-15.061,-0.772,-0.363,0.086
4.39,-7.561,-15.427,-0.765,-0.355,0.091
4.939,-8.171,-16.341,-0.753,-0.366,0.083
5.122,-9.024,-17.256,-0.745,-0.376,0.076
5.122,-9.939,-18.293,-0.734,-0.386,0.072
5,-10.549,-19.573,-0.729,-0.379,0.064
4.085,-11.098,-21.159,-0.722,-0.36,0.059
2.866,-11.89,-23.049,-0.713,-0.337,0.049
1.28,-13.232,-25.305,-0.712,-0.309,0.037
-0.549,-14.634,-28.232,-0.714,-0.275,0.029
-2.439,-16.829,-31.463,-0.71,-0.251,0.029
-3.72,-19.634,-34.939,-0.705,-0.226,0.028
-3.659,-22.683,-39.146,-0.704,-0.203,0.037
-1.646,-26.524,-44.146,-0.696,-0.176,0.056
0.305,-30.61,-49.268,-0.686,-0.16,0.072
2.012,-34.329,-54.573,-0.683,-0.149,0.105
6.768,-38.415,-60.427,-0.677,-0.135,0.153
17.134,-42.683,-67.195,-0.672,-0.125,0.207
27.5,-46.341,-74.39,-0.664,-0.125,0.248
37.134,-49.085,-81.829,-0.664,-0.089,0.319
48.293,-50.671,-90.488,-0.655,-0.077,0.396
59.451,-52.073,-100.24,-0.683,-0.102,0.434
70.305,-53.598,-110,-0.741,-0.106,0.489
79.451,-55.549,-120.49,-0.736,-0.102,0.573
87.805,-57.866,-131.77,-0.708,-0.082,0.668
95.305,-60.427,-143.9,-0.679,-0.097,0.744
100.85,-63.11,-157.44,-0.66,-0.147,0.819
104.94,-65.671,-171.04,-0.642,-0.194,0.897
106.04,-68.171,-185,-0.627,-0.233,0.968
104.27,-70.244,-199.45,-0.615,-0.262,1.023
98.476,-72.378,-214.15,-0.633,-0.28,1.059
87.683,-75,-228.84,-0.684,-0.3,1.083
72.5,-77.5,-243.29,-0.738,-0.304,1.109
54.451,-79.512,-257.07,-0.801,-0.28,1.143
33.476,-80.854,-270.31,-0.882,-0.25,1.181
10.366,-82.256,-282.93,-0.973,-0.224,1.209
-14.085,-83.78,-294.94,-1.09,-0.201,1.222
-39.146,-84.329,-306.22,-1.24,-0.205,1.215
-62.317,-82.988,-316.4,-1.401,-0.246,1.228
-83.963,-79.756,-325.37,-1.553,-0.302,1.243
-104.45,-76.463,-332.32,-1.707,-0.373,1.242
-123.11,-73.11,-336.58,-1.852,-0.45,1.216
-138.6,-69.207,-338.05,-2.036,-0.55,1.185
-147.32,-65.244,-337.07,-2.247,-0.667,1.162
-148.48,-62.317,-332.5,-2.457,-0.813,1.088
-142.07,-61.951,-323.23,-2.68,-1.004,0.948
-130.98,-66.402,-307.99,-2.88,-1.206,0.738
-111.89,-77.622,-286.28,-3.046,-1.421,0.425
-84.329,-95.549,-258.6,-3.182,-1.669,0.071
-45.244,-119.88,-225.31,-3.295,-1.937,-0.271
-1.341,-152.56,-186.4,-3.397,-2.239,-0.601
45.366,-192.99,-146.59,-3.527,-2.548,-0.92
96.707,-238.6,-102.93,-3.711,-2.838,-1.221
149.57,-287.74,-57.195,-3.937,-3.114,-1.481
197.26,-339.39,-9.146,-4.193,-3.35,-1.783
238.84,-390.61,42.5,-4.453,-3.584,-2.111
273.6,-439.51,98.415,-4.668,-3.805,-2.428
302.19,-484.21,158.29,-4.739,-3.923,-2.729
325,-523.9,221.1,-4.674,-3.99,-3.029
341.16,-558.17,284.51,-4.515,-4.013,-3.296
352.62,-586.4,347.56,-4.295,-3.917,-3.491
363.11,-608.11,408.78,-4.014,-3.785,-3.587
372.56,-622.38,466.16,-3.649,-3.697,-3.61
