gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
1.585,-10.793,-20.549,0.782,0.301,0.074
4.512,-9.207,-18.415,0.782,0.28,0.07
7.012,-7.805,-16.341,0.786,0.28,0.069
8.963,-6.22,-14.329,0.79,0.303,0.071
10.427,-4.268,-12.744,0.808,0.315,0.072
12.195,-2.561,-11.463,0.824,0.308,0.064
13.598,-0.427,-10.183,0.839,0.29,0.062
14.39,1.585,-8.78,0.843,0.234,0.058
15.61,4.024,-7.561,0.853,0.227,0.072
17.256,6.037,-6.768,0.868,0.203,0.058
18.841,6.585,-6.585,0.888,0.173,0.041
20.488,8.11,-6.402,0.905,0.162,0.022
22.012,9.817,-6.159,0.922,0.125,0.016
23.232,11.341,-6.524,0.943,0.118,0.011
24.39,12.927,-7.073,0.961,0.092,-0.029
25.244,14.268,-7.927,0.986,0.077,-0.073
25.305,15.244,-9.085,1.016,0.109,-0.103
25.061,16.22,-10.366,1.054,0.105,-0.154
23.476,17.378,-11.707,1.115,0.139,-0.159
22.134,18.11,-13.598,1.178,0.224,-0.15
21.646,19.268,-15.793,1.223,0.235,-0.164
21.524,20.488,-17.866,1.255,0.248,-0.18
23.11,21.585,-19.451,1.302,0.239,-0.22
25.061,22.805,-20.915,1.366,0.243,-0.265
29.085,24.695,-22.622,1.426,0.294,-0.293
35.427,26.524,-24.024,1.507,0.313,-0.303
42.195,28.841,-25.305,1.533,0.334,-0.319
50.732,31.341,-26.22,1.554,0.343,-0.336
59.268,34.207,-27.073,1.59,0.357,-0.375
68.598,37.744,-27.927,1.632,0.4,-0.434
77.378,40.976,-28.659,1.695,0.457,-0.509
84.695,44.024,-28.902,1.741,0.507,-0.613
92.195,45.915,-29.207,1.78,0.565,-0.666
97.378,46.037,-29.207,1.84,0.641,-0.692
99.146,47.683,-29.451,1.807,0.75,-0.746
101.04,51.159,-30,1.818,0.853,-0.771
100.55,54.512,-30.244,1.883,0.957,-0.845
98.537,57.195,-31.037,1.92,1.085,-0.96
95.793,59.329,-31.646,1.995,1.2,-1.059
91.585,61.89,-32.256,2.005,1.326,-1.129
89.207,65.793,-32.256,2.006,1.396,-1.169
86.646,73.11,-31.402,2.029,1.45,-1.243
86.22,80.427,-30.427,2.069,1.563,-1.318
87.561,87.622,-28.354,2.096,1.749,-1.394
89.146,94.939,-25.976,2.092,1.952,-1.43
92.622,102.07,-23.476,2.102,2.034,-1.432
94.695,110.31,-19.207,2.089,2.017,-1.453
97.195,118.29,-13.963,2.067,2.095,-1.507
101.16,129.33,-9.451,2.111,2.284,-1.556
101.1,142.26,-2.988,2.181,2.538,-1.619
100.79,150.06,2.195,2.209,2.773,-1.648
95.427,157.87,6.89,2.121,2.938,-1.627
88.11,167.38,12.622,1.981,3.044,-1.542
80.366,178.11,18.598,1.87,3.153,-1.444
69.939,192.19,26.159,1.797,3.244,-1.426
62.012,206.16,33.476,1.764,3.299,-1.396
52.988,218.66,41.402,1.665,3.303,-1.333
43.049,230.18,50.488,1.484,3.255,-1.272
34.146,243.84,60.427,1.307,3.205,-1.199
29.39,259.63,71.463,1.254,3.187,-1.095
32.683,277.38,82.317,1.221,3.207,-1.093
40.122,295.31,94.756,1.017,3.301,-1.146
43.659,307.93,108.05,0.861,3.399,-1.103
45.793,312.99,120.24,0.614,3.41,-1.017
46.341,316.58,132.44,0.373,3.351,-0.919
45.183,323.48,144.88,0.248,3.29,-0.838
41.22,334.57,157.56,0.19,3.234,-0.765
32.378,342.74,170.12,0.086,3.152,-0.758
17.439,346.1,182.62,-0.079,3.049,-0.729
-1.341,346.46,194.45,-0.332,3.023,-0.619
-20.793,346.52,207.13,-0.638,3.109,-0.574
-40.183,351.16,221.83,-0.745,3.122,-0.574
-58.171,356.89,237.19,-0.742,3.086,-0.482
-75.244,356.52,250.49,-0.906,3.038,-0.493
