gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
-74.756,-24.146,-36.89,0.802,0.296,0.309
-73.537,-24.939,-35.671,0.806,0.314,0.327
-71.463,-25.366,-34.268,0.816,0.33,0.346
-67.927,-25.427,-32.927,0.826,0.337,0.349
-63.537,-25.488,-31.463,0.834,0.339,0.362
-58.72,-25.305,-29.39,0.843,0.341,0.368
-53.232,-25.122,-27.378,0.854,0.333,0.374
-46.646,-24.39,-25.427,0.86,0.315,0.382
-39.451,-23.476,-23.232,0.866,0.293,0.389
-31.89,-22.622,-20.854,0.867,0.277,0.394
-24.085,-21.402,-18.293,0.861,0.267,0.399
-16.951,-20.122,-15.915,0.855,0.263,0.397
-10.793,-18.598,-13.78,0.837,0.281,0.405
-6.159,-17.317,-12.195,0.813,0.293,0.403
-3.354,-16.098,-10.427,0.796,0.297,0.395
-2.317,-14.939,-9.329,0.788,0.313,0.39
-3.049,-14.146,-8.354,0.792,0.342,0.394
-6.098,-13.78,-7.317,0.787,0.373,0.393
-9.939,-13.293,-6.951,0.771,0.406,0.399
-14.146,-12.744,-6.89,0.76,0.436,0.387
-18.354,-12.134,-6.829,0.754,0.45,0.377
-21.768,-11.829,-6.951,0.752,0.462,0.384
-23.72,-11.341,-7.073,0.75,0.48,0.383
-24.268,-10.854,-7.134,0.74,0.485,0.376
-23.11,-10.366,-6.768,0.73,0.484,0.375
-20.488,-9.878,-6.28,0.729,0.486,0.374
-16.829,-9.634,-5.61,0.733,0.475,0.375
-13.11,-9.146,-4.939,0.725,0.45,0.376
-8.659,-8.72,-4.268,0.721,0.421,0.377
-3.841,-8.659,-3.963,0.717,0.39,0.384
0.549,-8.415,-3.537,0.708,0.359,0.38
4.39,-8.049,-3.049,0.704,0.326,0.379
7.073,-7.866,-2.378,0.695,0.292,0.375
8.78,-7.988,-1.768,0.696,0.248,0.364
10.061,-8.11,-1.098,0.689,0.211,0.365
10.427,-7.927,-0.549,0.697,0.172,0.371
9.939,-7.866,0.305,0.697,0.144,0.37
8.841,-7.988,1.463,0.706,0.123,0.37
7.561,-7.866,2.439,0.697,0.092,0.358
6.098,-7.622,3.476,0.678,0.046,0.345
4.512,-7.317,4.451,0.668,-0.006,0.333
2.805,-6.768,5.305,0.65,-0.07,0.318
1.463,-6.037,5.976,0.626,-0.142,0.309
0.61,-5.061,6.463,0.61,-0.212,0.311
0.305,-3.963,7.195,0.593,-0.287,0.321
0.427,-2.561,7.439,0.584,-0.353,0.347
1.159,-1.22,7.012,0.557,-0.419,0.359
2.378,0.244,6.341,0.544,-0.489,0.355
3.963,1.707,5.244,0.546,-0.509,0.366
6.037,2.805,3.963,0.582,-0.553,0.362
8.354,3.78,2.012,0.636,-0.584,0.382
10.305,5.061,-0.122,0.671,-0.639,0.388
11.159,6.402,-2.5,0.683,-0.687,0.379
10.976,7.744,-5.488,0.744,-0.735,0.372
10,9.085,-9.573,0.846,-0.728,0.376
8.72,10.427,-14.39,0.916,-0.78,0.359
6.402,11.89,-19.39,0.962,-0.782,0.333
4.085,13.293,-25,1.025,-0.726,0.34
1.768,14.695,-31.22,1.046,-0.782,0.297
-0.122,16.159,-37.744,1.098,-0.746,0.308
-2.927,18.659,-45.244,1.174,-0.559,0.291
-6.402,21.341,-52.988,1.248,-0.618,0.198
-10.549,23.354,-61.524,1.399,-0.567,0.162
-15.915,25.122,-70.61,1.407,-0.403,0.141
-21.585,27.317,-81.159,1.534,-0.332,0.098
-26.951,29.268,-91.829,1.569,-0.283,0.06
-33.049,32.012,-102.56,1.722,-0.207,0.045
-39.695,33.963,-112.19,1.8,-0.027,-0.025
-43.354,33.963,-122.01,1.778,0.154,-0.044
-46.951,36.463,-133.41,2.09,0.307,-0.096
-48.476,38.72,-142.99,1.978,0.479,-0.211
-49.756,40.061,-151.89,2.259,0.571,-0.202
-49.329,41.829,-160.12,1.977,0.879,-0.271
-46.159,44.634,-167.56,2.106,1.2,-0.267
-43.049,45.549,-172.5,2.363,1.456,-0.255
-42.317,52.012,-180.24,2.063,1.816,-0.246
-37.256,59.756,-186.28,2.088,2.179,-0.183
-35.122,64.451,-189.57,2.17,2.433,-0.206
-35.183,70.183,-191.46,2.135,2.634,-0.29
-36.829,72.927,-194.94,2.108,2.832,-0.321
-35.793,78.537,-195.79,2.128,3.111,-0.331
-35.915,81.89,-193.96,2.135,3.366,-0.344
-34.451,89.817,-190.12,2.028,3.78,-0.31
-32.805,90,-187.19,1.917,4.167,-0.24
-27.073,93.537,-183.23,1.81,4.282,-0.268
-21.28,104.57,-174.39,1.669,4.335,-0.274
-11.951,112.62,-165.12,1.569,4.508,-0.27
-6.89,128.54,-152.26,1.418,4.636,-0.155
-6.159,125.55,-142.81,1.211,4.814,-0.005
0.244,136.28,-126.34,1.111,4.985,0.092
0.671,151.95,-107.74,1.028,5.051,0.116
-3.415,148.41,-93.598,0.924,5.106,0.085
-6.707,153.17,-77.622,0.836,5.108,0.031
-17.073,159.45,-59.329,0.711,5.067,0
-30.549,165.85,-38.171,0.589,5.004,0.025
-47.683,168.78,-16.646,0.461,4.904,0.066
-64.207,175.49,7.5,0.318,4.819,0.114
-89.207,179.51,30.427,0.176,4.739,0.159
-108.66,183.72,52.439,0.044,4.666,0.2
-118.35,191.16,74.939,-0.315,4.589,0.19
-123.6,196.34,100.12,-0.543,4.486,0.2
-131.22,195.85,128.05,-0.653,4.347,0.216
-125,196.04,160,-0.841,4.241,0.21
-119.33,195.67,194.51,-1.027,4.146,0.205
-110.43,192.44,228.11,-1.24,4.038,0.236
-96.646,190.49,261.22,-1.426,3.954,0.32
-85.732,187.07,293.05,-1.58,3.887,0.398
-74.878,181.83,322.5,-1.696,3.792,0.462
-65.183,176.59,350.55,-1.809,3.66,0.516
-58.354,171.52,377.32,-1.926,3.529,0.538
-54.451,168.6,403.17,-2.039,3.36,0.537
-54.878,167.99,428.23,-2.12,3.159,0.531
-59.146,169.88,452.32,-2.161,3.029,0.528
-66.951,177.01,475.49,-2.281,2.93,0.527
-79.024,183.66,496.71,-2.563,2.847,0.496
-96.098,179.09,513.48,-2.47,2.602,0.603
-114.33,175.98,528.05,-2.919,2.398,0.559
-135.85,176.22,541.83,-3.172,2.312,0.529
-157.5,173.11,553.66,-3.269,2.211,0.481
-176.89,167.26,563.84,-3.38,1.671,0.334
-196.4,158.54,574.02,-3.481,1.469,0.344
-214.15,149.39,582.74,-3.564,1.497,0.167
-229.51,137.99,588.78,-3.449,0.922,0.059
-242.44,126.83,593.72,-3.235,0.61,0.069
-252.68,116.34,597.74,-3.267,0.389,-0.156
-260.73,105.85,600.12,-3.275,0.154,-0.271
-268.66,96.402,601.71,-3.338,-0.657,-0.363
-279.21,89.268,602.56,-3.197,-0.389,-0.209
-289.94,89.451,602.26,-3.353,0.11,-0.597
-303.9,85.915,599.45,-3.352,-0.854,-0.731
-315.79,83.232,595,-3.134,-0.976,-0.803
-333.72,94.024,586.4,-3.101,-1.043,-0.946
-362.07,88.659,572.87,-3.151,-1.513,-0.923
-392.93,81.22,557.32,-3.066,-1.796,-0.719
-407.32,73.963,542.68,-2.996,-1.898,-0.512
-429.45,67.744,524.51,-2.955,-1.987,-0.348
-465.31,59.939,496.28,-2.924,-1.947,-0.226
-480.12,36.037,469.88,-2.979,-1.839,-0.199
-489.51,15.549,441.28,-3.12,-1.707,-0.27
-493.54,-0.549,410.67,-3.028,-1.586,-0.271
-479.21,-25.915,381.95,-2.978,-1.535,-0.254
-450.06,-42.073,354.02,-3.004,-1.48,-0.218
-422.99,-57.134,328.48,-2.943,-1.457,-0.101
-398.96,-50.366,289.27,-2.844,-1.446,0.01
-331.83,-69.756,265.92,-2.771,-1.453,0.093
-293.29,-69.939,233.48,-2.691,-1.477,0.174
-235.55,-61.341,204.76,-2.639,-1.512,0.235
-164.94,-54.634,182.74,-2.589,-1.515,0.293
-95.732,-48.963,162.26,-2.585,-1.493,0.316
-31.951,-36.951,145.06,-2.57,-1.472,0.348
27.012,-24.512,130.85,-2.432,-1.4,0.436
75.671,-7.927,117.01,-2.333,-1.366,0.502
112.68,10.427,103.23,-2.294,-1.329,0.576
136.4,18.659,88.232,-2.252,-1.258,0.675
147.99,15.915,72.988,-2.211,-1.128,0.789
149.51,19.512,55.671,-2.056,-0.996,0.962
142.26,22.5,37.683,-2.035,-0.764,1.072
130.43,20.976,21.037,-1.81,-0.694,1.258
116.22,21.89,4.634,-1.89,-0.432,1.301
102.19,23.841,-12.683,-1.858,-0.268,1.384
90,26.159,-30.183,-1.781,-0.075,1.456
81.463,28.354,-48.049,-1.726,0.02,1.486
78.293,27.622,-65.488,-1.689,0.244,1.515
79.329,26.22,-82.439,-1.632,0.331,1.534
85.793,19.939,-97.988,-1.535,0.429,1.56
97.5,13.415,-112.74,-1.518,0.497,1.518
113.17,16.159,-128.05,-1.424,0.77,1.53
133.05,20.061,-142.87,-1.403,0.904,1.503
157.01,21.28,-155.43,-1.268,0.948,1.461
182.62,17.195,-166.77,-1.209,1.125,1.441
206.71,12.073,-178.11,-1.18,1.3,1.397
224.69,8.049,-191.89,-1.077,1.502,1.373
245.55,4.39,-203.78,-1.012,1.681,1.322
262.99,9.695,-217.56,-0.923,1.727,1.248
278.35,2.805,-229.33,-0.86,1.851,1.157
289.57,-4.024,-242.01,-0.801,2.098,1.13
300.67,-11.098,-253.78,-0.717,2.102,1.016
307.68,-19.329,-262.07,-0.635,2.015,0.913
315.31,-27.561,-270.43,-0.526,1.989,0.841
320.06,-36.159,-275.43,-0.397,2.084,0.772
325.67,-42.988,-279.45,-0.31,2.232,0.742
326.04,-53.293,-281.22,-0.201,2.272,0.686
324.57,-62.622,-283.23,-0.054,2.208,0.627
323.9,-74.451,-283.05,0.012,2.147,0.521
324.33,-83.537,-281.34,0.059,2.147,0.437
323.17,-91.646,-282.38,0.148,2.117,0.345
319.27,-105.43,-280.79,0.252,2.098,0.261
314.94,-117.32,-279.82,0.336,2.149,0.204
310.61,-127.81,-279.76,0.419,2.121,0.104
303.6,-136.71,-277.93,0.487,2.17,0.016
293.72,-141.77,-275,0.593,2.328,0.001
286.77,-144.45,-272.26,0.698,2.268,-0.053
279.63,-150.18,-268.05,0.74,2.185,-0.141
273.48,-159.21,-261.65,0.759,2.154,-0.204
267.19,-167.26,-252.74,0.804,2.098,-0.244
256.83,-172.56,-244.94,0.833,2.033,-0.274
248.84,-173.66,-239.45,0.872,1.959,-0.292
239.82,-172.26,-232.93,0.949,1.867,-0.288
233.41,-166.77,-225.91,1.025,1.808,-0.28
