gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
-6.463,-0.671,-20.976,-0.925,-0.264,0.048
-6.463,-2.622,-20.122,-0.915,-0.259,0.049
-6.037,-4.634,-19.756,-0.911,-0.257,0.046
-5.549,-6.646,-19.695,-0.905,-0.26,0.051
-5.183,-9.085,-19.939,-0.896,-0.255,0.047
-4.695,-11.22,-20.671,-0.888,-0.252,0.035
-4.512,-13.232,-21.22,-0.884,-0.253,0.04
-4.695,-15.305,-22.134,-0.874,-0.255,0.051
-5.183,-17.561,-23.232,-0.874,-0.268,0.063
-5.671,-20.061,-24.634,-0.862,-0.264,0.082
-6.22,-22.805,-26.28,-0.852,-0.254,0.109
-6.402,-25.488,-28.354,-0.846,-0.25,0.131
-6.341,-27.683,-30.793,-0.836,-0.238,0.15
-5.061,-30.061,-33.476,-0.821,-0.224,0.164
-1.402,-32.195,-37.195,-0.819,-0.213,0.168
4.39,-33.537,-41.951,-0.817,-0.191,0.181
11.159,-34.268,-47.561,-0.819,-0.175,0.208
18.841,-34.573,-54.39,-0.811,-0.157,0.239
27.683,-34.878,-62.073,-0.786,-0.153,0.276
37.256,-35.793,-70.671,-0.78,-0.159,0.303
46.159,-36.22,-80.061,-0.76,-0.139,0.341
55,-36.524,-90.366,-0.735,-0.104,0.402
63.537,-37.134,-102.01,-0.71,-0.08,0.467
71.159,-37.622,-114.45,-0.689,-0.05,0.535
77.5,-37.988,-127.68,-0.684,-0.023,0.583
81.524,-38.11,-141.4,-0.694,-0.001,0.633
82.927,-38.72,-155.43,-0.702,0.017,0.675
81.341,-40.122,-169.57,-0.711,0.041,0.699
76.341,-41.402,-183.6,-0.722,0.07,0.707
68.78,-42.683,-197.38,-0.726,0.102,0.727
57.317,-44.329,-210.85,-0.738,0.134,0.749
43.11,-45.854,-223.66,-0.768,0.175,0.766
26.707,-47.561,-236.1,-0.804,0.209,0.772
8.78,-49.817,-247.93,-0.839,0.237,0.778
-10.061,-52.134,-259.21,-0.88,0.249,0.787
-28.354,-53.963,-269.45,-0.927,0.251,0.789
-45.793,-55.61,-278.35,-0.985,0.229,0.78
-62.317,-57.561,-286.16,-1.046,0.188,0.756
-75.488,-59.329,-292.87,-1.098,0.146,0.72
-84.573,-61.037,-298.72,-1.16,0.12,0.705
-89.451,-62.134,-303.48,-1.213,0.072,0.7
-89.817,-63.354,-307.07,-1.259,0.011,0.688
-83.476,-64.451,-310.92,-1.316,-0.055,0.652
-70.488,-65.427,-314.51,-1.373,-0.13,0.605
-54.207,-66.463,-317.56,-1.447,-0.22,0.519
-32.134,-67.256,-319.33,-1.561,-0.336,0.396
-7.439,-70.671,-318.78,-1.689,-0.461,0.231
20.854,-78.11,-316.28,-1.804,-0.616,0.084
47.134,-90.61,-311.77,-1.908,-0.78,-0.047
70.183,-106.95,-303.35,-2.019,-0.977,-0.098
90.183,-125.37,-289.76,-2.18,-1.261,-0.188
105,-146.4,-270.43,-2.357,-1.59,-0.347
114.39,-168.41,-243.35,-2.54,-1.912,-0.54
120.37,-190.49,-207.99,-2.692,-2.199,-0.709
124.45,-214.02,-166.52,-2.834,-2.461,-0.887
121.28,-240.79,-120.49,-2.972,-2.632,-1.091
115.37,-270.79,-71.28,-3.075,-2.79,-1.278
111.28,-302.62,-19.024,-3.118,-3.042,-1.416
110,-335.61,35.366,-3.115,-3.304,-1.571
111.52,-370,90.976,-3.085,-3.613,-1.745
116.04,-405.24,147.13,-3.028,-3.875,-1.858
123.6,-439.82,203.84,-3.025,-4.078,-1.973
134.51,-472.74,260.85,-3.027,-4.244,-2.094
148.23,-502.87,316.52,-2.977,-4.403,-2.21
163.6,-529.21,369.45,-2.873,-4.459,-2.333
180.67,-551.46,418.9,-2.757,-4.426,-2.436
196.95,-570.3,464.02,-2.604,-4.355,-2.517
214.33,-585.98,505.12,-2.423,-4.25,-2.583
231.77,-598.41,542.56,-2.188,-4.122,-2.598
251.04,-608.17,576.59,-1.885,-4.001,-2.563
271.46,-615.3,607.56,-1.542,-3.886,-2.515
292.99,-621.1,634.76,-1.185,-3.751,-2.48
315.24,-624.76,657.93,-0.832,-3.626,-2.456
338.35,-625.18,676.83,-0.473,-3.482,-2.407
362.56,-624.09,692.26,-0.145,-3.395,-2.331
388.11,-618.9,702.26,0.161,-3.328,-2.244
415.12,-610.18,707.56,0.447,-3.294,-2.153
443.54,-599.15,708.17,0.706,-3.245,-2.051
472.38,-586.59,702.44,0.998,-3.199,-1.954
500.43,-571.95,688.66,1.241,-3.156,-1.879
527.44,-556.71,666.95,1.421,-3.139,-1.857
551.77,-542.99,635.79,1.576,-3.12,-1.867
568.05,-533.72,592.38,1.688,-3.124,-1.889
573.84,-526.34,532.32,1.751,-3.104,-1.885
