gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
-9.024,4.085,3.72,1.105,0.41,0.121
-9.329,4.634,3.841,1.15,0.471,0.1
-9.756,5.061,4.024,1.204,0.523,0.081
-10.305,5.488,4.268,1.222,0.581,0.058
-11.098,6.22,4.634,1.295,0.642,0.024
-11.768,7.012,5,1.404,0.669,0.042
-12.134,7.927,5.122,1.429,0.758,0.017
-12.439,8.902,5,1.455,0.78,0.029
-12.561,9.939,5.061,1.55,0.831,0.006
-12.378,11.341,5.305,1.613,0.879,-0.004
-11.89,13.232,5.61,1.637,0.907,-0.01
-11.098,15.427,6.22,1.686,0.937,-0.014
-10.305,18.049,6.646,1.736,0.966,-0.009
-9.512,20.976,7.073,1.771,0.99,-0.002
-8.841,24.268,7.378,1.796,1.014,0.003
-7.988,27.927,7.561,1.83,1.035,-0.002
-7.012,31.829,7.744,1.862,1.039,0.021
-5.671,35.671,7.622,1.907,1.038,0.06
-5.061,40.732,7.5,1.919,1.027,0.113
-3.354,44.085,7.683,1.979,1.032,0.153
-0.976,47.134,6.829,2.016,1.016,0.193
-0.549,52.195,6.28,2.021,1.037,0.214
2.012,56.524,6.22,2.02,1.002,0.22
3.78,61.037,5.854,2.052,1.017,0.213
5.915,65.427,5.122,2.053,0.976,0.223
7.805,69.451,4.451,2.092,1.018,0.215
10,73.11,3.049,2.141,1.013,0.196
12.073,76.524,0.671,2.127,1.054,0.094
14.573,80.854,-0.549,2.091,1.063,0.053
17.256,84.695,-2.134,2.121,1.041,-0.005
19.878,87.805,-4.451,2.158,1.056,-0.01
23.171,90.61,-6.89,2.197,0.967,-0.003
27.012,93.415,-9.573,2.205,0.945,-0.006
31.585,97.5,-10.671,2.209,0.962,0.026
39.268,99.573,-11.89,2.199,0.946,0.04
45.793,102.38,-13.537,2.068,1.215,-0.092
52.866,104.94,-13.72,2.167,0.607,0.144
62.866,107.56,-11.28,2.072,0.636,0.127
72.927,109.69,-8.659,1.977,0.596,0.147
86.037,111.34,-5.366,1.896,0.485,0.167
96.585,114.63,-2.5,1.751,0.317,0.208
107.62,117.62,1.28,1.594,0.248,0.223
