gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
-6.951,17.134,-6.28,1.574,0.408,0.479
-4.085,17.5,-5.305,1.684,0.479,0.491
-0.305,19.207,-5.488,1.778,0.569,0.501
3.598,20.305,-5,1.958,0.61,0.497
7.805,20.183,-4.756,2.066,0.712,0.457
12.622,21.098,-4.695,2.129,0.768,0.404
15.549,21.524,-4.756,2.243,0.859,0.348
19.695,21.159,-3.841,2.438,0.853,0.318
24.817,21.768,-3.598,2.59,0.845,0.27
29.329,23.841,-3.902,2.672,0.882,0.202
36.037,27.012,-4.756,2.779,0.847,0.147
41.951,29.756,-5.915,2.78,0.851,0.108
49.268,32.866,-7.134,2.738,0.897,0.112
55.671,36.585,-7.744,2.736,0.895,0.129
60.854,39.817,-8.354,2.783,0.826,0.135
67.5,42.256,-9.939,2.797,0.775,0.097
75.671,44.939,-11.463,2.707,0.749,0.045
84.207,47.561,-14.146,2.631,0.695,0.017
93.049,53.11,-16.28,2.563,0.647,-0.003
101.77,56.646,-17.073,2.51,0.607,0.008
110.37,57.439,-16.098,2.454,0.547,0.047
118.78,58.415,-16.28,2.392,0.469,0.103
128.54,64.512,-17.683,2.295,0.4,0.157
139.27,71.707,-18.841,2.176,0.324,0.18
151.1,78.476,-19.024,2.057,0.256,0.19
163.35,86.037,-18.78,1.917,0.203,0.198
174.94,89.878,-18.171,1.787,0.16,0.192
185.79,91.159,-17.317,1.725,0.102,0.218
194.39,91.829,-16.402,1.53,0.095,0.205
202.99,95.915,-14.451,1.281,0.066,0.212
210.31,100.06,-13.415,1.035,0.018,0.277
218.17,102.68,-10.061,0.802,-0.055,0.365
224.02,105.06,-5,0.583,-0.091,0.384
228.23,107.81,-0.183,0.319,-0.089,0.378
232.56,111.89,5.061,0.083,-0.051,0.385
237.01,117.07,10.549,-0.253,0.019,0.374
241.95,124.15,16.341,-0.549,0.069,0.352
247.07,131.46,25.183,-0.835,0.154,0.291
251.22,139.09,35.366,-1.144,0.216,0.228
255.12,147.93,45.549,-1.434,0.164,0.245
257.07,157.68,56.951,-1.69,0.059,0.316
256.77,170.31,70.061,-1.904,-0.089,0.379
254.82,187.32,83.049,-2.132,-0.117,0.433
249.94,202.99,96.22,-2.353,-0.231,0.472
244.09,216.59,110.49,-2.576,-0.31,0.451
236.89,228.9,126.4,-2.723,-0.348,0.474
227.74,244.15,143.66,-2.903,-0.333,0.539
214.69,260.12,159.33,-3.136,-0.287,0.618
197.07,278.29,175.24,-3.356,-0.132,0.594
178.35,298.11,188.48,-3.424,-0.161,0.505
158.66,315.67,201.46,-3.43,-0.288,0.343
135.91,330.06,212.56,-3.374,-0.146,0.299
110.92,341.22,220.12,-3.279,-0.051,0.373
85.793,347.68,225.67,-3.127,0.051,0.506
64.451,351.4,229.94,-2.856,-0.022,0.727
52.5,353.29,240.85,-2.58,-0.177,1.024
48.415,355.37,251.77,-2.389,-0.312,1.411
49.573,355.92,260,-2.082,-0.375,1.609
57.927,355.18,269.76,-1.667,-0.112,1.254
70.305,351.52,277.07,-1.151,0.565,0.367
89.878,350.24,284.63,-0.383,0.896,-0.075
113.72,347.07,292.32,0.286,0.577,0.062
135.67,336.4,295.67,0.6,0.308,0.364
143.05,315.55,296.16,0.734,0.096,0.708
152.01,294.69,291.28,0.546,0.121,1.005
159.82,270.67,286.65,0.037,-0.22,1.159
161.83,247.07,275.98,-0.345,-0.701,1.238
155.55,221.28,259.63,-0.521,-0.712,1.208
145.73,190.91,239.51,-0.501,-0.382,1.06
134.63,158.48,218.41,-0.376,0.013,0.909
121.34,124.21,191.34,-0.266,0.169,0.798
103.9,74.268,154.76,-0.229,0.108,0.753
64.512,14.939,116.58,-0.265,0.132,0.764
3.72,-33.476,83.902,-0.284,0.317,0.821
-57.378,-65.549,49.329,-0.289,0.47,0.919
-117.26,-72.622,15.61,-0.339,0.579,0.99
-170.06,-68.72,-17.012,-0.425,0.653,1.014
-196.83,-57.073,-57.744,-0.483,0.713,1.055
-200.24,-28.963,-82.561,-0.508,0.773,1.121
-190.49,-2.744,-104.63,-0.523,0.793,1.182
-154.45,5.854,-115.43,-0.55,0.751,1.248
-102.74,0.915,-110.79,-0.602,0.673,1.303
-50.793,-6.89,-105.67,-0.682,0.613,1.318
-11.646,-11.768,-95.976,-0.759,0.517,1.307
17.134,-10.122,-87.012,-0.839,0.402,1.321
43.963,-5.183,-78.72,-0.934,0.284,1.299
73.537,-1.28,-69.268,-1.018,0.145,1.231
98.476,-0.671,-59.939,-1.109,0.053,1.2
112.56,-0.305,-53.841,-1.22,0.042,1.19
116.1,1.951,-53.171,-1.348,0,1.189
110.49,3.841,-56.22,-1.504,-0.092,1.21
97.134,2.134,-61.89,-1.686,-0.141,1.19
76.159,-2.256,-69.695,-1.846,-0.154,1.161
49.146,-7.805,-79.695,-1.98,-0.182,1.151
18.537,-14.39,-91.89,-2.085,-0.245,1.126
-12.256,-22.927,-103.66,-2.151,-0.291,1.085
-41.098,-32.927,-115.31,-2.146,-0.29,1.051
-66.28,-45.488,-127.19,-2.096,-0.235,1.045
-85.427,-60.061,-137.87,-2.011,-0.238,1.01
-99.268,-75.122,-148.54,-1.879,-0.307,0.957
-107.74,-91.402,-158.96,-1.744,-0.235,0.897
-112.56,-108.35,-169.63,-1.597,-0.2,0.822
-115.73,-125,-181.52,-1.416,-0.175,0.76
-117.81,-140.79,-195.37,-1.254,-0.061,0.731
-118.23,-155.31,-211.71,-1.146,-0.256,0.72
-117.5,-169.39,-228.29,-1.032,-0.201,0.667
-117.74,-183.96,-243.66,-0.89,-0.044,0.598
-119.27,-198.17,-257.99,-0.728,-0.132,0.569
-121.71,-210.49,-271.34,-0.601,-0.124,0.553
-125.12,-222.44,-281.89,-0.481,-0.088,0.536
-130.18,-233.9,-289.63,-0.367,-0.077,0.514
-138.96,-242.44,-295.06,-0.266,-0.037,0.49
-152.74,-247.93,-296.46,-0.159,0.017,0.473
-161.59,-254.94,-299.27,-0.062,0.028,0.447
-168.66,-261.04,-302.01,0.06,0.028,0.413
-181.28,-265.49,-301.65,0.183,0.024,0.385
-193.35,-269.45,-299.94,0.288,0.074,0.354
-208.54,-271.34,-294.94,0.432,0.119,0.32
-216.46,-271.04,-290.85,0.581,0.179,0.269
-215.91,-270.49,-284.02,0.714,0.183,0.213
-222.07,-272.13,-275.61,0.86,0.201,0.146
-232.07,-274.02,-268.78,0.974,0.309,0.076
-237.44,-272.56,-259.63,1.082,0.381,0.076
-241.46,-271.28,-249.39,1.166,0.38,0.155
-245.37,-269.88,-238.23,1.216,0.371,0.243
-248.9,-267.62,-225.67,1.231,0.417,0.299
-251.77,-264.57,-212.07,1.268,0.466,0.329
-253.78,-260.98,-199.39,1.355,0.442,0.318
-256.22,-257.87,-187.19,1.443,0.45,0.285
-256.71,-253.6,-173.78,1.495,0.537,0.248
-257.32,-248.35,-158.54,1.563,0.611,0.261
-257.81,-243.29,-143.35,1.668,0.605,0.28
-257.93,-236.52,-128.11,1.782,0.613,0.258
-255.49,-228.17,-113.29,1.896,0.634,0.26
-251.4,-218.23,-98.415,1.987,0.618,0.281
-248.11,-207.32,-85.061,2.052,0.624,0.281
-244.21,-196.83,-74.573,2.096,0.653,0.292
-235.79,-185.06,-65.305,2.147,0.67,0.38
