gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
-5.732,-0.427,19.878,1.118,0.117,0.24
-5.488,-0.549,20.427,1.161,0.154,0.244
-5.488,-0.366,20.732,1.209,0.193,0.254
-5.854,-0.488,21.037,1.262,0.228,0.261
-6.28,-0.427,21.402,1.316,0.265,0.271
-6.524,0.061,21.768,1.392,0.315,0.277
-6.585,0.671,22.073,1.453,0.365,0.282
-6.402,1.341,22.805,1.503,0.415,0.296
-6.402,2.195,23.537,1.559,0.463,0.298
-5.976,3.293,24.329,1.629,0.515,0.299
-5.244,4.451,25.305,1.703,0.557,0.314
-4.512,5.854,26.341,1.761,0.597,0.345
-3.537,7.378,27.073,1.81,0.643,0.383
-2.317,9.329,27.805,1.859,0.684,0.419
-1.524,11.768,28.415,1.906,0.722,0.444
-0.366,14.634,28.598,1.965,0.768,0.467
0.915,17.866,28.598,2.017,0.803,0.49
2.195,21.951,28.476,2.071,0.841,0.52
4.329,26.159,28.293,2.121,0.878,0.538
6.341,31.22,28.049,2.149,0.939,0.521
9.207,36.098,27.439,2.136,1.021,0.471
13.049,41.22,26.646,2.126,1.082,0.433
17.988,47.195,25.793,2.126,1.117,0.397
24.024,53.171,24.756,2.126,1.115,0.393
31.22,59.451,23.598,2.162,1.093,0.406
38.963,65.793,22.5,2.206,1.044,0.437
46.951,72.317,21.402,2.234,0.992,0.468
54.939,79.024,20.488,2.246,0.944,0.504
62.439,85.549,20.122,2.255,0.907,0.507
69.573,91.585,19.939,2.255,0.866,0.501
75.671,97.195,20.122,2.239,0.837,0.46
80.915,102.44,20.915,2.208,0.801,0.409
85.488,107.13,22.134,2.161,0.786,0.347
88.476,111.89,23.293,2.126,0.762,0.306
90.915,116.22,24.146,2.117,0.714,0.25
92.5,119.08,23.841,2.083,0.686,0.192
93.293,121.34,23.293,2.022,0.642,0.112
95.366,123.11,23.293,1.969,0.583,0.038
99.024,123.9,24.268,1.886,0.494,0.035
104.15,124.82,27.012,1.87,0.397,0.014
111.4,126.04,32.134,1.828,0.258,0.002
120.18,127.87,38.902,1.746,0.102,0.021
129.51,130.24,47.195,1.697,-0.06,0.029
138.35,132.44,56.463,1.633,-0.208,0.055
145.91,134.45,66.037,1.528,-0.326,0.035
150.91,136.89,75.183,1.423,-0.44,0.022
155.55,139.69,84.024,1.272,-0.537,-0.016
157.19,141.65,92.378,1.115,-0.631,-0.055
156.71,144.15,99.939,0.942,-0.705,-0.128
155.67,148.6,106.52,0.727,-0.707,-0.276
154.15,151.16,111.95,0.494,-0.659,-0.443
153.35,154.27,116.22,0.163,-0.563,-0.637
156.1,157.62,120.49,-0.25,-0.402,-0.838
160.79,160.79,124.51,-0.75,-0.296,-0.944
170.91,166.46,128.17,-1.24,-0.273,-0.944
188.48,172.32,132.19,-1.698,-0.243,-0.872
213.84,178.72,137.19,-2.299,-0.254,-0.758
247.56,189.39,142.01,-3.009,-0.293,-0.59
288.35,201.65,147.5,-3.862,-0.462,-0.28
335.67,215.98,152.74,-4.672,-0.65,0.124
389.76,232.26,156.52,-5.429,-0.827,0.631
447.62,251.83,159.57,-6.096,-1.047,1.19
509.02,276.28,162.93,-6.48,-1.234,1.755
567.93,304.88,164.51,-6.351,-0.908,2.389
621.34,336.58,165,-5.75,0.272,1.993
667.56,368.72,162.19,-4.484,1.597,0.517
705.67,406.4,156.34,-3.107,2.562,-1.173
735.98,437.87,146.04,-2.405,2.539,-2.421
758.05,468.23,135.43,-1.671,2.274,-2.32
769.88,505.12,127.44,-0.948,3.447,-1.129
777.13,548.05,118.42,-0.578,3.443,-0.121
786.28,587.13,106.34,-0.39,2.287,0.4
803.35,619.63,94.39,0.282,0.92,0.278
836.52,646.52,84.024,1.019,-0.218,0.035
892.44,665.67,69.268,0.879,-0.653,-0.094
976.22,666.52,48.415,0.455,-0.505,-0.059
1080.3,633.29,32.439,0.091,-0.313,-0.199
1169.3,558.11,24.634,-0.278,-0.363,-0.21
1176.2,460.55,40.122,-0.545,-0.373,-0.127
1084.1,342.87,87.195,-0.89,-0.216,-0.013
930.61,231.95,182.19,-1.299,0.07,0.03
698.05,123.11,269.21,-1.593,0.363,-0.002
431.1,33.293,323.35,-1.664,0.572,-0.035
177.38,-8.72,330.37,-1.526,0.697,0.144
-107.01,-36.524,267.5,-1.283,0.973,0.378
-357.87,-75.183,177.19,-1.07,1.112,0.735
-502.19,-110.98,93.537,-0.933,1.197,1.006
-576.83,-114.88,11.951,-0.858,1.311,1.128
-607.8,-86.037,-63.415,-0.891,1.439,1.154
-596.83,-54.634,-119.45,-0.972,1.509,1.105
-556.34,-13.293,-157.38,-1.094,1.495,0.974
-506.58,4.634,-180.73,-1.218,1.368,0.836
-431.65,14.573,-183.84,-1.287,1.174,0.739
-350.67,8.902,-174.76,-1.329,0.996,0.731
-276.46,-3.11,-155.49,-1.364,0.771,0.802
-209.27,-17.927,-132.07,-1.347,0.509,0.872
-149.15,-37.683,-112.68,-1.324,0.268,0.93
-98.354,-59.756,-97.5,-1.302,0.003,0.984
-48.293,-75.915,-85.671,-1.295,-0.179,1.035
-46.707,-102.32,-73.11,-1.279,-0.345,1.094
-51.159,-118.96,-70.244,-1.255,-0.465,1.152
-76.646,-131.22,-72.927,-1.232,-0.57,1.205
-121.28,-142.68,-78.354,-1.189,-0.641,1.266
-182.99,-156.22,-88.049,-1.141,-0.687,1.3
-254.69,-170.98,-101.1,-1.051,-0.696,1.29
-333.11,-184.69,-114.63,-0.912,-0.67,1.29
-409.33,-198.29,-126.71,-0.772,-0.642,1.293
-477.38,-210.24,-137.44,-0.648,-0.598,1.285
-531.28,-221.89,-146.28,-0.5,-0.563,1.163
-567.07,-232.68,-152.44,-0.401,-0.505,1.151
-587.38,-243.9,-155.37,-0.252,-0.484,1.092
-591.46,-251.83,-154.63,-0.104,-0.445,1.032
-583.84,-259.51,-153.23,0.026,-0.39,0.947
-567.56,-267.19,-150.31,0.158,-0.34,0.859
-543.72,-274.08,-146.16,0.281,-0.28,0.714
-514.39,-281.34,-141.89,0.366,-0.28,0.585
-482.62,-289.94,-137.56,0.464,-0.327,0.472
-450.73,-297.32,-133.48,0.629,-0.351,0.435
-420.55,-303.72,-129.51,0.712,-0.305,0.367
-393.84,-310.55,-126.34,0.779,-0.229,0.321
-369.63,-316.4,-125.24,0.853,-0.188,0.343
-348.66,-320.92,-124.39,0.931,-0.155,0.333
-331.95,-324.69,-124.02,1.02,-0.154,0.309
-318.78,-319.88,-125.73,1.065,-0.13,0.243
-317.38,-327.13,-127.01,1.171,-0.111,0.269
-319.45,-331.77,-127.5,1.224,-0.067,0.221
-322.26,-330.06,-128.96,1.248,-0.002,0.189
-328.23,-328.96,-130.91,1.245,0.079,0.164
-334.82,-325.98,-133.17,1.25,0.201,0.115
-342.5,-320.98,-136.46,1.297,0.273,0.114
-351.34,-316.95,-140.12,1.305,0.321,0.069
-355.61,-311.16,-142.87,1.328,0.358,0.058
-355,-300.55,-144.33,1.383,0.433,0.042
-352.13,-291.95,-145.24,1.437,0.517,0.093
-346.65,-282.99,-148.05,1.434,0.57,0.154
-335.43,-273.35,-151.22,1.444,0.639,0.166
-320.98,-265.06,-153.35,1.48,0.692,0.196
-303.66,-255.79,-154.02,1.477,0.765,0.21
-283.9,-249.51,-153.41,1.483,0.826,0.191
-261.46,-235.98,-152.26,1.479,0.849,0.212
-238.96,-222.07,-150.12,1.494,0.867,0.24
-216.89,-209.27,-147.19,1.476,0.941,0.21
-197.5,-199.02,-143.6,1.463,0.992,0.211
-179.94,-191.22,-140.06,1.476,1.036,0.211
-161.71,-179.39,-137.81,1.469,1.083,0.189
-145.18,-169.69,-135.12,1.451,1.087,0.2
-128.9,-161.89,-131.4,1.461,1.09,0.197
-114.08,-155.12,-127.87,1.465,1.077,0.23
-95.671,-146.46,-125.24,1.444,1.072,0.251
-78.171,-138.9,-121.83,1.419,1.076,0.277
-60.732,-131.59,-117.93,1.422,1.057,0.295
-41.463,-122.68,-113.78,1.423,1.022,0.311
-24.268,-114.94,-109.15,1.427,0.998,0.296
-6.28,-108.42,-104.08,1.401,0.969,0.282
10.793,-101.83,-98.049,1.375,0.935,0.27
27.195,-93.415,-90.793,1.361,0.892,0.228
39.329,-87.256,-83.049,1.351,0.85,0.195
48.232,-82.195,-75.549,1.317,0.783,0.142
55.122,-76.341,-67.622,1.292,0.724,0.159
59.146,-70.976,-59.817,1.281,0.667,0.178
61.22,-66.524,-51.89,1.275,0.603,0.203
60.366,-61.524,-43.841,1.258,0.519,0.223
59.146,-56.768,-35.366,1.224,0.435,0.234
55.244,-52.256,-27.256,1.212,0.357,0.225
49.573,-47.012,-19.878,1.195,0.289,0.21
42.683,-41.037,-12.866,1.176,0.235,0.207
34.512,-35.488,-6.22,1.155,0.186,0.22
25.549,-30.183,-0.366,1.145,0.151,0.224
14.512,-25.732,4.695,1.129,0.12,0.222
5.793,-21.22,9.207,1.103,0.102,0.228
-4.451,-17.378,12.683,1.088,0.08,0.223
-12.805,-14.756,14.695,1.076,0.065,0.214
-21.707,-12.134,16.463,1.065,0.056,0.214
