gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
6.098,16.28,48.293,1.251,-0.073,0.134
6.037,15.915,45.915,1.266,-0.048,0.156
5,15.305,43.78,1.287,-0.025,0.186
3.293,14.878,41.707,1.323,0.012,0.216
1.22,14.939,39.634,1.35,0.057,0.251
-1.22,14.878,37.5,1.375,0.1,0.283
-3.476,15.366,35.305,1.407,0.148,0.294
-5.549,16.341,33.232,1.452,0.183,0.294
-7.256,17.561,31.22,1.513,0.222,0.317
-8.171,19.207,28.902,1.564,0.252,0.355
-8.476,21.524,26.829,1.61,0.276,0.399
-8.049,24.146,24.939,1.66,0.295,0.457
-6.768,27.317,23.232,1.704,0.32,0.494
-5.854,30.915,21.159,1.749,0.34,0.518
-4.573,34.573,19.085,1.783,0.365,0.525
-3.415,39.085,17.317,1.807,0.379,0.534
-2.927,43.841,15.488,1.846,0.39,0.536
-2.561,49.024,13.72,1.878,0.398,0.549
-2.5,54.695,12.317,1.9,0.399,0.553
-3.11,60.122,11.037,1.925,0.392,0.549
-3.78,65.122,10.122,1.928,0.387,0.561
-5.244,69.878,9.268,1.925,0.396,0.585
-6.28,74.756,8.963,1.923,0.391,0.601
-6.646,78.902,8.963,1.941,0.365,0.619
-6.707,83.171,9.512,1.969,0.336,0.621
-6.098,87.5,10.366,1.983,0.322,0.604
-4.573,91.524,11.768,1.977,0.321,0.597
-1.22,95.122,13.476,1.96,0.313,0.594
3.11,98.476,15.366,1.947,0.301,0.575
9.146,101.46,17.439,1.929,0.278,0.549
15.976,103.78,19.756,1.909,0.23,0.527
22.988,105.92,21.951,1.89,0.178,0.511
29.512,107.07,24.573,1.872,0.137,0.5
35.183,107.56,27.073,1.852,0.087,0.481
38.72,106.77,29.512,1.8,0.038,0.463
39.939,104.76,32.073,1.747,-0.019,0.424
38.78,102.26,34.329,1.704,-0.059,0.376
36.037,98.78,36.89,1.655,-0.057,0.321
31.646,94.573,39.695,1.616,-0.073,0.271
25.854,90.061,42.744,1.582,-0.091,0.218
19.512,85.61,46.098,1.525,-0.096,0.177
13.537,81.22,49.512,1.438,-0.081,0.056
8.476,76.707,53.354,1.351,-0.078,-0.103
6.037,71.951,57.317,1.282,-0.096,-0.208
6.28,67.195,61.707,1.209,-0.111,-0.289
10.122,63.72,67.5,1.097,-0.152,-0.357
17.683,60.854,74.268,1.005,-0.277,-0.373
27.988,58.293,81.28,0.921,-0.397,-0.396
40.732,56.037,88.354,0.861,-0.547,-0.304
56.524,53.963,96.098,0.753,-0.6,-0.333
74.817,52.439,104.57,0.612,-0.652,-0.435
92.5,52.439,112.81,0.458,-0.75,-0.539
110.37,54.085,120.98,0.247,-0.774,-0.809
130.37,57.561,129.45,-0.085,-0.741,-1.035
150.43,63.415,137.74,-0.512,-0.655,-1.219
171.71,71.89,145.67,-1.017,-0.6,-1.342
197.13,81.159,152.38,-1.653,-0.509,-1.329
231.34,92.256,158.23,-2.44,-0.466,-1.131
267.68,105.85,163.96,-3.472,-0.394,-0.816
315.55,124.63,169.02,-4.685,-0.216,-0.407
377.87,146.4,172.62,-5.729,0.063,0.257
451.58,170.49,175.79,-6.306,0.28,1.057
533.6,199.82,180.79,-6.404,0.602,1.891
625.12,236.4,185.67,-6.135,0.625,2.26
726.16,277.93,190.06,-5.237,0.82,1.817
829.88,324.08,195.24,-4.269,1.59,0.718
935.49,376.22,198.66,-3.409,2.635,-0.668
1033.7,432.19,196.16,-2.353,2.549,-1.949
1121.4,492.62,188.48,-2.227,2.867,-2.345
1196.1,556.1,175.24,-2.076,3.407,-1.919
1252.1,621.71,156.22,-1.086,2.819,-1.276
1286.4,684.39,133.78,-0.386,1.568,-0.361
1298.5,739.02,109.76,0.033,0.757,0.471
1292.1,769.57,83.232,0.822,0.174,0.427
1276.6,762.99,53.78,0.577,-0.519,0.43
1254.5,730,25.549,-0.078,-0.6,0.402
1219.6,676.16,6.829,-0.084,-0.562,0.11
1157.4,571.89,-0.183,0.037,-0.651,-0.082
1047.9,427.81,15.549,-0.071,-0.713,-0.041
863.66,291.77,65.061,-0.324,-0.581,-0.043
626.1,171.46,165.79,-0.741,-0.357,0.024
354.39,73.659,264.08,-1.27,-0.19,0.162
106.83,7.622,297.99,-1.594,-0.083,0.286
-153.41,-39.146,284.15,-1.698,-0.027,0.379
-403.42,-81.098,232.93,-1.679,-0.036,0.597
-581.22,-148.29,146.16,-1.563,-0.035,0.882
-676.34,-219.45,66.829,-1.435,0.048,1.173
-734.82,-249.33,1.829,-1.399,0.189,1.378
-797.62,-228.54,-83.415,-1.434,0.3,1.507
-816.89,-184.33,-143.72,-1.474,0.4,1.545
-776.95,-135.49,-165.37,-1.553,0.427,1.503
-712.8,-91.646,-172.32,-1.642,0.391,1.46
-631.04,-57.927,-168.96,-1.645,0.306,1.389
-534.76,-29.451,-153.78,-1.544,0.167,1.277
-433.96,-23.476,-148.23,-1.396,-0.003,1.223
-337.87,-34.878,-149.69,-1.21,-0.202,1.174
-251.04,-55.732,-148.05,-1.115,-0.405,1.083
-176.4,-81.707,-146.77,-0.927,-0.582,1.003
-119.63,-111.95,-146.59,-0.645,-0.74,1.043
-80.488,-143.48,-144.27,-0.538,-0.88,1.033
-63.293,-170.98,-138.6,-0.402,-0.972,1.07
-70.915,-192.99,-132.19,-0.291,-1.021,1.054
-104.63,-213.72,-128.66,-0.19,-1.058,1.018
-160.18,-234.63,-127.26,-0.059,-1.053,1.007
-232.07,-253.78,-129.39,0.079,-0.983,0.969
-315.12,-270.98,-134.82,0.174,-0.908,0.952
-401.1,-285.61,-141.22,0.265,-0.8,0.934
-481.28,-296.71,-148.41,0.363,-0.692,0.903
-551.71,-305.18,-157.01,0.451,-0.6,0.882
-604.27,-307.68,-165.12,0.541,-0.505,0.886
-640.49,-311.28,-172.26,0.631,-0.383,0.874
-659.33,-327.99,-176.04,0.715,-0.243,0.84
-661.52,-331.1,-180.31,0.817,-0.114,0.815
-645.43,-320.61,-186.65,0.901,-0.024,0.783
-617.5,-312.5,-191.4,0.952,0.074,0.759
-579.33,-297.19,-195.18,1.022,0.181,0.705
-534.15,-285.43,-199.21,1.1,0.256,0.683
-486.46,-275.73,-202.5,1.144,0.326,0.651
-437.32,-265.67,-204.69,1.167,0.415,0.607
-387.07,-255.49,-206.52,1.229,0.475,0.583
-339.82,-247.99,-207.32,1.282,0.566,0.546
-296.65,-242.68,-206.59,1.311,0.664,0.52
-257.68,-238.41,-204.45,1.346,0.744,0.511
-224.94,-234.63,-200.85,1.413,0.816,0.476
-198.84,-230.98,-195.98,1.471,0.869,0.453
-178.11,-227.26,-190.31,1.516,0.908,0.428
-162.13,-223.48,-184.33,1.547,0.952,0.39
-151.22,-219.15,-177.99,1.569,0.99,0.375
-143.9,-215.12,-170.98,1.603,1.011,0.373
-140.61,-212.74,-163.35,1.62,1.022,0.37
-136.59,-209.39,-154.57,1.614,1.029,0.359
-134.21,-206.16,-145.91,1.608,1.038,0.332
-133.48,-202.38,-137.99,1.614,1.056,0.308
-133.29,-198.6,-130.43,1.6,1.075,0.297
-133.41,-193.48,-122.62,1.572,1.091,0.284
-132.56,-188.29,-115.24,1.551,1.094,0.269
-131.65,-183.23,-108.54,1.534,1.09,0.258
-129.45,-177.5,-102.19,1.509,1.087,0.254
-124.69,-170.91,-95.427,1.464,1.084,0.267
-117.81,-163.35,-88.659,1.43,1.059,0.275
-108.66,-155,-82.256,1.381,1.013,0.287
-97.134,-145.98,-75.671,1.399,0.983,0.28
-83.232,-136.77,-69.451,1.381,0.946,0.351
-68.232,-127.13,-63.232,1.347,0.912,0.379
-53.171,-116.52,-57.012,1.312,0.87,0.404
-38.415,-106.04,-50.915,1.284,0.82,0.434
-24.085,-95.671,-44.878,1.287,0.783,0.434
-10.549,-85.549,-39.268,1.252,0.739,0.463
1.768,-75.671,-34.146,1.209,0.697,0.483
12.317,-66.341,-29.329,1.187,0.66,0.486
21.22,-57.5,-24.878,1.188,0.618,0.477
28.415,-48.78,-20.793,1.173,0.578,0.454
34.512,-40.427,-16.768,1.141,0.521,0.44
38.841,-32.012,-12.744,1.102,0.461,0.426
41.768,-23.841,-8.841,1.072,0.406,0.413
43.232,-16.829,-4.634,1.05,0.352,0.413
44.512,-9.878,0.671,1.034,0.285,0.424
44.451,-4.085,5.732,1.031,0.225,0.429
42.988,2.195,10.793,1.024,0.162,0.428
40.366,7.683,15.244,1.007,0.103,0.423
36.341,12.561,20,1.001,0.063,0.415
31.524,17.073,24.878,0.99,0.035,0.406
25.915,20.305,28.659,0.977,-0.003,0.405
19.451,22.5,31.89,0.974,-0.044,0.398
12.439,23.902,34.573,0.971,-0.071,0.375
5.671,24.329,36.524,0.956,-0.093,0.356
-0.061,24.024,37.927,0.95,-0.117,0.333
-5.366,22.927,38.72,0.946,-0.128,0.323
-10.244,21.037,38.902,0.938,-0.128,0.314
-13.963,19.146,38.78,0.932,-0.129,0.308
-16.341,16.768,38.72,0.922,-0.129,0.297
-16.951,13.78,38.902,0.914,-0.108,0.285
-15.854,10.976,39.085,0.896,-0.099,0.285
-13.293,7.805,39.329,0.876,-0.083,0.275
