gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
26.341,18.354,8.902,0.966,-0.185,0.615
28.659,19.085,8.902,1.027,-0.166,0.613
29.939,20.061,8.902,1.088,-0.146,0.623
29.939,20.854,9.024,1.181,-0.115,0.634
28.598,21.524,9.146,1.278,-0.067,0.681
26.402,22.683,8.963,1.393,-0.024,0.701
22.683,23.902,8.232,1.534,0.018,0.713
17.5,24.878,7.195,1.658,0.061,0.722
11.646,25.793,6.037,1.767,0.117,0.725
5.61,26.951,4.878,1.887,0.198,0.725
0,28.049,3.537,1.977,0.279,0.706
-5.427,29.268,2.134,2.105,0.385,0.654
-9.756,30.061,0.61,2.202,0.502,0.59
-12.744,30.976,-0.915,2.296,0.608,0.535
-14.939,33.049,-2.805,2.436,0.703,0.513
-16.341,35.305,-5.549,2.75,0.803,0.519
-16.646,37.683,-8.902,2.87,0.887,0.475
-14.695,41.585,-14.146,2.83,0.948,0.427
-10.366,45.366,-18.902,3.016,0.983,0.428
-3.963,50.366,-24.207,3.292,0.986,0.415
4.207,56.22,-28.902,3.153,1,0.348
13.841,62.073,-31.829,3.019,0.995,0.331
25.061,68.232,-35.61,3.03,0.977,0.348
36.768,72.927,-38.78,2.995,0.967,0.387
49.085,77.683,-42.256,2.943,0.943,0.417
61.829,81.159,-45.061,2.856,0.893,0.418
74.512,82.317,-47.561,2.723,0.84,0.416
87.378,80.61,-49.878,2.581,0.784,0.429
101.58,75.976,-52.805,2.428,0.714,0.428
117.01,74.512,-54.878,2.266,0.64,0.398
132.87,79.695,-59.817,2.091,0.571,0.364
148.29,79.878,-62.195,1.912,0.51,0.354
164.09,77.195,-61.951,1.726,0.457,0.377
180.37,84.634,-62.012,1.579,0.421,0.401
195.85,95.61,-60.61,1.389,0.352,0.42
209.21,97.561,-55.671,1.208,0.302,0.448
221.52,97.805,-48.963,1.225,0.204,0.514
234.57,99.146,-39.878,0.995,0.227,0.549
245.79,101.52,-28.232,0.413,0.184,0.525
253.41,105.79,-16.402,-0.132,0.205,0.403
259.27,110,-2.073,-0.608,0.432,0.309
263.96,113.9,14.329,-0.974,0.541,0.354
267.13,118.84,31.951,-1.406,0.465,0.383
267.74,124.51,50.305,-1.836,0.418,0.437
266.58,130.49,69.207,-2.18,0.289,0.433
264.02,137.19,88.232,-2.43,0.123,0.444
261.58,145.06,105.98,-2.647,0.031,0.462
256.83,155.61,122.99,-2.869,0.072,0.477
250.12,170.06,138.96,-3.087,-0.01,0.424
243.72,187.01,152.44,-3.261,-0.141,0.349
237.07,214.63,168.29,-3.376,-0.132,0.408
231.77,260,185.31,-3.558,-0.149,0.493
226.71,302.93,195.06,-3.663,-0.098,0.55
215,334.45,215.24,-3.663,-0.148,0.503
195.67,353.78,240.24,-3.476,0.081,0.356
172.38,372.38,255.18,-3.197,0.251,0.246
152.13,387.62,260.92,-2.998,0.199,0.287
130.18,393.48,270.73,-2.879,0.026,0.484
109.15,393.6,275.79,-2.665,-0.258,0.77
93.049,392.19,282.38,-2.492,-0.394,1.218
86.646,391.83,290.18,-2.429,-0.384,1.811
83.598,391.89,298.29,-2.29,0.044,1.51
83.232,391.22,304.51,-1.265,0.999,0.21
90.793,388.23,310,-0.192,0.472,-0.334
105.24,380.79,317.26,-0.048,-0.145,-0.296
125.18,371.89,322.62,0.042,-0.271,-0.199
143.41,353.66,326.58,0.57,-0.375,0.003
156.83,327.5,321.77,1.131,0.139,0.418
160.43,293.78,315.49,1.284,0.706,0.875
148.48,262.13,309.82,0.642,0.269,1.092
132.19,236.71,300.06,-0.224,-0.303,1.182
120,209.21,283.84,-0.691,-0.655,1.044
114.45,167.74,266.58,-0.728,-0.568,0.815
108.17,121.16,246.95,-0.479,-0.173,0.692
93.659,67.073,221.34,-0.214,0.157,0.612
54.451,0.244,185.67,-0.098,0.236,0.559
-12.988,-72.561,123.17,-0.147,0.293,0.548
-71.22,-103.9,69.634,-0.203,0.427,0.606
-103.84,-99.756,27.317,-0.186,0.559,0.693
-122.5,-113.23,-9.207,-0.129,0.681,0.778
-124.69,-136.83,-35.488,-0.104,0.765,0.83
-113.42,-135.55,-57.195,-0.101,0.794,0.835
-120.06,-95.976,-85.671,-0.099,0.823,0.836
-135.43,-37.683,-124.02,-0.097,0.853,0.895
-132.07,-7.561,-152.19,-0.104,0.874,0.982
-108.66,-9.878,-157.26,-0.13,0.877,1.073
-63.963,-26.768,-145.37,-0.164,0.832,1.141
-19.817,-41.341,-129.94,-0.197,0.744,1.187
16.585,-42.5,-120.12,-0.228,0.651,1.226
46.037,-32.195,-112.74,-0.272,0.561,1.245
74.451,-19.451,-103.72,-0.326,0.473,1.241
99.39,-12.805,-91.951,-0.377,0.403,1.217
116.28,-11.22,-80.488,-0.418,0.359,1.188
124.57,-9.939,-70.61,-0.455,0.307,1.158
124.02,-7.256,-63.537,-0.481,0.235,1.125
116.52,-5.061,-59.878,-0.549,0.157,1.105
104.57,-4.695,-57.256,-0.652,0.091,1.059
88.659,-5.732,-54.634,-0.754,0.056,1.022
67.988,-7.256,-53.598,-0.842,0.02,1.007
