gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
-10.915,-1.463,3.72,1.071,0.048,0.519
-8.659,-0.427,3.902,1.057,0.004,0.5
-5.671,0.854,4.024,1.081,0.071,0.49
-1.829,2.317,4.024,1.141,0.1,0.467
1.22,4.39,3.476,1.19,0.149,0.47
3.11,6.159,3.476,1.246,0.216,0.479
4.329,7.744,3.476,1.346,0.275,0.516
4.634,9.878,2.805,1.458,0.333,0.555
4.512,11.402,2.744,1.48,0.39,0.539
5.183,13.659,2.012,1.655,0.454,0.525
4.695,15.366,0.183,1.93,0.521,0.514
3.171,15.061,-1.646,2.136,0.59,0.476
1.829,15.305,-2.5,2.22,0.7,0.413
0.732,15.915,-2.988,2.349,0.757,0.362
-0.61,17.683,-3.415,2.513,0.813,0.325
-0.305,20.671,-5,2.557,0.888,0.254
-0.366,21.22,-5.671,2.652,0.928,0.175
-0.854,22.5,-6.098,2.767,0.972,0.088
1.341,26.341,-6.707,2.861,0.989,-0.011
3.659,30.427,-8.232,2.938,1.006,-0.144
6.89,34.756,-10,3.009,0.995,-0.23
11.768,40.427,-11.951,3.009,0.96,-0.271
17.866,43.293,-12.012,3.04,0.944,-0.273
24.085,39.329,-7.744,3.11,0.899,-0.225
30.793,37.317,-4.756,3.134,0.856,-0.18
38.476,40.854,-5.61,3.112,0.813,-0.129
45.244,45.305,-8.11,3.04,0.729,-0.07
51.524,47.622,-8.11,2.95,0.669,-0.02
61.098,51.28,-6.768,2.856,0.578,0.036
71.707,55.793,-7.5,2.707,0.489,0.06
83.537,57.439,-9.085,2.555,0.485,0.059
96.89,59.573,-10.854,2.411,0.513,0.03
113.84,62.683,-13.78,2.208,0.491,0.009
132.74,65.793,-17.378,1.995,0.475,0.022
150,69.268,-21.463,1.831,0.441,0.059
168.05,71.524,-25.427,1.632,0.384,0.151
188.35,71.951,-28.72,1.485,0.265,0.267
208.54,73.476,-31.463,1.204,0.166,0.373
228.72,78.902,-30.366,0.78,0.095,0.418
