gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
8.963,9.695,12.622,1.166,-0.104,0.56
6.646,10.366,12.439,1.187,-0.086,0.555
4.207,10.854,12.683,1.235,-0.029,0.562
0.976,11.402,12.622,1.313,0.029,0.574
-2.378,12.073,12.012,1.413,0.103,0.591
-5.122,12.5,11.22,1.488,0.194,0.605
-6.951,12.439,10.244,1.541,0.267,0.631
-7.988,12.012,9.085,1.64,0.348,0.658
-9.573,12.5,8.415,1.782,0.434,0.677
-10.061,13.659,7.256,1.94,0.556,0.644
-8.78,14.329,6.159,1.946,0.69,0.563
-6.646,13.72,4.695,2.039,0.779,0.538
-3.841,13.963,2.195,2.277,0.829,0.542
-0.732,15.122,-0.61,2.466,0.864,0.525
4.085,16.159,-3.171,2.486,0.894,0.465
8.354,20.427,-7.683,2.654,0.927,0.412
13.354,23.476,-11.768,2.808,0.947,0.344
17.805,26.402,-15.366,2.75,0.978,0.24
22.561,30.366,-18.11,2.749,0.954,0.153
27.683,35.061,-20.732,2.886,0.903,0.114
34.024,38.293,-23.415,2.874,0.888,0.062
40.793,39.878,-25.549,2.809,0.859,0.03
48.293,41.341,-29.024,2.779,0.819,-0.002
55.305,46.402,-32.195,2.861,0.787,0.003
62.012,50.732,-34.756,2.811,0.788,0
71.524,49.329,-35.976,2.728,0.739,0.037
82.561,48.049,-36.829,2.679,0.628,0.083
93.78,53.11,-41.524,2.616,0.601,0.105
105.24,57.927,-45.854,2.49,0.58,0.141
119.15,60.366,-46.463,2.333,0.446,0.171
137.5,67.256,-45.183,2.113,0.314,0.166
155.18,72.5,-47.073,1.953,0.329,0.173
171.46,72.378,-50.671,1.877,0.383,0.201
187.87,73.11,-51.951,1.685,0.318,0.177
204.09,77.378,-51.341,1.49,0.284,0.146
218.54,79.024,-49.573,1.283,0.295,0.136
231.28,79.268,-46.585,1.134,0.258,0.164
242.26,80.671,-38.78,1.007,0.245,0.167
252.62,87.744,-31.768,0.696,0.333,0.097
261.46,96.098,-27.195,0.498,0.407,0.05
269.82,107.26,-22.561,0.256,0.484,-0.016
276.89,120.31,-14.817,-0.019,0.617,-0.05
283.23,135.79,-5.793,-0.436,0.667,-0.065
289.02,151.89,5.671,-0.948,0.619,0.015
295,166.71,20.61,-1.512,0.508,0.224
300.67,176.46,38.598,-2.043,0.202,0.425
