gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
27.134,0.183,7.927,1.022,0.041,0.079
20.793,-1.28,6.524,1.046,0.076,0.086
13.72,-2.683,5.549,1.078,0.103,0.089
6.463,-4.024,5.061,1.114,0.133,0.09
-0.854,-5.061,5,1.147,0.166,0.095
-7.683,-6.402,5.244,1.184,0.207,0.105
-13.841,-7.622,5.915,1.229,0.246,0.116
-19.268,-8.415,6.707,1.274,0.282,0.129
-23.293,-8.78,7.744,1.326,0.315,0.162
-25.488,-8.537,9.146,1.384,0.341,0.199
-26.159,-7.744,10.488,1.46,0.357,0.224
-25.61,-6.402,11.89,1.532,0.371,0.263
-24.634,-4.451,13.72,1.599,0.396,0.292
-23.598,-2.073,15.488,1.648,0.435,0.317
-22.622,1.037,17.073,1.692,0.472,0.347
-22.378,4.329,18.476,1.746,0.497,0.361
-22.805,7.805,20,1.813,0.518,0.375
-24.146,11.585,21.463,1.878,0.546,0.393
-26.28,15.732,22.378,1.928,0.578,0.427
-28.72,20.305,23.11,1.976,0.608,0.457
-31.22,24.939,23.659,2.02,0.648,0.474
-33.415,30.244,24.024,2.064,0.669,0.487
-34.634,36.22,24.573,2.115,0.682,0.498
-34.329,42.866,24.939,2.167,0.691,0.5
-31.524,50.183,25.488,2.196,0.696,0.518
-26.89,57.744,26.463,2.215,0.684,0.53
-20.305,65,27.5,2.248,0.655,0.521
-11.768,72.134,28.902,2.284,0.618,0.494
-1.89,78.902,30.183,2.294,0.577,0.477
8.78,85.183,31.463,2.323,0.545,0.48
19.878,90.732,32.683,2.375,0.516,0.472
30.488,95.854,33.537,2.4,0.473,0.465
40.244,100.49,34.573,2.409,0.449,0.45
48.963,104.08,35.61,2.404,0.46,0.427
56.829,107.32,36.524,2.39,0.451,0.388
64.329,109.94,37.073,2.358,0.444,0.329
70.488,112.01,37.622,2.319,0.429,0.251
75.793,113.6,38.293,2.283,0.373,0.191
80.732,115.31,38.902,2.277,0.28,0.175
85.122,116.65,39.817,2.271,0.173,0.172
89.878,117.19,41.524,2.228,0.108,0.167
94.451,117.32,43.963,2.193,0.018,0.17
98.72,117.07,47.256,2.083,0.031,0.112
103.11,116.4,51.524,2.037,-0.072,0.105
106.95,114.76,56.707,1.927,-0.121,-0.04
110.85,111.77,62.5,1.795,-0.195,-0.11
114.76,108.17,69.024,1.701,-0.312,-0.184
116.77,106.04,75.549,1.564,-0.372,-0.283
116.04,104.63,81.341,1.458,-0.497,-0.304
115.31,103.17,87.195,1.295,-0.538,-0.474
115.67,101.58,92.744,0.959,-0.484,-0.699
117.19,99.756,97.744,0.581,-0.542,-0.875
120.61,97.866,103.17,0.246,-0.571,-1.065
128.9,97.5,110.79,-0.124,-0.563,-1.156
140.85,98.659,120.12,-0.603,-0.525,-1.083
158.35,101.58,129.94,-1.232,-0.412,-0.973
185.31,108.11,140.79,-1.995,-0.328,-0.833
215.73,117.74,151.77,-2.933,-0.331,-0.613
258.54,132.5,162.01,-4.111,-0.342,-0.361
304.63,148.84,171.52,-5.429,-0.292,0.159
360.18,169.39,181.65,-6.541,-0.19,1.007
425.18,195.79,191.59,-7.142,-0.133,1.996
494.88,225.37,200.37,-7.203,0.048,2.9
567.62,261.83,209.69,-6.785,0.544,3.283
641.52,301.71,217.44,-5.976,1.261,2.202
720.73,340.43,221.46,-4.936,2.592,-0.168
800.3,382.62,222.13,-4.067,2.306,-2.533
876.89,431.1,219.02,-3.784,1.906,-3.691
945.98,486.83,211.22,-3.142,1.962,-3.616
1001.8,548.05,201.34,-1.734,1.673,-2.326
1043.9,608.54,191.71,-0.536,1.105,-1.11
1071.6,664.02,178.29,0.716,0.503,-0.118
1085.4,714.94,158.9,1.175,-0.162,0.703
1089.7,743.35,139.21,0.727,-0.845,1.139
1089.3,737.01,118.96,-0.172,-0.877,0.986
1091.8,697.87,99.024,-0.507,-0.687,0.526
1077.8,623.48,84.329,-0.447,-0.639,0.263
1011,503.29,78.415,-0.628,-0.616,0.216
881.71,343.9,111.28,-0.917,-0.35,0.128
680.55,173.29,202.38,-1.246,-0.012,0.072
421.58,61.89,311.1,-1.747,0.124,0.193
159.09,18.049,373.05,-2.165,0.09,0.316
-84.024,-16.463,381.34,-2.306,-0.127,0.431
-308.84,-51.829,329.02,-2.246,-0.396,0.606
-462.5,-103.84,215.31,-2.04,-0.579,0.874
-549.88,-147.56,122.62,-1.75,-0.627,1.234
-604.51,-164.45,34.817,-1.602,-0.527,1.452
-642.99,-202.93,-80.854,-1.573,-0.55,1.736
-661.52,-204.88,-184.57,-1.511,-0.479,1.896
-654.15,-163.54,-237.81,-1.464,-0.331,1.827
-639.57,-118.05,-262.19,-1.403,-0.229,1.809
-613.9,-83.72,-270.61,-1.306,-0.118,1.703
-575.85,-66.463,-259.76,-1.128,-0.063,1.569
-537.87,-70,-247.26,-0.922,-0.059,1.414
-493.78,-84.939,-239.27,-0.721,-0.103,1.296
-447.07,-106.83,-231.04,-0.541,-0.16,1.183
-399.08,-131.83,-222.81,-0.391,-0.235,1.072
-348.48,-157.13,-213.66,-0.133,-0.337,1.002
-298.6,-184.21,-204.76,0.178,-0.424,0.958
-235.98,-201.34,-198.9,0.368,-0.489,0.938
-206.34,-230.61,-187.32,0.489,-0.512,0.887
-199.51,-259.57,-174.09,0.631,-0.516,0.85
-189.21,-273.9,-166.1,0.662,-0.488,0.727
-198.23,-284.63,-159.82,0.767,-0.455,0.65
-227.93,-294.88,-157.74,0.836,-0.45,0.589
-268.05,-301.71,-156.71,0.877,-0.423,0.557
-316.28,-306.34,-157.38,0.93,-0.378,0.565
-368.66,-310.12,-160.24,0.961,-0.3,0.578
-420.49,-312.99,-164.82,0.989,-0.212,0.562
-465.31,-313.9,-170.67,1.014,-0.153,0.515
-502.19,-315.43,-176.28,1.094,-0.087,0.535
-530,-323.96,-180.24,1.113,-0.036,0.503
-542.8,-325.98,-183.48,1.191,-0.012,0.524
-543.05,-315.18,-187.26,1.235,0.075,0.508
-533.35,-305.67,-189.69,1.274,0.189,0.481
-515.55,-294.88,-190.98,1.321,0.316,0.43
-488.96,-280.12,-191.71,1.375,0.454,0.382
-458.66,-271.46,-192.19,1.421,0.584,0.342
-424.15,-260.06,-192.56,1.468,0.675,0.303
-388.29,-249.69,-190.79,1.515,0.76,0.223
-352.62,-243.23,-187.62,1.574,0.772,0.211
-317.44,-236.16,-183.78,1.602,0.822,0.188
-284.45,-230.06,-179.45,1.622,0.881,0.188
-253.05,-225.06,-175.43,1.619,0.916,0.184
-224.94,-220.85,-169.57,1.595,0.941,0.167
-198.35,-216.4,-163.05,1.561,0.953,0.132
