gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
-7.683,2.195,0.61,0.861,-0.065,0.282
-6.585,2.378,1.341,0.887,-0.059,0.28
-4.756,2.866,2.317,0.9,-0.063,0.285
-2.439,3.78,3.598,0.953,-0.045,0.292
0.854,4.939,5,1.008,-0.021,0.295
5.061,6.159,6.524,1.063,0.008,0.279
8.963,5.854,8.963,1.095,-0.005,0.254
12.317,5.549,10.488,1.169,0.056,0.218
14.39,4.024,10.732,1.22,0.042,0.22
15,2.622,12.378,1.347,0.128,0.259
12.866,3.354,12.927,1.518,0.31,0.289
9.39,4.085,11.585,1.631,0.317,0.292
4.512,5.122,10.183,1.843,0.414,0.311
-1.22,3.598,8.963,1.895,0.404,0.302
-8.78,1.159,7.866,2.003,0.463,0.304
-18.171,0.915,7.378,2.22,0.671,0.333
-27.622,0.854,5.915,2.286,0.755,0.324
-36.951,0.427,5.061,2.373,0.825,0.308
-46.098,1.341,4.512,2.604,0.961,0.29
-54.207,4.451,3.415,2.966,1.085,0.271
-60.122,7.439,1.28,2.976,1.118,0.178
-62.927,10.671,-1.159,2.999,1.173,0.11
-63.171,13.171,-3.476,3.052,1.247,0.071
-59.39,16.585,-5.793,3.081,1.27,0.021
-55.366,24.329,-8.293,3.157,1.279,-0.048
-52.256,34.634,-14.329,3.301,1.232,-0.05
-46.585,44.329,-18.963,3.378,1.238,-0.096
-37.683,53.902,-25.427,3.373,1.165,-0.158
-23.963,58.659,-28.841,3.343,1.129,-0.165
-8.841,63.841,-29.207,3.282,1.093,-0.124
6.402,71.463,-36.463,3.217,1.042,-0.041
23.902,73.11,-41.341,3.158,0.974,0.043
41.585,72.805,-44.207,3.076,0.885,0.145
58.049,81.585,-49.939,2.952,0.791,0.258
74.207,96.28,-59.817,2.796,0.688,0.318
91.768,103.66,-64.268,2.601,0.588,0.297
110.67,106.16,-65.244,2.365,0.53,0.262
130.24,106.71,-72.805,2.113,0.462,0.25
148.9,104.51,-76.463,1.938,0.421,0.321
167.07,102.44,-76.707,1.644,0.361,0.309
183.84,105,-74.634,1.481,0.281,0.285
198.66,107.62,-70.061,1.424,0.39,0.323
213.72,110.55,-62.988,0.932,0.517,0.299
227.56,112.93,-53.11,0.253,0.51,0.212
240.12,114.02,-40,-0.465,0.628,0.133
251.4,115.92,-23.659,-1.31,0.78,0.103
261.52,119.33,-5.183,-2.208,0.812,0.063
272.87,124.94,14.878,-3.082,0.637,0.131
282.5,133.17,37.439,-3.747,0.201,0.281
287.87,142.5,63.476,-4.206,-0.078,0.407
288.72,151.46,93.049,-4.481,-0.112,0.508
286.1,159.69,123.84,-4.717,-0.189,0.492
279.08,171.46,152.81,-4.962,-0.335,0.438
267.93,189.69,176.22,-5.298,-0.444,0.396
251.4,212.01,200.91,-5.393,-0.345,0.403
235.31,253.66,231.1,-5.487,-0.506,0.419
212.13,312.81,250.98,-5.423,-0.36,0.421
184.82,367.32,276.1,-5.068,-0.17,0.487
152.87,413.11,311.28,-4.639,-0.237,0.672
115.06,452.19,346.83,-4.35,-1.234,1.498
74.573,477.07,372.26,-4.289,-2.137,2.883
41.707,480.79,386.71,-3.869,-0.567,0.914
14.085,466.65,397.68,-1.405,0.981,-1.229
-2.134,452.68,412.19,-0.698,-0.516,-0.922
-9.939,441.95,422.99,-0.315,-0.452,-0.5
-12.805,437.07,425.61,0.447,-0.437,-0.287
-5.305,435.12,428.23,1.614,0.076,0.238
19.451,433.05,431.77,2.459,0.51,1.261
52.622,419.15,438.23,1.729,0.479,1.875
94.268,403.48,435.85,0.405,-0.07,2.063
140.67,374.15,415.73,-0.391,-1.192,1.743
162.07,328.23,401.65,-0.758,-0.707,1.113
154.39,281.34,374.39,-0.562,0.328,0.732
151.1,232.38,332.68,-0.118,0.604,0.591
177.81,155.61,271.34,0,0.54,0.564
