gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
-1.098,-12.378,1.768,0.643,-0.091,0.278
-1.585,-12.317,3.171,0.634,-0.076,0.267
-2.073,-12.5,4.207,0.638,-0.059,0.26
-2.683,-12.622,5.366,0.644,-0.029,0.25
-3.598,-12.683,6.524,0.649,0.014,0.249
-4.39,-12.927,7.622,0.668,0.067,0.242
-5.671,-13.049,8.841,0.697,0.123,0.243
-7.439,-12.988,9.878,0.743,0.183,0.233
-9.207,-13.293,10.793,0.796,0.247,0.22
-11.28,-13.232,11.646,0.843,0.319,0.217
-13.537,-13.049,12.561,0.908,0.413,0.23
-15.61,-12.805,13.659,0.987,0.515,0.24
-17.622,-12.073,14.817,1.076,0.617,0.251
-19.329,-11.28,16.037,1.165,0.71,0.261
-20.488,-10.427,17.134,1.263,0.822,0.273
-21.159,-9.634,18.354,1.38,0.958,0.29
-21.28,-8.78,19.634,1.507,1.087,0.309
-20.488,-7.317,20.915,1.64,1.212,0.343
-19.085,-5.671,22.5,1.763,1.325,0.377
-17.134,-3.78,24.146,1.884,1.406,0.408
-14.329,-1.402,25.915,1.992,1.456,0.436
-10.427,1.22,28.232,2.11,1.478,0.456
-6.098,4.329,30.915,2.224,1.503,0.459
-1.159,8.354,33.902,2.272,1.585,0.46
4.512,12.927,37.134,2.411,1.615,0.45
10.488,17.988,40.549,2.51,1.59,0.487
16.768,23.659,43.537,2.592,1.591,0.48
23.293,29.939,46.159,2.672,1.611,0.467
29.695,36.768,48.841,2.74,1.613,0.457
36.28,44.085,51.341,2.785,1.602,0.403
43.049,51.646,53.537,2.814,1.571,0.344
50.366,59.207,54.756,2.792,1.605,0.286
57.5,67.317,54.817,2.858,1.512,0.299
65.061,74.207,53.902,2.855,1.537,0.198
73.598,81.28,52.988,2.897,1.438,0.194
82.866,88.415,52.439,2.91,1.319,0.197
92.622,95.366,52.561,2.894,1.248,0.167
102.19,101.34,52.744,2.927,1.106,0.135
109.94,105.37,53.049,2.953,0.961,0.112
120.18,109.39,54.39,2.86,0.95,0.001
129.57,112.99,55.61,2.798,0.854,-0.079
138.66,116.16,58.049,2.749,0.67,-0.097
145.06,117.68,61.341,2.594,0.536,-0.135
151.46,121.16,64.146,2.517,0.389,-0.151
158.23,125.12,66.22,2.419,0.268,-0.146
161.04,126.22,68.232,2.271,0.138,-0.106
162.44,126.52,70.854,2.088,0.041,-0.063
164.15,128.23,74.024,1.928,-0.058,-0.052
162.07,125.18,75.793,1.765,-0.136,-0.063
161.04,125.06,78.354,1.524,-0.163,-0.203
161.04,126.04,82.866,1.244,-0.195,-0.322
161.77,126.71,88.232,0.912,-0.182,-0.433
166.4,131.46,93.171,0.569,-0.127,-0.599
170.24,137.19,97.988,0.135,-0.063,-0.793
170.79,137.74,102.74,-0.361,-0.025,-0.984
177.56,141.65,106.46,-0.828,-0.014,-1.121
196.22,151.65,109.39,-1.452,0.032,-1.095
210.61,156.71,114.21,-2.261,0.063,-0.879
233.72,166.83,117.62,-3.421,-0.11,-0.558
260.43,177.99,119.82,-4.77,-0.409,-0.128
289.88,192.44,121.46,-6.022,-0.629,0.416
322.93,210.37,123.54,-6.966,-0.666,1.018
357.5,232.5,126.71,-7.561,-0.74,1.659
392.81,259.08,128.84,-7.908,-0.956,2.39
426.58,286.58,130.85,-7.734,-0.689,2.895
461.65,318.17,133.54,-6.97,0.39,2.377
492.44,355.18,139.15,-6.036,1.534,0.685
520.98,392.99,142.5,-5.095,2.057,-1.23
547.01,430.92,145.18,-4.102,1.519,-2.646
568.72,473.84,147.38,-3.17,1.361,-2.958
585.73,525.24,145.73,-1.839,1.544,-2.076
600.3,575.24,143.54,-0.412,1.682,-0.913
618.41,625.37,140.79,0.571,1.228,-0.113
644.51,668.78,141.16,0.893,0.495,0.317
679.63,703.54,144.09,0.918,-0.117,0.516
723.29,724.39,142.87,0.391,-0.408,0.339
778.29,723.78,134.09,-0.209,-0.388,0
841.34,684.88,125.43,-0.574,-0.262,0.093
888.78,602.44,126.83,-0.767,-0.177,0.301
858.05,495.18,145.31,-0.964,-0.048,0.449
