gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
-3.11,7.134,-0.854,0.941,-0.195,0.522
-6.037,7.256,-1.22,0.969,-0.18,0.517
-8.963,7.683,-1.402,0.984,-0.152,0.511
-11.768,8.232,-1.707,1.028,-0.12,0.495
-14.085,8.78,-2.256,1.019,-0.127,0.473
-15.793,9.329,-2.988,1.119,-0.065,0.463
-16.829,9.939,-3.476,1.123,-0.032,0.431
-16.341,10.122,-4.024,1.185,0.026,0.406
-14.817,9.268,-4.024,1.296,0.081,0.362
-13.537,7.988,-3.049,1.301,0.117,0.327
-12.561,8.902,-3.232,1.363,0.175,0.322
-11.037,11.341,-4.268,1.439,0.268,0.319
-10.549,13.171,-4.939,1.485,0.333,0.32
-8.841,13.537,-5.183,1.539,0.403,0.329
-7.5,13.049,-5.244,1.625,0.482,0.332
-7.256,14.207,-5.671,1.705,0.55,0.35
-5.976,14.512,-7.012,1.771,0.639,0.374
-6.707,14.573,-7.134,1.864,0.734,0.4
-7.378,13.902,-6.829,1.962,0.835,0.394
-8.11,13.476,-6.89,2.216,0.948,0.382
-7.866,17.195,-10,2.416,1.059,0.333
-9.878,17.744,-12.195,2.5,1.117,0.233
-10.976,21.951,-13.537,2.714,1.139,0.175
-11.768,26.037,-16.89,2.919,1.157,0.142
-11.098,29.268,-18.476,2.908,1.239,0.063
-8.354,35.671,-21.89,3.011,1.236,0.024
-5.488,43.902,-25.793,3.228,1.203,-0.036
0.061,51.951,-30.122,3.237,1.181,-0.133
8.293,60.427,-34.207,3.281,1.083,-0.194
17.927,68.841,-38.293,3.254,1.031,-0.233
30.549,74.39,-41.098,3.142,0.967,-0.24
47.5,75.427,-43.171,3.062,0.879,-0.217
66.829,73.78,-43.537,3.008,0.788,-0.158
85.671,72.805,-42.866,2.934,0.695,-0.109
104.76,77.988,-45.793,2.833,0.601,-0.051
121.22,83.11,-50.61,2.726,0.502,0.026
137.07,85.366,-52.805,2.568,0.41,0.095
154.69,90.671,-52.927,2.369,0.321,0.131
171.71,94.451,-53.537,2.211,0.25,0.102
183.78,90.976,-53.293,2.039,0.174,0.149
196.89,91.707,-48.537,1.9,0.119,0.227
207.62,94.878,-48.598,1.624,0.141,0.239
216.4,96.22,-45.305,1.303,0.16,0.218
226.16,98.72,-38.232,1.023,0.222,0.165
235.24,99.573,-30.61,0.636,0.353,0.081
243.78,98.537,-21.463,0.342,0.531,0.089
251.22,97.378,-11.22,-0.243,0.625,0.075
257.87,97.988,0.61,-1.031,0.648,0.023
265,100.37,14.756,-1.773,0.731,0.065
273.23,105.61,30.122,-2.533,0.727,0.114
282.32,114.94,46.098,-3.165,0.463,0.229
291.28,126.22,64.817,-3.583,0.273,0.409
295.85,140.06,85.915,-3.945,0.073,0.506
299.69,157.26,105.85,-4.416,-0.07,0.502
302.93,179.57,129.15,-4.94,-0.229,0.439
303.17,209.39,151.83,-5.33,-0.179,0.508
295.92,240.98,171.95,-5.584,-0.08,0.715
282.68,277.93,195.61,-5.744,-0.047,0.877
264.27,315.24,221.1,-5.74,0.012,0.71
238.35,357.01,250.98,-5.327,0.345,0.287
212.81,406.83,277.62,-4.75,0.274,0.423
186.4,447.93,301.34,-4.498,-0.45,1.445
156.4,472.56,326.34,-4.479,-0.604,2.421
123.42,489.88,339.45,-3.313,0.587,0.518
96.159,492.74,350.12,-1.874,0.164,-0.753
74.695,487.99,365,-1.083,-0.689,-0.952
62.073,489.27,378.35,0.343,-0.168,-0.454
61.524,496.58,390.24,0.742,-0.585,-0.049
76.707,500.43,398.23,1.147,-1.387,0.375
102.87,494.15,403.05,2.116,-0.369,1.082
140.06,483.05,410.79,1.939,1.304,1.74
178.9,459.08,415,0.8,1.043,2.008
202.87,419.39,406.95,-0.382,-0.914,1.95
194.02,364.63,381.34,-0.968,-1.478,1.483
161.04,310.43,347.32,-0.855,-0.563,0.929
135.18,254.94,307.26,-0.203,0.604,0.738
105.12,160,264.88,0.217,0.903,0.707
27.805,5.915,211.28,0.108,0.663,0.664
-59.146,-106.4,127.5,-0.145,0.668,0.644
-88.78,-136.65,71.098,-0.261,0.806,0.681
-68.963,-167.5,17.5,-0.302,0.976,0.749
-84.756,-164.82,-25.976,-0.328,1.077,0.815
-83.11,-170.43,-43.598,-0.344,1.098,0.866
-41.037,-169.21,-42.134,-0.348,1.1,0.932
-31.768,-98.415,-80.427,-0.338,1.161,0.984
-82.012,-24.878,-133.17,-0.321,1.17,1.042
-88.659,9.878,-162.99,-0.293,1.046,1.093
-16.037,10.671,-147.56,-0.313,0.805,1.122
79.146,-8.354,-116.28,-0.312,0.535,1.159
130.43,-24.817,-92.744,-0.275,0.378,1.202
130.37,-13.415,-68.598,-0.267,0.285,1.227
128.54,16.22,-55.366,-0.318,0.209,1.258
135.18,35.61,-38.354,-0.416,0.168,1.29
137.68,38.659,-14.39,-0.525,0.157,1.292
130.98,35.732,0.854,-0.598,0.161,1.246
112.62,32.073,5.305,-0.633,0.16,1.177
86.098,27.744,3.049,-0.707,0.192,1.163
55,21.89,-2.805,-0.842,0.228,1.169
20.183,14.512,-9.024,-0.992,0.262,1.145
-18.963,7.073,-17.683,-1.136,0.305,1.142
-55.915,1.463,-29.573,-1.288,0.304,1.134
-80.366,-2.805,-41.585,-1.444,0.324,1.1
-93.659,-9.085,-51.707,-1.608,0.228,1.056
-98.049,-16.463,-59.329,-1.822,0.255,1.052
-94.634,-22.683,-64.39,-1.968,0.275,1.088
-84.268,-27.805,-69.573,-2.096,0.228,1.127
-69.207,-33.902,-75.122,-2.191,0.054,1.146
-51.646,-42.256,-81.768,-2.211,-0.035,1.155
-34.817,-53.598,-90.244,-2.239,-0.109,1.129
-20.488,-66.402,-99.512,-2.198,-0.277,1.08
-9.39,-78.72,-110.61,-2.074,-0.279,1.022
