Frame,Time,RightHand_Accel_X,RightHand_Accel_Y,RightHand_Accel_Z,LeftHand_Accel_X,LeftHand_Accel_Y,LeftHand_Accel_Z,Label
1.0,0.002778,775.4880516670164,-6.523929825152464,-248.60681415284364,254.7162637515773,123.6971973419172,948.4741116942928,0
7.0,0.019446,75.37061999205937,52.55756218981232,315.8966100775142,-55.93342813841904,108.62995624843664,60.45390785398516,0
13.0,0.036114,4.967466490904847,-54.78093411077395,150.43213658804606,-84.11634652226924,-74.86974854921189,74.46674189783295,0
19.0,0.052782,43.89184021076281,-74.54213426042855,267.9758422124845,-82.09290900929648,-91.3881616248758,-15.82365030232027,0
25.0,0.06945,16.47354738257731,205.90888853052843,73.61311469743859,110.49875127429122,8.15024263267501,370.4076305118374,0
31.0,0.086118,123.84241829612124,-255.3035202219778,297.8318296867129,2.384702828257033,52.41714087957179,208.43032944684825,0
37.0,0.102786,92.6452642324824,206.7821420896092,-8.354929888842044,81.00043840931527,-1.463560235505733,317.09340926460465,0
43.0,0.119454,46.50133708791663,-161.7074220487504,359.1871304944111,-49.89210893277856,-44.325782455940015,0.603279186817204,0
49.0,0.136122,-64.21975879211062,-11.270219879561722,4.890523127241011,80.67706313349302,-7.111195063772449,204.78453271538567,0
55.0,0.15279,-77.30534893718857,-27.58182796611372,-70.85207601959218,-80.73761951429908,138.93791646315822,19.260423855762177,0
61.0,0.169458,48.05638019717011,78.87024453726391,112.77377871106506,91.28705783480666,19.613853471592527,120.5757260047508,0
67.0,0.186126,-348.1506827685064,60.46509604030932,-176.35179691745134,-8.630702697122011,-21.196038229249226,60.4145817966889,0
73.0,0.202794,290.1229460734954,113.5935830690898,0.1015703118090769,49.28704030286686,120.66221774195168,93.86865565237808,0
79.0,0.219462,-481.0726290214208,170.0094564194573,-147.91122328365404,125.09618397555354,-56.44449575954818,44.40390961108501,0
85.0,0.23613,97.88412878992668,42.032653526078576,-47.03957871755839,28.204722975710705,-3.250166322473524,86.04431824498045,0
91.0,0.252798,-95.3565855576858,-33.87961060354496,-282.4893032233937,84.72945465695604,82.62170425851868,-2.409932495133837,0
97.0,0.269466,-59.14494459342147,1.5720169622457556,-192.83340872708007,198.8899147134416,-224.14436900827133,134.05967038888028,0
103.0,0.286134,-12.1788334119899,-10.806134385610406,-201.2056872926926,3.3659081131528183,32.46421474896604,65.69741187440549,0
109.0,0.302802,-40.84846015171096,160.77651681172,-159.8272154302539,32.30869173497093,32.813855644112124,37.501094598944114,0
115.0,0.31947,-90.4676213517754,174.30724827894986,-97.3336961680817,166.43039232398306,-97.9171713311458,-190.48732891900264,0
121.0,0.336138,-184.2751026674564,-186.89904172593103,-431.9129616620636,23.078854780490715,-41.97656336062135,-27.51371002751715,0
127.0,0.352806,204.4151107397637,10.814324351140236,-113.11340932102692,41.77002604026331,96.75340002089168,-95.59807746036093,0
133.0,0.369474,-710.5985799149124,45.84924750431709,-403.70409916412393,93.87381694115992,-151.06825919375046,-56.644659303631,0
139.0,0.386142,9.147396911380667,65.11442985234459,-185.36630551630623,-75.92183208293972,22.078298378810352,-182.66204727731332,0
145.0,0.40281,183.6935623993444,-76.24233469546374,-185.3262882917828,126.41240093370172,-162.2957943225926,-136.39515910731262,0
151.0,0.419478,-56.04988408666048,4.817836700857516,-193.22622210418567,-133.62706408811647,-55.62901709901123,-41.4248447410385,0
157.0,0.436146,-18.720612101444367,-39.07367364392093,-188.7813432078607,6.958460184981398,-33.38365570715057,-183.3048555289007,0
163.0,0.452814,-13.549002388986104,-195.8059205943619,-273.5861801463324,133.92600803480545,-219.4347139964537,-278.4461691307075,0
169.0,0.469482,158.12059464794066,38.08638785455062,-108.7152903286588,-137.46696748804294,-9.799194926359156,-141.8969172803276,0
175.0,0.48615,-41.71897265504094,-118.80367122132856,-250.1881605001229,-44.32529403276399,-114.59250771565944,-287.793872162143,0
181.0,0.502818,140.680542881041,25.003138777865924,-37.5638011067586,156.51405850895583,-195.46913974262344,-319.8037311393822,0
187.0,0.519486,-46.74632686813489,237.7899514326249,-249.4814389421757,-66.38228084822293,53.74274703720189,-166.13778346245033,0
193.0,0.536154,79.20710893669465,13.5454375408399,-65.16064769738739,69.54912257414871,116.81069051802864,-214.6969263203563,0
199.0,0.552822,-270.0897139302824,-79.01294116658994,-69.110341689275,35.95015762422656,118.41080889699606,-172.8872934030726,0
205.0,0.56949,1.7502544692026714,308.2853418447926,109.6529889081876,326.4219943057402,130.883093456616,-308.6411935102725,0
211.0,0.5861580000000001,-211.78070365364343,283.13048154058185,-30.7987853683016,161.11765104906166,529.8873330848552,-233.68132413190511,0
217.0,0.602826,-290.1329653008903,283.8478997048146,181.4715720454817,208.03117430834843,487.3280950198016,-295.5391824145632,0
223.0,0.619494,-15.09051612636275,271.6701816383278,209.24755033388388,205.4174498319269,156.58628360863582,-176.91687335918292,0
229.0,0.636162,149.74884464327098,214.2055523855136,209.75264903187664,56.56439854690365,99.7189222406025,36.73854320733183,0
235.0,0.65283,70.76322093042319,-312.185949956765,7.229872323476528,162.42006604360898,-272.5693579698485,142.737962340884,0
241.0,0.669498,241.0884772248572,294.8921950766692,107.32497069983688,35.254998839411385,162.19887189750534,52.88094743100875,0
247.0,0.686166,61.33130955998328,106.2437230810583,15.72464045082419,0.4218657069004337,138.42194679632453,-40.39488216255191,0
253.0,0.7028340000000001,118.4889494827174,147.02235666678544,-96.25473017255688,121.35520532650028,142.71608243459838,-65.77903900607126,0
259.0,0.719502,-36.72336078503973,310.4271522740056,-46.82576161313794,205.2900609995677,283.18797267785965,-123.59608852917998,0
265.0,0.73617,183.94246361865748,135.78913305190693,180.69692601743452,48.35606761179761,233.4209564787488,261.858352893084,0
271.0,0.752838,33.826593057270145,179.95865288952965,63.91947692563146,386.31609629694617,164.46885723817618,28.748387600427336,0
277.0,0.769506,-238.56580104607525,124.21020509227316,23.59290851583728,181.63362429899456,292.7263862752417,56.39745649514278,0
283.0,0.786174,-144.75488298138404,-141.05136955474308,215.2590029842036,133.9866325610359,266.06327341072904,145.60405427624,0
289.0,0.8028420000000001,-153.15806099310885,302.1514745307188,43.447716268463495,250.2278112914058,203.68726879664348,230.7511206251026,0
295.0,0.8195100000000001,-1363.7898701589809,-886.5964647190212,-873.2280356489044,122.50153204910464,73.32546910097531,207.1562841700693,0
301.0,0.836178,331.71331268001506,379.4492746033204,365.29985416212713,159.04810507482148,64.28783941901978,386.5455986010165,0
307.0,0.852846,369.9060853099594,58.071454145291526,578.4337745850283,145.83150473933046,59.42689775958387,249.98261802966115,0
313.0,0.869514,-161.05434369373157,162.9834941247908,-246.11147588151147,126.35546148585236,-40.73119149255277,275.66489913304014,0
319.0,0.886182,170.81030390794513,-19.17697498680525,164.93106812807926,120.53354172974444,-141.19583503740932,188.82658698395264,0
325.0,0.90285,-112.22277888705564,87.93105899027333,-463.2776160273188,478.0125110408432,-102.32251844112346,274.25999155736497,0
331.0,0.919518,267.7195498865011,-271.7900385568381,360.9770761966786,-178.80403479529133,-120.26927851265783,314.3493002096718,0
337.0,0.936186,85.97385856634624,275.89726091197525,-128.73607723972347,-6.404135562247987,-69.32506963519737,405.95143603063735,0
343.0,0.952854,-93.53991706709718,269.7903274814828,-316.0557121831106,-108.49482581927045,-114.87110866903488,238.9945604492559,0
349.0,0.969522,-450.1412485995024,577.3756592854614,-476.0896222591721,-22.50723995161576,-186.7110334498412,323.2377361929612,0
355.0,0.98619,482.52205014503625,428.6287122647788,72.85564018904157,56.75184491089643,-79.61253987986568,472.2384154900112,0
