gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
28.963,71.89,453.96,0.447,1.037,0.849
12.317,73.293,458.42,0.428,1.159,0.922
-5.732,69.939,464.15,0.412,1.272,0.994
-20.854,66.463,467.74,0.394,1.409,1.029
-37.744,64.634,470.06,0.389,1.591,1.067
-59.268,71.829,468.29,0.392,1.818,1.127
-88.049,102.68,465.24,0.393,1.993,1.194
-92.744,73.841,461.83,0.369,2.143,1.219
-96.646,61.89,455.18,0.341,2.301,1.214
-113.23,69.634,447.07,0.319,2.515,1.201
-124.88,71.402,440.67,0.306,2.69,1.199
-138.54,74.817,434.27,0.314,2.886,1.173
-149.45,79.512,427.5,0.25,3.064,1.203
-155.31,81.585,421.28,0.26,3.215,0.98
-165.55,86.646,413.23,0.189,3.438,0.998
-176.83,92.622,404.08,0.07,3.524,0.957
-185.49,99.39,392.93,-0.045,3.642,0.916
-195.61,105.12,377.87,-0.165,3.745,0.86
-206.89,112.19,358.11,-0.25,3.981,0.772
-218.96,113.11,334.82,-0.368,4.13,0.726
-235.98,118.72,307.32,-0.43,4.205,0.631
-256.77,123.72,274.39,-0.516,4.332,0.549
-275.37,136.59,236.83,-0.587,4.459,0.493
-294.76,148.41,195.85,-0.656,4.601,0.434
-314.63,158.72,150.73,-0.745,4.739,0.374
-340.06,177.26,102.38,-0.816,4.845,0.29
-359.02,177.93,58.537,-0.923,4.951,0.166
-375.43,156.46,10.305,-1.056,5.041,-0.01
-391.28,139.39,-35.732,-1.207,5.114,-0.148
-396.16,123.11,-81.402,-1.281,5.167,-0.209
-398.11,116.04,-131.83,-1.549,5.104,-0.406
-388.96,98.293,-185.98,-1.733,4.991,-0.605
-384.45,78.902,-241.46,-2.017,4.905,-0.837
-375.43,51.341,-292.13,-2.547,4.62,-1.128
-359.15,27.622,-346.04,-2.625,4.498,-1.275
-344.76,3.049,-396.28,-2.619,4.452,-1.423
-323.84,-21.524,-445.55,-2.77,4.251,-1.652
-286.89,-46.037,-490.06,-2.802,4.047,-1.847
-271.52,-65.61,-529.7,-2.757,3.917,-2.026
-271.1,-77.622,-565.61,-2.664,3.743,-2.187
-250.24,-99.146,-597.01,-2.506,3.65,-2.33
-236.59,-113.48,-626.59,-2.217,3.561,-2.48
-225.85,-130.12,-651.52,-1.911,3.491,-2.498
-216.22,-148.17,-669.51,-1.554,3.433,-2.576
-210.85,-168.23,-681.28,-1.201,3.298,-2.59
-204.57,-186.65,-689.15,-0.791,3.345,-2.619
-200.98,-209.21,-692.68,-0.461,3.139,-2.577
-199.09,-234.15,-692.07,-0.175,3.059,-2.581
-199.15,-260,-688.41,0.07,2.908,-2.562
-201.95,-284.21,-682.68,0.279,2.791,-2.554
-208.48,-307.68,-674.27,0.444,2.657,-2.537
-216.83,-328.66,-664.02,0.548,2.563,-2.521
-226.04,-351.1,-651.22,0.641,2.456,-2.489
-233.6,-368.23,-636.34,0.712,2.379,-2.465
-240.06,-381.28,-614.09,0.781,2.325,-2.432
-242.93,-388.72,-585.43,0.827,2.285,-2.372
-242.68,-390,-546.22,0.887,2.269,-2.335
-227.5,-394.69,-488.35,0.953,2.279,-2.283
-203.54,-375.31,-411.95,1.037,2.3,-2.201
-172.56,-362.01,-330.18,1.122,2.258,-2.144
-135.55,-363.11,-257.19,1.255,2.23,-2.031
-116.71,-357.68,-193.6,1.458,2.159,-1.934
-117.56,-342.19,-159.09,1.66,2.023,-1.861
-115.85,-332.01,-143.6,1.835,1.934,-1.828
-118.11,-291.58,-136.1,2.06,1.983,-1.915
-126.34,-238.29,-143.66,2.38,1.943,-1.88
-137.44,-202.38,-152.81,2.766,1.712,-1.887
-134.09,-165.18,-150.18,3.062,1.141,-2.119
-124.39,-125.43,-138.78,3.308,0.56,-1.922
-114.27,-87.134,-122.44,3.541,0.27,-1.421
-101.04,-49.146,-104.15,3.749,-0.219,-1.02
-85.122,-11.951,-82.561,3.811,-0.694,-0.815
-65.671,20.915,-58.659,3.859,-0.931,-0.521
-45.671,47.927,-35.122,3.94,-0.951,-0.249
-24.329,68.902,-14.024,4.044,-1,-0.07
2.927,86.524,1.951,4.118,-1.091,0.127
25.732,100.98,14.573,4.18,-1.228,0.257
38.354,117.44,23.11,4.218,-1.396,0.313
60.793,116.4,29.878,4.232,-1.563,0.383
79.756,115.85,31.402,4.183,-1.647,0.434
95.732,106.28,33.293,4.105,-1.641,0.484
114.33,94.146,41.585,3.957,-1.68,0.577
129.21,83.049,50.854,3.75,-1.664,0.662
141.52,70.915,62.073,3.495,-1.695,0.765
152.01,59.085,75.549,3.317,-1.598,0.896
160.18,46.646,90.122,3.107,-1.551,0.968
166.22,36.829,103.9,2.917,-1.524,1.033
168.17,30.122,115.85,2.738,-1.369,1.104
167.07,27.805,126.52,2.554,-1.267,1.11
164.02,29.39,135.18,2.388,-1.097,1.124
158.78,34.573,142.32,2.246,-0.922,1.125
149.57,43.415,147.07,2.114,-0.757,1.155
140.67,55.671,150.61,1.986,-0.613,1.181
132.68,65.183,152.68,1.864,-0.475,1.195
125.85,76.707,153.17,1.747,-0.325,1.204
121.22,88.72,152.56,1.642,-0.172,1.194
118.84,101.34,151.28,1.549,-0.022,1.166
117.87,114.21,149.15,1.467,0.142,1.127
118.78,126.58,146.28,1.381,0.33,1.121
122.32,138.35,141.52,1.272,0.473,1.049
127.13,148.78,135.12,1.193,0.651,1.01
132.56,158.23,127.5,1.073,0.79,0.973
139.39,168.29,118.96,0.954,0.903,0.938
146.77,177.87,110.12,0.835,0.985,0.917
154.88,187.62,101.34,0.713,1.051,0.899
163.72,197.07,92.073,0.593,1.107,0.874
172.81,204.88,82.866,0.488,1.161,0.845
182.38,211.22,74.146,0.374,1.194,0.808
191.34,216.22,67.622,0.252,1.212,0.748
200.79,219.88,61.463,0.143,1.217,0.686
208.23,222.56,54.817,0.048,1.231,0.626
214.82,223.72,47.683,-0.03,1.253,0.559
220,223.23,40.61,-0.105,1.26,0.505
223.05,221.77,32.683,-0.159,1.253,0.449
224.88,221.04,24.939,-0.237,1.242,0.394
223.66,220.24,18.78,-0.309,1.245,0.358
221.04,218.05,13.232,-0.378,1.248,0.306
218.35,221.95,7.256,-0.44,1.245,0.278
215,208.48,2.683,-0.502,1.233,0.261
212.19,204.15,-2.256,-0.573,1.208,0.237
208.05,199.51,-7.012,-0.646,1.184,0.231
204.02,194.15,-11.402,-0.727,1.146,0.22
199.63,188.78,-15.366,-0.776,1.145,0.212
194.94,183.11,-18.78,-0.775,1.156,0.201
