gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
169.51,22.134,354.82,0.025,-0.076,0.364
158.17,22.805,370.24,0.049,-0.015,0.458
144.51,24.146,384.45,0.057,0.052,0.552
129.33,26.524,396.71,0.068,0.116,0.651
111.52,28.72,408.29,0.078,0.198,0.737
90.61,29.329,420.12,0.093,0.318,0.822
69.024,30.793,430.43,0.114,0.452,0.896
44.512,43.232,438.29,0.133,0.604,0.957
21.646,46.463,445.61,0.164,0.776,1.009
7.5,25,448.35,0.198,0.975,1.052
-12.683,21.524,448.78,0.227,1.189,1.076
-32.927,26.037,446.52,0.241,1.42,1.079
-42.622,35.366,446.77,0.238,1.676,1.077
-59.268,-2.805,438.35,0.235,1.939,1.082
-77.256,-15.305,430.12,0.198,2.187,1.026
-87.683,-11.585,423.23,0.251,2.439,0.983
-98.841,-11.037,420.12,0.145,2.623,0.97
-113.96,-5.976,418.96,0.097,2.763,0.918
-120.43,-5.366,416.04,0.061,2.915,0.963
-128.66,-6.707,411.65,-0.126,3.067,0.741
-140.73,-2.439,405.73,-0.229,3.129,0.771
-152.26,0.915,397.99,-0.212,3.403,0.706
-165.98,5,386.89,-0.294,3.582,0.647
-183.23,8.232,368.23,-0.418,3.79,0.545
-203.48,13.354,343.48,-0.585,4.049,0.437
-229.27,20.732,314.27,-0.758,4.102,0.318
-253.05,28.049,279.15,-0.873,4.206,0.235
-273.05,34.634,239.21,-1.034,4.398,0.147
-301.1,36.341,194.88,-1.22,4.569,0.054
-328.11,42.012,149.33,-1.404,4.714,-0.059
-353.6,38.415,99.146,-1.621,4.854,-0.159
-373.35,18.049,40.122,-1.864,4.995,-0.269
-389.82,10.854,-22.744,-2.143,5.151,-0.407
-402.74,5.366,-89.207,-2.437,5.316,-0.549
-411.71,-12.134,-157.56,-2.694,5.381,-0.753
-426.28,-50.305,-236.71,-2.999,5.345,-0.915
-426.34,-87.927,-313.72,-3.257,5.286,-1.151
-426.52,-111.52,-386.22,-3.731,5.165,-1.475
-425.61,-134.69,-457.44,-3.894,4.991,-1.711
