gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
84.512,-35.305,348.96,0.246,0.574,0.616
61.707,-32.073,353.6,0.252,0.689,0.784
38.659,-29.451,357.01,0.236,0.81,0.979
16.22,-27.805,359.82,0.231,0.946,1.072
-4.573,-26.707,362.38,0.222,1.029,1.23
-24.329,-24.146,364.33,0.226,1.136,1.346
-42.5,-20.244,365.92,0.214,1.277,1.418
-58.598,-16.098,367.56,0.208,1.445,1.521
-72.256,-11.402,368.9,0.189,1.604,1.641
-84.024,-5.854,369.94,0.154,1.74,1.748
-93.476,1.098,370.92,0.098,1.885,1.821
-100.12,8.902,371.71,0.047,2.011,1.867
-105.37,17.317,371.77,0.007,2.126,1.88
-109.33,25,372.56,-0.037,2.246,1.865
-110.06,32.073,374.02,-0.072,2.384,1.824
-111.71,41.098,372.26,-0.115,2.527,1.777
-112.68,47.805,370.24,-0.174,2.67,1.723
-112.74,54.939,365.49,-0.25,2.816,1.668
-114.27,64.939,356.1,-0.346,2.967,1.608
-117.44,73.963,341.46,-0.455,3.111,1.545
-120.79,82.073,321.65,-0.557,3.263,1.476
-125.98,88.354,297.62,-0.667,3.421,1.411
-134.15,96.098,269.39,-0.779,3.574,1.342
-148.84,105.37,237.32,-0.885,3.744,1.254
-163.66,109.88,203.48,-0.965,3.899,1.155
-179.02,115.55,167.74,-1.057,4.082,1.036
-198.11,119.88,127.01,-1.171,4.25,0.924
-220.43,121.65,84.939,-1.341,4.385,0.779
-242.07,123.66,42.805,-1.523,4.501,0.631
-259.88,111.4,-3.841,-1.768,4.649,0.469
-270.85,97.683,-47.866,-2.022,4.724,0.329
-281.4,83.902,-99.817,-2.29,4.807,0.165
-295.06,59.939,-149.39,-2.547,4.854,-0.074
-304.88,34.573,-197.44,-2.839,4.871,-0.355
-319.08,-15.061,-250.91,-2.993,4.738,-0.658
-320.85,-59.817,-302.68,-3.368,4.662,-0.996
-328.42,-93.963,-351.52,-3.503,4.427,-1.288
-335.85,-127.56,-397.38,-3.704,4.125,-1.61
-342.99,-152.38,-438.48,-3.921,3.988,-1.938
-345.18,-179.21,-476.77,-3.944,3.87,-2.295
-345.37,-211.04,-510.24,-3.994,3.702,-2.67
-351.58,-227.87,-543.29,-3.813,3.743,-3.012
