gyrx(deg/s),gyry(deg/s),gyrz(deg/s),accx(g),accy(g),accz(g)
20.122,17.073,-7.866,0.737,-0.087,0.371
18.415,19.146,-13.11,0.748,-0.078,0.383
16.341,20.854,-18.415,0.759,-0.073,0.389
13.841,22.378,-23.11,0.767,-0.067,0.4
10.976,23.963,-27.683,0.766,-0.048,0.419
8.293,25,-31.707,0.76,-0.028,0.437
5.732,25.915,-34.939,0.756,-0.003,0.46
3.476,26.463,-37.561,0.741,0.02,0.479
1.402,26.829,-39.756,0.727,0.041,0.483
-0.854,26.829,-41.463,0.711,0.051,0.493
-3.11,26.463,-42.256,0.701,0.051,0.503
-4.817,26.341,-42.988,0.684,0.06,0.518
-6.646,25.854,-43.902,0.666,0.063,0.536
-8.659,24.878,-44.085,0.656,0.083,0.545
-10.793,24.024,-43.902,0.64,0.115,0.555
-13.049,23.293,-43.598,0.635,0.136,0.561
-15.793,22.439,-42.927,0.633,0.159,0.558
-18.902,21.585,-42.439,0.627,0.192,0.569
-21.829,21.037,-41.585,0.638,0.226,0.572
-24.878,20.671,-40.732,0.643,0.259,0.573
-27.927,20.122,-39.756,0.649,0.296,0.57
-30,19.512,-38.11,0.659,0.34,0.556
-32.134,19.146,-37.866,0.668,0.38,0.543
-34.39,18.293,-37.195,0.679,0.416,0.537
-35.854,17.317,-35.854,0.691,0.445,0.538
-36.707,16.463,-34.939,0.702,0.48,0.541
-37.012,15.915,-34.634,0.69,0.497,0.537
-36.22,15.122,-34.39,0.682,0.521,0.534
-34.573,14.085,-34.207,0.683,0.537,0.528
-31.768,12.927,-34.085,0.67,0.538,0.516
-28.232,11.585,-33.598,0.665,0.536,0.508
-24.451,9.939,-33.293,0.668,0.538,0.488
-20.793,8.171,-33.049,0.667,0.535,0.47
-17.195,6.768,-32.378,0.663,0.53,0.451
-14.451,5.061,-31.098,0.672,0.517,0.422
-13.415,2.012,-31.22,0.687,0.508,0.399
-11.646,0.427,-30.122,0.705,0.503,0.359
-11.28,-2.073,-29.756,0.724,0.498,0.321
-12.195,-4.146,-30,0.734,0.5,0.282
-13.354,-5.305,-28.963,0.715,0.501,0.245
-15.061,-7.073,-29.024,0.73,0.49,0.241
-16.89,-8.476,-29.085,0.717,0.471,0.237
-18.293,-9.512,-29.451,0.724,0.452,0.234
-18.537,-10,-29.878,0.743,0.433,0.236
-17.927,-10.061,-30.122,0.734,0.417,0.23
-15.549,-9.451,-30.61,0.727,0.385,0.22
-11.402,-8.537,-31.341,0.708,0.352,0.21
-4.939,-7.195,-31.951,0.69,0.302,0.193
3.415,-5.732,-33.659,0.685,0.243,0.175
