Timestamp,Rotation X,Rotation Y,Rotation Z,Rotation W,Acceleration X,Acceleration Y,Acceleration Z
2026-01-14 17:05:52.901,37737680,-8757699,18829130,42778580,1739502,-13549810,-3250122
2026-01-14 17:05:52.911,15045010,-8766332,18837770,65471250,18811040,-93444820,-14518740
2026-01-14 17:05:52.921,15036380,-8766332,18837770,65462620,2310791,-7098389,8520508
2026-01-14 17:05:52.931,15036380,3654648,6416786,65462620,26660160,-13867190,15319820
2026-01-14 17:05:52.941,-21189030,3654650,6416788,29237210,24975590,-11437990,15258790
2026-01-14 17:05:52.951,1503638,3655514,6417650,6544536,20788570,-113464400,61523440
2026-01-14 17:05:52.961,-21172630,36555140,64193760,29219080,12731930,-15820310,14137270
2026-01-14 17:05:52.971,15036380,-8789636,18866250,65410830,14611820,-12207030,3567505
2026-01-14 17:05:52.981,1503639,-8788770,18867110,6539357,19750980,-11199950,982666
2026-01-14 17:05:52.991,-21149330,36572410,64228290,29190600,18725590,-14990230,13208010
2026-01-14 17:05:53.001,15036380,-8786184,18869700,65359040,19006350,-12609860,12988280
2026-01-14 17:05:53.011,-21125160,36606930,64262820,29162980,14331060,-11834720,-8514404
2026-01-14 17:05:53.021,15036380,-8792228,18880930,65307250,1303711,-15490720,-68359380
2026-01-14 17:05:53.031,-21111350,36615560,64305980,29142260,15429690,-13464360,-21255490
2026-01-14 17:05:53.041,-2110357,-8797402,18893010,2913276,1932373,-11627200,42053220
2026-01-14 17:05:53.051,-21097540,-8804308,18903370,29121540,19946290,-1274414,9020996
2026-01-14 17:05:53.061,-21090630,36650090,64375020,29111190,17041020,-10040280,11985780
2026-01-14 17:05:53.071,37576270,-8826752,18932710,42594720,115478500,-1550293,-64941410
2026-01-14 17:05:53.081,-21076820,49157390,51936790,29090470,14733890,-10638430,-26031490
2026-01-14 17:05:53.091,-21070780,-8858688,18969830,29079250,15917970,-5407715,3213501
2026-01-14 17:05:53.141,-21028480,3665871,6462535,29017960,17687990,-17807010,6213379
2026-01-14 17:05:53.151,14915540,36667350,64651240,64944720,16223150,-3338623,1328125
2026-01-14 17:05:53.161,1490691,-8932919,19068230,6491882,13708500,-29800420,14208980
2026-01-14 17:05:53.171,-24589740,36684620,64703030,25387660,39489740,-26031490,4107666
2026-01-14 17:05:53.181,14898270,-13510820,14524860,64858400,2458191,-38852690,18814090
2026-01-14 17:05:53.191,-20975830,36693240,64746190,28949780,8276367,7873535,1071167
2026-01-14 17:05:53.281,15036380,-13967020,14068660,64651240,12670900,-8300781,-32562260
2026-01-14 17:05:53.291,15053640,-8934649,19101030,64633980,6970215,-81726070,-11193850
2026-01-14 17:05:53.301,37366520,36814090,64867040,42321100,6530762,-48461910,-7714844
2026-01-14 17:05:53.311,-20772130,-8950184,19120020,28739160,5899048,-11196140,-11924740
2026-01-14 17:05:53.321,1508817,-8940688,19112250,6458219,4800415,-38757320,63964840
2026-01-14 17:05:53.331,-20754860,-8940690,19112260,28721900,24383540,-57861330,6317139
2026-01-14 17:05:53.341,-20737590,36831350,64901560,28704630,-3805542,-17150880,-67367550
2026-01-14 17:05:53.351,1512272,36831350,64901560,6454768,-25253300,12680050,-4071045
2026-01-14 17:05:53.361,15139960,49462080,52270830,64547660,-49316410,37841800,17730710
2026-01-14 17:05:53.371,15148590,49462080,52270830,64539030,-21972660,7537842,7897949
2026-01-14 17:05:53.381,15148590,49462080,52270830,64539030,-20462040,24520870,13366700
2026-01-14 17:05:53.391,37375150,-8947594,19122610,42312470,143585200,-4524231,11773680
2026-01-14 17:05:53.401,15165850,-8947596,19122610,64521770,5214691,309,2289,56152340
2026-01-14 17:05:53.411,15183110,-8947596,19122610,64521770,-4147339,-18722530,-16036990
2026-01-14 17:05:53.461,-20673720,36831350,64901560,28647670,447464,-40359500,5984497
2026-01-14 17:05:53.471,-20673720,36839980,64892930,28647670,-54016110,-48706060,56488040
2026-01-14 17:05:53.501,15217640,36848620,64884300,64539030,9777832,-13587950,12414550
2026-01-14 17:05:53.511,15217640,36857250,64875660,64539030,10632320,-4840851,9710693
2026-01-14 17:05:53.521,15217640,36857250,64875660,64539030,95336910,-13511660,-13893130
2026-01-14 17:05:53.531,15217640,36857250,64875660,64539030,101501500,-135269200,-50598140
2026-01-14 17:05:53.561,15209010,36865880,64867030,64547660,2055664,35572050,8062744
2026-01-14 17:05:53.571,15217640,3689175,6485840,64539030,1652832,-146484400,31158450
2026-01-14 17:05:53.581,37413130,-8877678,19054420,42343540,6341553,-26474000,8666992
2026-01-14 17:05:53.591,37413130,3692629,6484112,42343540,9002686,-37750240,43121340
2026-01-14 17:05:53.601,37413130,36952200,64832510,42343550,-17440800,-38116460,91918940
2026-01-14 17:05:53.611,37413130,36960830,64823870,42343550,-27046200,-5368042,9643555
2026-01-14 17:05:53.621,37413130,36978090,64806610,42343550,-20126340,-6677246,57678220
2026-01-14 17:05:53.631,37413130,36986720,64797980,42343550,-38116460,-6048584,-26245120
2026-01-14 17:05:53.641,1523493,49502650,52282050,6453905,-5581665,-48583980,-70617680
2026-01-14 17:05:53.651,1523493,37021250,64780720,6453905,14373780,-944519,-703,3348
2026-01-14 17:05:53.661,1523493,37029880,64772080,6453905,14007570,-45135500,6329346
2026-01-14 17:05:53.671,1523493,37038520,64763450,6453905,30349730,-8416748,18569950
2026-01-14 17:05:53.681,1523493,37047150,64754820,6453905,61950680,-9295654,-7232666
2026-01-14 17:05:53.691,1523491,-8754244,18936170,6453903,36956790,-6542969,-45532230
2026-01-14 17:05:53.701,1523491,-8754244,18936170,6453903,28701780,-4159546,-53985600
2026-01-14 17:05:53.711,-20654730,-8744751,18928400,28632120,73791500,-3994751,26229860
2026-01-14 17:05:53.721,15234910,-8736120,18919770,64521760,42541500,-6323242,22644040
2026-01-14 17:05:53.731,15234910,37107570,64746190,64521770,42022700,-81848140,5077362
2026-01-14 17:05:53.741,15243540,49545810,52307950,64513140,6414795,-7525635,-63056940
2026-01-14 17:05:53.751,1526081,-8708497,18895600,6451314,9391785,-29129030,-5718994
2026-01-14 17:05:53.761,-20628840,-8708498,18895600,28606230,9388,924,1666069,-3164673
2026-01-14 17:05:53.771,-20628840,-8691233,18878340,28606230,-17150880,16889570,11909490
2026-01-14 17:05:53.781,-24209950,-13266710,14285590,25007860,-9773254,-30075070,11306760
