Frame,Time,RightHand_Accel_X,RightHand_Accel_Y,RightHand_Accel_Z,LeftHand_Accel_X,LeftHand_Accel_Y,LeftHand_Accel_Z
0,0.0,-146.2357268181853,110.62633654256484,46.493445754406665,44.795047448908,100.44725103821384,-40.44331342714582
1,0.016667,-140.7288279439641,114.39795102381501,52.538521199541606,13.89059923128599,125.44992052651136,-51.1667629083382
2,0.033334,-127.2570660645772,117.77139883803783,61.55003255013531,-48.24246663268226,168.5531010497494,-68.66364106847621
3,0.050001000000000004,-105.24738952457079,116.31471748660009,68.00519638371502,-136.9393135329871,220.71210784621567,-85.14214242532611
4,0.066668,-79.00207555651161,108.71630955053914,65.51628640893172,-238.09832982312065,274.16751499494706,-91.34119383708523
5,0.083335,-55.63957954083876,96.40569174136354,49.47126792869341,-330.1833956332488,320.8357639782482,-81.4025600642183
6,0.10000200000000001,-40.66472250409818,80.61874942486423,20.021207772611962,-392.9165225653995,349.9721348843527,-56.49662970133366
7,0.11666900000000001,-35.798648704533356,60.51499909350883,-16.586001997699373,-417.056521940378,350.9632237939617,-23.440677701425493
8,0.133336,-39.95787459233286,34.47335696804456,-50.249130365541305,-406.6982089489262,319.1349179716588,10.116305835917833
9,0.150003,-51.201660110201985,3.0911497123324043,-71.88493035463064,-371.25960662453826,257.68622717662885,38.83846853982879
10,0.16667,-67.82417105572328,-29.111953279805043,-77.52122082049868,-316.2834227669144,174.96760923872938,59.661122269601066
11,0.18333700000000003,-87.76632133938827,-54.05909986358972,-69.62500493496206,-244.12625156744895,82.62590352217086,71.39893725024955
12,0.20000400000000002,-106.9051292639819,-61.97980277566007,-55.83491254490943,-161.71052864197517,-4.190706660333797,74.6554116028494
13,0.216671,-118.95717552920439,-45.439215210020166,-45.24374752693832,-82.25420304297914,-69.93285451668177,70.02395614674339
14,0.23333800000000002,-118.44916977212301,-4.616545994734417,-43.65121659430132,-17.01664061430932,-105.83196108267123,56.38753751095221
15,0.25000500000000003,-103.5723913986739,51.18996717732171,-51.395569026918906,32.047709677691564,-113.23028469381629,33.25518777279859
16,0.266672,-75.79999727815877,108.72827427031825,-64.59528370444976,68.80899504897002,-98.78252596294197,4.54226199432297
17,0.283339,-38.119343279471366,157.4668790267704,-76.72346779723935,93.55932912892618,-68.35196941330861,-22.990142018295078
18,0.300006,5.480265083120742,191.10074097823457,-80.11446576779765,100.33180949943272,-26.691492549064982,-45.73228732809628
19,0.31667300000000004,49.897176034288805,204.61159533139408,-69.75574740272695,84.32382142194547,19.38509156541899,-65.05524584384241
20,0.33334,89.4103324651496,192.5520482170985,-47.37362007296938,50.12354399710354,60.311046810772865,-82.28532565781616
21,0.350007,119.27411953779901,151.7781668985075,-20.93485432850142,11.480191858232825,87.08314974084593,-94.32205526242235
22,0.36667400000000006,138.60685460977172,86.44438917711874,0.43186041662724683,-16.620568272757446,95.73734987915829,-95.9647012905634
23,0.38334100000000004,152.02979573578267,9.275284064840564,11.411527656650694,-26.216044103866636,89.24102865498803,-85.94840581044241
24,0.40000800000000003,166.58491765325252,-64.36006236318767,11.803767582615452,-19.24013815350272,75.19913688068854,-70.22633036559454
25,0.416675,186.0812390334968,-124.82625190222393,4.095354601828953,-4.107980670452065,61.47529077305339,-59.60209392778723
26,0.433342,208.84814677029573,-171.09496873030068,-9.710234597094884,11.317702078808676,53.074944814696224,-63.23849714109226
27,0.45000900000000005,230.1616515334216,-206.84868903802862,-28.551804641353087,25.78568894938001,51.257565951749534,-82.37577684773514
28,0.46667600000000004,245.52163020476263,-235.2379516742721,-50.38506303427789,45.39174682873567,54.05252022440024,-109.06355962965067
29,0.483343,252.16970602543628,-256.8439825494282,-71.46036515638151,77.9393392038409,57.761529676223574,-131.22842626397147
30,0.5000100000000001,248.9978357647544,-270.93470156325657,-88.07798120101167,125.04011575412676,58.79900212899206,-140.23509920125576
31,0.516677,235.93402871671313,-277.17945559889074,-98.47699321902229,178.9132457900218,54.692323656167645,-135.21921248920628
32,0.533344,214.0354726304523,-275.51131069937105,-102.9791778751509,227.23531494979773,44.30156975144446,-121.42419915071525
33,0.550011,186.0431768548262,-265.21293482359954,-102.71893907603675,261.6633450277203,27.910047160411025,-104.88462144259486
34,0.566678,155.51087589265052,-245.60613468895764,-97.87420889155746,282.1586379589226,6.498050125695249,-88.40886225220859
35,0.583345,124.62863398998834,-217.32184048346195,-86.75574886815492,294.0958824111907,-19.906921669462562,-71.42915387740378
36,0.600012,93.73777361323376,-181.45056545798423,-67.97374478518314,302.4350114856853,-52.337494536103705,-52.322166742574574
37,0.6166790000000001,63.503514263876205,-138.26050632988435,-45.49601683464293,309.01335218153054,-90.30631440890362,-30.924496889842757
38,0.6333460000000001,36.54008060255508,-89.4084136090498,-30.880386064274767,314.0415061244146,-129.9016000250998,-10.070627683739925
39,0.6500130000000001,15.87670092357001,-41.46008266691715,-36.67563707683129,317.630554413392,-165.39311879885358,5.1465345469478985
40,0.66668,2.0768511845388655,-4.047315655589989,-64.73029591380029,318.7943183175746,-191.99864521796485,11.139725391411234
41,0.683347,-7.42133922527939,17.428040493103104,-102.04834947970619,314.87750495196576,-206.65428495746252,9.603444679705326
42,0.700014,-16.176808087217445,26.480966732437636,-130.167596019676,304.0347179135661,-207.78961453776407,6.35413139220404
43,0.716681,-26.675715630342292,32.253666172332814,-138.176406755048,287.64028298266913,-196.09905394903012,5.512336290515069
44,0.7333480000000001,-40.27009204665019,41.35203885751452,-126.68923685602229,268.79027536207786,-175.35417175679186,5.401558522740347
45,0.7500150000000001,-57.30043708196863,51.78779499904222,-103.42236591974412,248.8068121947922,-151.63138936613637,0.38303541993325574
46,0.7666820000000001,-75.3194218246375,54.61474019368002,-78.76617271515836,226.2954075952705,-130.7340410582592,-13.809492655083043
47,0.7833490000000001,-88.18939653453867,43.34960957772973,-62.66962776705876,199.3377764818128,-114.18138209364417,-36.05197635600143
48,0.8000160000000001,-90.12923172849358,22.96739243238749,-59.8009728548584,167.78925209929054,-96.22657559348931,-59.92129933079565
49,0.816683,-81.48052598996519,8.579080701368166,-66.88260235030009,133.84999389365424,-66.5455340813208,-77.75010164516644
50,0.83335,-68.66203708483015,14.225693220452616,-77.32113215276084,101.45457703527164,-18.86965081516766,-85.6248042271545
51,0.850017,-58.47467801994219,42.62030760338773,-87.88769672192957,75.05058378883489,41.80395801432802,-85.43982810627742
52,0.866684,-54.23709813508667,84.36354341579363,-99.14275920841058,57.57711515189221,100.66950011777885,-82.99869495721033
53,0.8833510000000001,-56.62587887441281,125.01043713318181,-111.38247895618127,48.333622911968455,142.18510420513874,-84.22494775929093
54,0.9000180000000001,-65.14925831828268,152.87045221380026,-123.02369836950055,42.702981359054604,158.99107017941202,-91.57056102922306
55,0.9166850000000001,-77.87984773214808,162.88373961345178,-131.73517498928405,34.68841834947425,154.10693755413962,-102.19556923762502
56,0.9333520000000001,-91.77698422220294,156.57096671147937,-134.54157702677747,20.35186393128009,136.40734274468247,-109.75430619852152
57,0.9500190000000001,-104.68985432407231,139.58357385993457,-127.83095305770976,-0.6990183602679325,113.84827224658864,-109.71364371569837
58,0.966686,-116.05542330481666,118.0331969895733,-110.41781790349833,-25.949203015756446,88.7523084896169,-103.83993982814519
59,0.983353,-124.59923639089016,95.7704741538875,-87.32345374402274,-51.10984903061491,58.332295581788316,-98.50533007084897
60,1.0000200000000001,-126.61898165742171,74.78378080517376,-68.62892865622376,-72.0594792156925,20.884468870944808,-97.80407518442672
61,1.0166870000000001,-118.55325913318683,57.23707364135562,-62.87936314873575,-88.40304640525959,-18.091839864470348,-99.75671445600923
62,1.033354,-101.16679333564133,45.59753288138099,-70.80765621588085,-105.50254811779351,-47.274382893080755,-100.58279850627568
63,1.050021,-79.45449766827315,40.81071391456313,-84.63840341791617,-130.4702032398145,-57.8976421450451,-100.44136888787975
64,1.066688,-57.696851505703194,41.27336211066635,-93.20252475388759,-164.31627330082455,-51.06950046341655,-101.99114401139259
65,1.083355,-35.59315509228384,43.36288556033881,-88.91921643208636,-199.65936530717175,-37.21661568246331,-104.59933727512293
66,1.100022,-9.858503897416574,42.941269092963246,-71.4573357759463,-228.75004194453322,-27.60158074457837,-103.40871151357481
67,1.116689,21.55062757672799,37.85579335302185,-46.042573026092356,-252.17131337503812,-25.62408661335353,-94.58096470051163
68,1.133356,57.897877868830804,29.683972377100435,-19.13492839100474,-275.6049059999165,-26.93985292549307,-79.18295027174491
69,1.150023,97.01552861524263,22.111410018699768,5.336503025939317,-299.5983397856573,-26.501225438237807,-61.14715890305362
70,1.16669,136.17554118236885,17.559423746008417,27.756359927835945,-318.3325147606736,-22.04132040040728,-43.73042426693752
71,1.183357,172.56013575368578,16.29260139405107,51.17334701413552,-327.9427778101043,-11.49268474745934,-29.09666874996149
72,1.200024,205.67404340529794,17.77114240683767,76.93408299376847,-329.85607839090994,8.211309225514334,-18.521539788958556
73,1.2166910000000002,239.44552518729904,20.137807679715433,102.29309412186632,-324.6396996440677,37.76967927494862,-10.475507974946089
74,1.2333580000000002,279.30383828641834,18.147118824448064,122.73875970931368,-307.13563915634177,73.11695275336214,0.5337374092530043
75,1.2500250000000002,325.79258454850657,4.761901969078535,135.5469631024735,-270.3998166421185,107.96098855018062,21.683196069533103
76,1.2666920000000002,371.89690467062013,-23.242953652288556,140.45860571079322,-213.38880603971,137.33056074965572,57.95110577279726
