Timestamp,Rotation X,Rotation Y,Rotation Z,Rotation W,Acceleration X,Acceleration Y,Acceleration Z
2026-01-14 16:41:57.791,-7854832,30236750,-51833200,104529600,28381350,-29724120,1227417
2026-01-14 16:41:57.801,-8113780,30193590,-51876360,104270600,68603520,-27511600,117004400
2026-01-14 16:41:57.811,-8200092,3015040,-5190226,104184300,19439700,-79589840,17297360
2026-01-14 16:41:57.821,-51392990,-6816435,-15021700,60974150,43670660,-10583500,18115230
2026-01-14 16:41:57.831,42374620,-6850962,-15056230,53609610,-20965580,-11035160,17260740
2026-01-14 16:41:57.841,42375480,-6885489,-15090760,53608740,-58898930,-9057617,113098100
2026-01-14 16:41:57.891,-7880716,-6986482,-15196930,104382800,-10583500,-105163600,14660650
2026-01-14 16:41:57.901,42552420,-6985616,-15197790,53777060,-12438970,-8996582,1616211
2026-01-14 16:41:57.911,42466110,-6985616,-15197790,53690740,-12658690,-9222412,21716310
2026-01-14 16:41:57.921,-821738,5,29977810,-52161210,10402900,-8898926,-5532837,21740720
2026-01-14 16:41:57.931,-838999,5,-6975256,-15190880,10385630,-8807373,-592041,16748050
2026-01-14 16:41:57.941,-855399,5,-6965761,-15183120,10367500,-13977050,-10925290,13330080
2026-01-14 16:41:57.971,-907189,5,-6912245,-15133050,10315710,-12146000,-107040400,47912600
2026-01-14 16:41:57.981,-924453,-6894119,-15116650,10298450,-12854000,10480880,80444340
2026-01-14 16:41:57.991,-941718,30141810,-52100780,10281190,-11456300,-4875183,76293940
2026-01-14 16:41:58.001,-5146207,30176330,-52083520,6076701,-12609860,-25970460,-68603520
2026-01-14 16:41:58.011,-977106,-6805212,-15032920,10247520,-13537600,-368042,-8227539
2026-01-14 16:41:58.021,-1003001,-6769822,-14999260,10221630,-13781740,-3100586,-9869385
2026-01-14 16:41:58.051,-10815490,-6647257,-14880140,101448100,-3753662,-3503418,-8691406
2026-01-14 16:41:58.061,-1116939,3044391,-5190226,10111140,38261420,-17303470,-1876831
2026-01-14 16:41:58.071,-1134205,30512970,-51867730,10093880,-3527832,4763794,-6427002
2026-01-14 16:41:58.081,-1151466,-6514325,-14754120,10076620,-27191160,54229740,-60150140
2026-01-14 16:41:58.171,37379460,40353940,-42423820,48592010,-53009030,5355835,49365230
2026-01-14 16:41:58.181,-13059720,3109988,-5174688,99031200,6323242,74035650,5029297
2026-01-14 16:41:58.191,37556420,-6133670,-14426980,48760330,7836914,31036380,50439450
2026-01-14 16:41:58.201,37904270,31263920,-51755520,49103010,14294430,9564209,2614746
2026-01-14 16:41:58.211,-1194624,-6055983,-14366560,9998931,2512207,418396,-8416748
2026-01-14 16:41:58.221,-1140246,40569730,-42605080,10048130,18762210,-1706543,-9460449
2026-01-14 16:41:58.251,-10030010,31540130,-51824570,101698400,-33050540,-15722660,5053711
2026-01-14 16:41:58.261,-984013,31574670,-51841840,10185380,-7940674,-11236570,66345220
2026-01-14 16:41:58.271,-973654,5,40731150,-42754410,10192280,-109191900,-26977540,1966858
2026-01-14 16:41:58.281,-51194460,31695510,-51841830,60430350,-8203125,46173100,-12854000
2026-01-14 16:41:58.351,40340130,-9343790,-10181060,51500880,-30700680,15014650,-43066410
2026-01-14 16:41:58.361,40167500,-552429,4,-1389701,51328250,-793457,11907960,-37402340
2026-01-14 16:41:58.371,-10323480,-5480254,-13854700,101301300,-5105591,13208010,-32250980
2026-01-14 16:41:58.381,-10496120,32247930,-51513830,101128700,-76660160,14892580,-28515620
2026-01-14 16:41:58.431,-1172184,32480990,-51349830,9993754,-5239868,54626460,-15881350
2026-01-14 16:41:58.441,-1198077,-5207489,-13592300,9967857,16494750,-11222840,-8514404
2026-01-14 16:41:58.451,-12334660,-5172967,-13557770,99341940,53222660,-42144780,-41748050
2026-01-14 16:41:58.461,37573680,32575940,-51254890,48743060,74035650,-53833010,4737854
2026-01-14 16:41:58.471,42254550,32601830,-51228990,43371660,12408450,-4650879,47088620
2026-01-14 16:41:58.481,-13310040,32619090,-51211720,98418350,17321780,-43945310,9490967
